 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    0         2            272            0.5        62.7103       0.627103
    0         2            337            0.5        76.7031       0.767031
    0         2            402            0.5         90.246        0.90246
    0         2            472            0.5        104.404        1.04404
    0         2            542            0.5        118.179        1.18179
    0         2            617            0.5         132.57         1.3257
    0         2            692            0.5        146.625        1.46625
    0         2            767            0.5        160.384        1.60384
    0         2            847            0.5        174.772        1.74772
    0         2            927            0.5        188.895        1.88895
    0         2           1007            0.5         202.78         2.0278
    0         2           1087            0.5        216.452        2.16452
    0         2           1172            0.5        230.769        2.30769
    0         2           1257            0.5        244.892        2.44892
    0         2           1342            0.5        258.839        2.58839
    0         2           1427            0.5        272.628        2.72628
    0         2           1512            0.5        286.272        2.86272
    0         2           1602            0.5        300.577        3.00577
    0         2           1692            0.5        314.749        3.14749
    0         3             44            0.5        21.1742       0.211742
    0         3             94            0.5        34.6238       0.346238
    0         3            149            0.5        47.8224       0.478224
    0         3            204            0.5        60.4147       0.604147
    0         3            264            0.5         73.659        0.73659
    0         3            324            0.5        86.4863       0.864863
    0         3            389            0.5        99.9858       0.999858
    0         3            449            0.5         112.13         1.1213
    0         3            519            0.5        125.965        1.25965
    0         3            584            0.5        138.528        1.38528
    0         3            654            0.5        151.789        1.51789
    0         3            724            0.5          164.8          1.648
    0         3            794            0.5         177.59         1.7759
    0         3            864            0.5        190.182        1.90182
    0         3            939            0.5        203.475        2.03475
    0         3           1014            0.5        216.584        2.16584
    0         3           1089            0.5        229.527        2.29527
    0         3           1164            0.5         242.32         2.4232
    0         3           1244            0.5        255.815        2.55815
    0         3           1319            0.5         268.34         2.6834
    0         3           1399            0.5        281.577        2.81577
    1         0            105            0.5        17.7065       0.177065
    1         0            153            0.5        33.0127       0.330127
    1         0            219            0.5        49.8917       0.498917
    1         0            291            0.5        65.8097       0.658097
    1         0            369            0.5        81.6766       0.816766
    1         0            453            0.5        97.9134       0.979134
    1         0            537            0.5        113.597        1.13597
    1         0            627            0.5        129.954        1.29954
    1         0            717            0.5        145.937        1.45937
    1         0            807            0.5        161.598        1.61598
    1         0            903            0.5        177.988        1.77988
    1         0            993            0.5         193.09         1.9309
    1         0           1095            0.5        209.927        2.09927
    1         0           1191            0.5        225.529        2.25529
    1         0           1293            0.5         241.87         2.4187
    1         0           1395            0.5        257.993        2.57993
    1         0           1497            0.5        273.917        2.73917
    1         0           1599            0.5        289.663        2.89663
    1         0           1701            0.5        305.244        3.05244
    1         0           1809            0.5        321.583        3.21583
    1         0           1917            0.5        337.772        3.37772
    1         1             91            0.5        20.2884       0.202884
    1         1            163            0.5        36.5205       0.365205
    1         1            235            0.5        52.0125       0.520125
    1         1            313            0.5        68.1715       0.681715
    1         1            397            0.5        84.9817       0.849817
    1         1            475            0.5        100.128        1.00128
    1         1            559            0.5        116.012        1.16012
    1         1            649            0.5        132.603        1.32603
    1         1            739            0.5        148.808        1.48808
    1         1            829            0.5        164.675        1.64675
    1         1            919            0.5        180.244        1.80244
    1         1           1015            0.5        196.557        1.96557
    1         1           1111            0.5        212.603        2.12603
    1         1           1207            0.5        228.409        2.28409
    1         1           1309            0.5        244.968        2.44968
    1         1           1405            0.5        260.355        2.60355
    1         1           1507            0.5        276.515        2.76515
    1         1           1609            0.5        292.498        2.92498
    1         1           1711            0.5        308.322        3.08322
    1         1           1819            0.5        324.923        3.24923
    1         1           1921            0.5        340.467        3.40467
    1         2             82            0.5        22.7588       0.227588
    1         2            137            0.5        35.8558       0.358558
    1         2            202            0.5          50.65         0.5065
    1         2            267            0.5        64.8721       0.648721
    1         2            332            0.5        78.6233       0.786233
    1         2            402            0.5        92.9863       0.929863
    1         2            472            0.5        106.951        1.06951
    1         2            542            0.5        120.571        1.20571
    1         2            617            0.5        134.827        1.34827
    1         2            692            0.5        148.778        1.48778
    1         2            767            0.5        162.459        1.62459
    1         2            847            0.5        176.786        1.76786
    1         2            927            0.5        190.871        1.90871
    1         2           1007            0.5        204.738        2.04738
    1         2           1087            0.5        218.412        2.18412
    1         2           1172            0.5        232.748        2.32748
    1         2           1257            0.5        246.906        2.46906
    1         2           1342            0.5        260.906        2.60906
    1         2           1427            0.5        274.761        2.74761
    1         2           1512            0.5        288.486        2.88486
    1         3            103            0.5        17.8558       0.178558
    1         3            153            0.5        32.4839       0.324839
    1         3            208            0.5        46.3558       0.463558
    1         3            268            0.5        60.4435       0.604435
    1         3            333            0.5        74.9185       0.749185
    1         3            398            0.5        88.7855       0.887855
    1         3            463            0.5        102.169        1.02169
    1         3            533            0.5        116.136        1.16136
    1         3            608            0.5        130.672        1.30672
    1         3            683            0.5        144.832        1.44832
    1         3            758            0.5         158.67         1.5867
    1         3            833            0.5         172.23         1.7223
    1         3            913            0.5        186.428        1.86428
    1         3            993            0.5        200.385        2.00385
    1         3           1078            0.5        214.984        2.14984
    1         3           1158            0.5        228.535        2.28535
    1         3           1243            0.5        242.754        2.42754
    1         3           1328            0.5         256.81         2.5681
    1         3           1413            0.5        270.724        2.70724
    1         3           1498            0.5        284.509        2.84509
    1         3           1588            0.5        298.983        2.98983
    2         0             73            0.5        17.7691       0.177691
    2         0            113            0.5        30.8816       0.308816
    2         0            163            0.5         43.935        0.43935
    2         0            218            0.5        56.5345       0.565345
    2         0            278            0.5        69.3847       0.693847
    2         0            343            0.5        82.7779       0.827779
    2         0            408            0.5        95.8191       0.958191
    2         0            473            0.5         108.58         1.0858
    2         0            538            0.5        121.092        1.21092
    2         0            608            0.5        134.308        1.34308
    2         0            678            0.5        147.271        1.47271
    2         0            753            0.5        160.899        1.60899
    2         0            823            0.5         173.39         1.7339
    2         0            898            0.5        186.547        1.86547
    2         0            973            0.5        199.487        1.99487
    2         0           1048            0.5        212.225        2.12225
    2         0           1128            0.5        225.609        2.25609
    2         0           1208            0.5        238.799        2.38799
    2         0           1288            0.5        251.811        2.51811
    2         0           1368            0.5         264.66         2.6466
    2         0           1448            0.5         277.36         2.7736
    2         0           1533            0.5        290.702        2.90702
    2         1            102            0.5         15.273        0.15273
    2         1            137            0.5        28.0817       0.280817
    2         1            182            0.5        41.9581       0.419581
    2         1            227            0.5        54.2608       0.542608
    2         1            277            0.5         66.854        0.66854
    2         1            332            0.5        79.8795       0.798795
    2         1            392            0.5        93.4258       0.934258
    2         1            452            0.5        106.473        1.06473
    2         1            512            0.5        119.137        1.19137
    2         1            577            0.5        132.506        1.32506
    2         1            642            0.5        145.571        1.45571
    2         1            707            0.5        158.376        1.58376
    2         1            777            0.5        171.913        1.71913
    2         1            842            0.5        184.279        1.84279
    2         1            912            0.5          197.4          1.974
    2         1            982            0.5        210.339        2.10339
    2         1           1052            0.5        223.118        2.23118
    2         1           1127            0.5        236.651        2.36651
    2         1           1197            0.5        249.147        2.49147
    2         1           1272            0.5        262.408        2.62408
    2         1           1347            0.5        275.551        2.75551
    2         1           1422            0.5        288.586        2.88586
    2         2             74            0.5        18.9849       0.189849
    2         2            110            0.5        28.1483       0.281483
    2         2            154            0.5        38.8264       0.388264
    2         2            194            0.5         48.132        0.48132
    2         2            242            0.5         58.876        0.58876
    2         2            286            0.5        68.3767       0.683767
    2         2            334            0.5        78.4125       0.784125
    2         2            386            0.5        88.9472       0.889472
    2         2            434            0.5        98.3981       0.983981
    2         2            486            0.5        108.376        1.08376
    2         2            542            0.5        118.852        1.18852
    2         2            594            0.5        128.359        1.28359
    2         2            650            0.5        138.386        1.38386
    2         2            710            0.5        148.909        1.48909
    2         2            766            0.5         158.55         1.5855
    2         2            826            0.5        168.703        1.68703
    2         2            886            0.5        178.694        1.78694
    2         2            946            0.5        188.538        1.88538
    2         2           1010            0.5        198.892        1.98892
    2         2           1070            0.5        208.474        2.08474
    2         2           1134            0.5        218.576        2.18576
    2         3             98            0.5        13.0698       0.130698
    2         3            130            0.5        25.0137       0.250137
    2         3            170            0.5        37.1827       0.371827
    2         3            218            0.5        49.7883       0.497883
    2         3            266            0.5        61.2687       0.612687
    2         3            322            0.5        73.8798       0.738798
    2         3            378            0.5        85.9668       0.859668
    2         3            434            0.5        97.6864       0.976864
    2         3            494            0.5        109.924        1.09924
    2         3            554            0.5        121.884        1.21884
    2         3            614            0.5          133.6          1.336
    2         3            678            0.5        145.857        1.45857
    2         3            742            0.5        157.888        1.57888
    2         3            806            0.5        169.714        1.69714
    2         3            870            0.5        181.349        1.81349
    2         3            938            0.5        193.521        1.93521
    2         3           1006            0.5        205.513        2.05513
    2         3           1074            0.5        217.338        2.17338
    2         3           1146            0.5        229.693        2.29693
    2         3           1218            0.5         241.89         2.4189
    2         3           1290            0.5        253.944        2.53944
    3         0             75            0.5        19.4682       0.194682
    3         0            107            0.5        30.2783       0.302783
    3         0            147            0.5         41.524        0.41524
    3         0            191            0.5        52.3185       0.523185
    3         0            243            0.5        63.9162       0.639162
    3         0            295            0.5         74.791        0.74791
    3         0            351            0.5        85.9988       0.859988
    3         0            407            0.5        96.8428       0.968428
    3         0            463            0.5        107.408        1.07408
    3         0            523            0.5        118.475        1.18475
    3         0            583            0.5        129.315        1.29315
    3         0            647            0.5        140.657        1.40657
    3         0            711            0.5        151.795        1.51795
    3         0            775            0.5        162.746        1.62746
    3         0            839            0.5        173.527        1.73527
    3         0            907            0.5        184.811        1.84811
    3         0            975            0.5        195.932        1.95932
    3         0           1043            0.5        206.904        2.06904
    3         0           1111            0.5        217.738        2.17738
    3         0           1179            0.5        228.446        2.28446
    3         0           1251            0.5        239.656        2.39656
    3         0           1323            0.5        250.746        2.50746
    3         1            102            0.5        22.9126       0.229126
    3         1            142            0.5         34.138        0.34138
    3         1            186            0.5        45.7526       0.457526
    3         1            230            0.5        56.7404       0.567404
    3         1            274            0.5        67.2024       0.672024
    3         1            326            0.5        78.9927       0.789927
    3         1            374            0.5        89.4062       0.894062
    3         1            426            0.5        100.254        1.00254
    3         1            482            0.5        111.503        1.11503
    3         1            538            0.5        122.369        1.22369
    3         1            598            0.5        133.646        1.33646
    3         1            658            0.5        144.599        1.44599
    3         1            722            0.5        155.975        1.55975
    3         1            782            0.5        166.391        1.66391
    3         1            850            0.5        177.945        1.77945
    3         1            914            0.5        188.606        1.88606
    3         1            982            0.5        199.737        1.99737
    3         1           1050            0.5        210.693        2.10693
    3         1           1118            0.5        221.494        2.21494
    3         1           1190            0.5        232.784        2.32784
    3         1           1262            0.5        243.943        2.43943
    3         2             94            0.5        20.8845       0.208845
    3         2            124            0.5        32.4807       0.324807
    3         2            154            0.5        43.2046       0.432046
    3         2            187            0.5        54.2355       0.542355
    3         2            223            0.5        65.5505       0.655505
    3         2            259            0.5        76.2668       0.762668
    3         2            298            0.5        87.3298       0.873298
    3         2            340            0.5        98.7262       0.987262
    3         2            382            0.5        109.682        1.09682
    3         2            424            0.5        120.272        1.20272
    3         2            469            0.5         131.28         1.3128
    3         2            517            0.5        142.697        1.42697
    3         2            565            0.5        153.833        1.53833
    3         2            613            0.5        164.731        1.64731
    3         2            661            0.5        175.426        1.75426
    3         2            712            0.5        186.601        1.86601
    3         2            763            0.5        197.609        1.97609
    3         2            814            0.5        208.474        2.08474
    3         2            868            0.5        219.845        2.19845
    3         2            919            0.5        230.477        2.30477
    3         2            973            0.5        241.637        2.41637
    3         3             75            0.5        17.2107       0.172107
    3         3            107            0.5        28.0469       0.280469
    3         3            147            0.5        39.2715       0.392715
    3         3            191            0.5        50.1792       0.501792
    3         3            243            0.5        61.9996       0.619996
    3         3            291            0.5        72.2463       0.722463
    3         3            347            0.5          83.62         0.8362
    3         3            403            0.5        94.5038       0.945038
    3         3            463            0.5        105.722        1.05722
    3         3            523            0.5        116.557        1.16557
    3         3            587            0.5        127.753        1.27753
    3         3            651            0.5        138.629        1.38629
    3         3            719            0.5        149.881        1.49881
    3         3            787            0.5         160.86         1.6086
    3         3            855            0.5        171.601        1.71601
    3         3            927            0.5        182.745        1.82745
    3         3            999            0.5        193.683        1.93683
    3         3           1071            0.5        204.438        2.04438
    3         3           1147            0.5        215.617        2.15617
    3         3           1223            0.5        226.636        2.26636
    3         3           1299            0.5        237.515        2.37515
    4         0            106            0.5        13.1683       0.131683
    4         0            146            0.5        25.9898       0.259898
    4         0            191            0.5        37.5084       0.375084
    4         0            246            0.5        49.5326       0.495326
    4         0            306            0.5         61.297        0.61297
    4         0            371            0.5        73.1373       0.731373
    4         0            441            0.5        85.2159       0.852159
    4         0            516            0.5        97.6041       0.976041
    4         0            591            0.5        109.546        1.09546
    4         0            671            0.5        121.878        1.21878
    4         0            751            0.5        133.852        1.33852
    4         0            831            0.5        145.514        1.45514
    4         0            916            0.5        157.604        1.57604
    4         0           1001            0.5        169.418        1.69418
    4         0           1091            0.5         181.66         1.8166
    4         0           1181            0.5        193.657        1.93657
    4         0           1271            0.5        205.436        2.05436
    4         0           1366            0.5        217.657        2.17657
    4         0           1461            0.5        229.683        2.29683
    4         0           1556            0.5        241.533        2.41533
    4         0           1656            0.5        253.837        2.53837
    4         1             77            0.5        14.6821       0.146821
    4         1            117            0.5        26.2508       0.262508
    4         1            162            0.5        37.3631       0.373631
    4         1            212            0.5        48.1914       0.481914
    4         1            272            0.5        59.8139       0.598139
    4         1            332            0.5        70.4643       0.704643
    4         1            397            0.5        81.2845       0.812845
    4         1            467            0.5        92.3732       0.923732
    4         1            542            0.5        103.801        1.03801
    4         1            617            0.5        114.886        1.14886
    4         1            692            0.5        125.706        1.25706
    4         1            767            0.5        136.312        1.36312
    4         1            847            0.5        147.425        1.47425
    4         1            927            0.5        158.361        1.58361
    4         1           1012            0.5        169.809        1.69809
    4         1           1092            0.5         180.44         1.8044
    4         1           1177            0.5        191.598        1.91598
    4         1           1262            0.5        202.626        2.02626
    4         1           1347            0.5        213.536        2.13536
    4         1           1437            0.5        224.969        2.24969
    4         1           1522            0.5        235.665        2.35665
    4         2            103            0.5        12.6766       0.126766
    4         2            143            0.5        24.5679       0.245679
    4         2            183            0.5        34.8752       0.348752
    4         2            233            0.5         46.412        0.46412
    4         2            288            0.5         57.971        0.57971
    4         2            343            0.5        68.7291       0.687291
    4         2            403            0.5        79.8208       0.798208
    4         2            463            0.5        90.4152       0.904152
    4         2            528            0.5        101.462        1.01462
    4         2            598            0.5        112.963        1.12963
    4         2            663            0.5        123.342        1.23342
    4         2            733            0.5        134.248        1.34248
    4         2            808            0.5        145.665        1.45665
    4         2            883            0.5        156.844        1.56844
    4         2            958            0.5        167.812        1.67812
    4         2           1033            0.5        178.594        1.78594
    4         2           1113            0.5        189.913        1.89913
    4         2           1188            0.5        200.369        2.00369
    4         2           1268            0.5        211.374        2.11374
    4         2           1353            0.5        222.916        2.22916
    4         2           1433            0.5        233.649        2.33649
    4         3             98            0.5        13.0316       0.130316
    4         3            138            0.5        25.5075       0.255075
    4         3            183            0.5        37.3645       0.373645
    4         3            233            0.5          49.02         0.4902
    4         3            293            0.5        61.7398       0.617398
    4         3            353            0.5        73.5777       0.735777
    4         3            418            0.5        85.7254       0.857254
    4         3            483            0.5        97.3551       0.973551
    4         3            553            0.5        109.429        1.09429
    4         3            628            0.5        121.945        1.21945
    4         3            698            0.5        133.297        1.33297
    4         3            778            0.5        145.936        1.45936
    4         3            853            0.5        157.503        1.57503
    4         3            933            0.5        169.575        1.69575
    4         3           1013            0.5        181.404        1.81404
    4         3           1098            0.5        193.733        1.93733
    4         3           1183            0.5        205.841        2.05841
    4         3           1268            0.5        217.752        2.17752
    4         3           1353            0.5        229.483        2.29483
    4         3           1443            0.5        241.728        2.41728
    4         3           1533            0.5        253.807        2.53807
    5         0             89            0.5        19.2083       0.192083
    5         0            134            0.5        31.7589       0.317589
    5         0            184            0.5        43.4179       0.434179
    5         0            244            0.5        55.6082       0.556082
    5         0            309            0.5        67.5451       0.675451
    5         0            379            0.5        79.5427       0.795427
    5         0            454            0.5        91.7923       0.917923
    5         0            529            0.5        103.625        1.03625
    5         0            609            0.5        115.914        1.15914
    5         0            689            0.5        127.933        1.27933
    5         0            769            0.5        139.727        1.39727
    5         0            849            0.5        151.325        1.51325
    5         0            934            0.5        163.458        1.63458
    5         0           1019            0.5        175.415        1.75415
    5         0           1109            0.5          187.9          1.879
    5         0           1194            0.5         199.54         1.9954
    5         0           1284            0.5        211.718        2.11718
    5         0           1374            0.5        223.758        2.23758
    5         0           1464            0.5         235.67         2.3567
    5         0           1554            0.5        247.465        2.47465
    5         1             85            0.5        14.6954       0.146954
    5         1            127            0.5        25.9077       0.259077
    5         1            175            0.5        36.5001       0.365001
    5         1            235            0.5         47.724        0.47724
    5         1            301            0.5         58.534        0.58534
    5         1            373            0.5        69.2672       0.692672
    5         1            457            0.5        80.9818       0.809818
    5         1            535            0.5        91.3856       0.913856
    5         1            619            0.5        102.254        1.02254
    5         1            709            0.5        113.618        1.13618
    5         1            799            0.5        124.756        1.24756
    5         1            889            0.5        135.705        1.35705
    5         1            979            0.5         146.49         1.4649
    5         1           1075            0.5        157.831        1.57831
    5         1           1165            0.5        168.325        1.68325
    5         1           1261            0.5        179.382        1.79382
    5         1           1363            0.5        190.988        1.90988
    5         1           1459            0.5        201.788        2.01788
    5         1           1555            0.5        212.477        2.12477
    5         1           1657            0.5        223.722        2.23722
    5         2             83            0.5          20.88         0.2088
    5         2            133            0.5        30.1182       0.301182
    5         2            193            0.5        40.7495       0.407495
    5         2            253            0.5        50.9499       0.509499
    5         2            313            0.5        60.7625       0.607625
    5         2            378            0.5        70.9958       0.709958
    5         2            443            0.5        80.8552       0.808552
    5         2            508            0.5        90.3786       0.903786
    5         2            583            0.5        100.995        1.00995
    5         2            653            0.5        110.584        1.10584
    5         2            728            0.5        120.558        1.20558
    5         2            808            0.5        130.898        1.30898
    5         2            888            0.5         140.97         1.4097
    5         2            968            0.5        150.808        1.50808
    5         2           1048            0.5        160.443        1.60443
    5         2           1133            0.5        170.486        1.70486
    5         2           1223            0.5        180.933        1.80933
    5         2           1308            0.5        190.644        1.90644
    5         2           1398            0.5        200.785        2.00785
    5         2           1488            0.5        210.798        2.10798
    5         2           1578            0.5        220.699        2.20699
    5         3             98            0.5        18.4132       0.184132
    5         3            154            0.5        28.5201       0.285201
    5         3            226            0.5        38.7156       0.387156
    5         3            306            0.5        48.3381       0.483381
    5         3            402            0.5        58.7429       0.587429
    5         3            498            0.5        68.4568       0.684568
    5         3            602            0.5        78.4735       0.784735
    5         3            714            0.5        88.8199       0.888199
    5         3            826            0.5        98.7941       0.987941
    5         3            938            0.5        108.451        1.08451
    5         3           1058            0.5        118.488        1.18488
    5         3           1186            0.5        128.884        1.28884
    5         3           1314            0.5        138.997        1.38997
    5         3           1442            0.5        148.856        1.48856
    5         3           1570            0.5         158.49         1.5849
    5         3           1706            0.5        168.506        1.68506
    5         3           1850            0.5        178.888        1.78888
    5         3           1986            0.5        188.506        1.88506
    5         3           2130            0.5        198.511        1.98511
    5         3           2282            0.5        208.894        2.08894
    5         3           2426            0.5        218.578        2.18578
    6         0             70            0.5        18.5362       0.185362
    6         0            105            0.5        30.2885       0.302885
    6         0            150            0.5        42.6567       0.426567
    6         0            200            0.5        54.4791       0.544791
    6         0            255            0.5         66.167        0.66167
    6         0            320            0.5        78.8963       0.788963
    6         0            385            0.5        90.8425       0.908425
    6         0            450            0.5         102.22         1.0222
    6         0            525            0.5          114.8          1.148
    6         0            600            0.5        126.906        1.26906
    6         0            675            0.5        138.618        1.38618
    6         0            755            0.5        150.741        1.50741
    6         0            835            0.5        162.538        1.62538
    6         0            920            0.5        174.762        1.74762
    6         0           1005            0.5        186.706        1.86706
    6         0           1090            0.5        198.406        1.98406
    6         0           1180            0.5         210.56         2.1056
    6         0           1270            0.5          222.5          2.225
    6         0           1365            0.5        234.901        2.34901
    6         0           1455            0.5        246.476        2.46476
    6         0           1550            0.5        258.535        2.58535
    6         1             77            0.5        18.8003       0.188003
    6         1            119            0.5        30.9122       0.309122
    6         1            179            0.5        44.8579       0.448579
    6         1            239            0.5         57.001        0.57001
    6         1            311            0.5        70.4176       0.704176
    6         1            383            0.5        83.1031       0.831031
    6         1            461            0.5        96.2893       0.962893
    6         1            545            0.5        109.994        1.09994
    6         1            623            0.5        122.341        1.22341
    6         1            707            0.5        135.286        1.35286
    6         1            797            0.5        148.803        1.48803
    6         1            887            0.5        161.999        1.61999
    6         1            977            0.5         174.91         1.7491
    6         1           1067            0.5        187.567        1.87567
    6         1           1163            0.5        200.822        2.00822
    6         1           1259            0.5        213.847        2.13847
    6         1           1355            0.5         226.67         2.2667
    6         1           1451            0.5         239.31         2.3931
    6         1           1553            0.5        252.564        2.52564
    6         1           1655            0.5        265.654        2.65654
    6         2             81            0.5        19.8251       0.198251
    6         2            121            0.5        30.5292       0.305292
    6         2            161            0.5        40.7808       0.407808
    6         2            201            0.5        50.1638       0.501638
    6         2            251            0.5        60.8428       0.608428
    6         2            301            0.5        70.6066       0.706066
    6         2            356            0.5        80.5387       0.805387
    6         2            416            0.5        90.6325       0.906325
    6         2            481            0.5        100.896        1.00896
    6         2            546            0.5        110.618        1.10618
    6         2            616            0.5        120.611        1.20611
    6         2            691            0.5        130.884        1.30884
    6         2            766            0.5          140.8          1.408
    6         2            841            0.5        150.427        1.50427
    6         2            921            0.5        160.439        1.60439
    6         2           1006            0.5         170.84         1.7084
    6         2           1086            0.5        180.448        1.80448
    6         2           1171            0.5        190.499        1.90499
    6         2           1261            0.5        200.999        2.00999
    6         2           1346            0.5        210.804        2.10804
    6         2           1431            0.5        220.523        2.20523
    6         3             87            0.5        19.4912       0.194912
    6         3            122            0.5        30.9109       0.309109
    6         3            162            0.5         41.699        0.41699
    6         3            207            0.5        52.1108       0.521108
    6         3            262            0.5        63.3704       0.633704
    6         3            322            0.5        74.5763       0.745763
    6         3            387            0.5        85.9596       0.859596
    6         3            452            0.5        96.8393       0.968393
    6         3            517            0.5        107.366        1.07366
    6         3            587            0.5        118.401        1.18401
    6         3            662            0.5        129.946        1.29946
    6         3            732            0.5          140.5          1.405
    6         3            807            0.5        151.603        1.51603
    6         3            882            0.5        162.515        1.62515
    6         3            962            0.5        173.968        1.73968
    6         3           1037            0.5        184.544        1.84544
    6         3           1117            0.5         195.67         1.9567
    6         3           1197            0.5        206.649        2.06649
    6         3           1277            0.5        217.494        2.17494
    6         3           1362            0.5        228.882        2.28882
    6         3           1442            0.5        239.484        2.39484
    7         0             97            0.5        15.3604       0.153604
    7         0            132            0.5        25.5017       0.255017
    7         0            172            0.5        34.9719       0.349719
    7         0            222            0.5        45.6982       0.456982
    7         0            272            0.5        55.7038       0.557038
    7         0            322            0.5        65.1987       0.651987
    7         0            377            0.5        75.1832       0.751832
    7         0            437            0.5        85.6291       0.856291
    7         0            497            0.5        95.6878       0.956878
    7         0            557            0.5        105.419        1.05419
    7         0            622            0.5        115.644        1.15644
    7         0            687            0.5        125.583        1.25583
    7         0            752            0.5        135.273        1.35273
    7         0            822            0.5        145.464        1.45464
    7         0            892            0.5        155.431        1.55431
    7         0            967            0.5        165.893        1.65893
    7         0           1037            0.5        175.476        1.75476
    7         0           1112            0.5         185.57         1.8557
    7         0           1187            0.5        195.505        1.95505
    7         0           1267            0.5        205.945        2.05945
    7         0           1342            0.5          215.6          2.156
    7         0           1422            0.5        225.772        2.25772
    7         1             90            0.5         15.454        0.15454
    7         1            125            0.5         25.714        0.25714
    7         1            165            0.5        35.7939       0.357939
    7         1            210            0.5        45.7871       0.457871
    7         1            260            0.5         55.779        0.55779
    7         1            315            0.5        65.8596       0.658596
    7         1            370            0.5        75.2809       0.752809
    7         1            435            0.5        85.8147       0.858147
    7         1            500            0.5        95.8718       0.958718
    7         1            565            0.5        105.567        1.05567
    7         1            635            0.5        115.689        1.15689
    7         1            705            0.5        125.541        1.25541
    7         1            780            0.5        135.845        1.35845
    7         1            855            0.5        145.928        1.45928
    7         1            930            0.5        155.819        1.55819
    7         1           1005            0.5        165.541        1.65541
    7         1           1085            0.5        175.746        1.75746
    7         1           1165            0.5        185.799        1.85799
    7         1           1245            0.5        195.716        1.95716
    7         1           1325            0.5        205.509        2.05509
    7         1           1410            0.5        215.792        2.15792
    7         2            106            0.5        14.0062       0.140062
    7         2            138            0.5        23.9219       0.239219
    7         2            170            0.5        32.4402       0.324402
    7         2            210            0.5        41.9173       0.419173
    7         2            250            0.5         50.546        0.50546
    7         2            294            0.5        59.3667       0.593667
    7         2            342            0.5        68.4078       0.684078
    7         2            394            0.5        77.6854       0.776854
    7         2            446            0.5        86.5407       0.865407
    7         2            502            0.5        95.6948       0.956948
    7         2            558            0.5        104.518        1.04518
    7         2            618            0.5         113.66         1.1366
    7         2            678            0.5        122.526        1.22526
    7         2            742            0.5        131.716        1.31716
    7         2            806            0.5        140.667        1.40667
    7         2            874            0.5        149.944        1.49944
    7         2            938            0.5        158.483        1.58483
    7         2           1010            0.5        167.888        1.67888
    7         2           1078            0.5        176.596        1.76596
    7         2           1150            0.5        185.652        1.85652
    7         2           1222            0.5        194.554        1.94554
    7         3             78            0.5        15.1211       0.151211
    7         3            118            0.5        25.9143       0.259143
    7         3            162            0.5        35.4001       0.354001
    7         3            214            0.5         45.714        0.45714
    7         3            266            0.5        55.5057       0.555057
    7         3            322            0.5        65.6534       0.656534
    7         3            378            0.5        75.4835       0.754835
    7         3            438            0.5        85.7276       0.857276
    7         3            498            0.5        95.7185       0.957185
    7         3            558            0.5         105.49         1.0549
    7         3            622            0.5        115.699        1.15699
    7         3            686            0.5        125.711        1.25711
    7         3            750            0.5        135.547        1.35547
    7         3            818            0.5        145.823        1.45823
    7         3            886            0.5        155.936        1.55936
    7         3            954            0.5          165.9          1.659
    7         3           1022            0.5        175.728        1.75728
    7         3           1094            0.5        185.997        1.85997
    7         3           1162            0.5        195.579        1.95579
    7         3           1234            0.5        205.608        2.05608
    7         3           1306            0.5        215.527        2.15527
