 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    0         2       0.938114     0.00938114        128.353        1.28353
    0         2        1.04902      0.0104902        143.785        1.43785
    0         2        1.15416      0.0115416        158.384        1.58384
    0         2        1.26211      0.0126211         173.17         1.7317
    0         2        1.37202      0.0137202         188.14         1.8814
    0         2        1.48449      0.0148449        203.287        2.03287
    0         2        1.59873      0.0159873        218.609        2.18609
    0         2        1.70654      0.0170654        232.989        2.32989
    0         2        1.82329      0.0182329        248.639        2.48639
    0         2        1.93238      0.0193238        263.313        2.63313
    0         2         2.0424       0.020424        278.131        2.78131
    0         2        2.15261      0.0215261        293.079        2.93079
    0         2        2.26278      0.0226278         308.16         3.0816
    0         2        2.37301      0.0237301        323.371        3.23371
    0         3      0.0359557    0.000359557        9.75069      0.0975069
    0         3       0.139404     0.00139404        22.4528       0.224528
    0         3       0.245379     0.00245379        35.9626       0.359626
    0         3          0.345        0.00345        48.8825       0.488825
    0         3       0.438632     0.00438632        61.2117       0.612117
    0         3       0.538761     0.00538761         74.606        0.74606
    0         3       0.632674     0.00632674        87.3969       0.873969
    0         3       0.727479     0.00727479        100.411        1.00411
    0         3       0.820965     0.00820965        113.648        1.13648
    0         3       0.908557     0.00908557          126.2          1.262
    0         3        1.00416      0.0100416        139.855        1.39855
    0         3        1.09403      0.0109403        152.789        1.52789
    0         3        1.18522      0.0118522        165.902        1.65902
    0         3        1.27133      0.0127133        178.234        1.78234
    0         3        1.36614      0.0136614        191.681        1.91681
    0         3        1.45569      0.0145569        204.312        2.04312
    0         3        1.54635      0.0154635        217.085        2.17085
    0         3        1.64512      0.0164512         230.99         2.3099
    0         3        1.73084      0.0173084        243.034        2.43034
    0         3        1.82415      0.0182415        256.203        2.56203
    0         3        1.91802      0.0191802        269.503        2.69503
    1         0      0.0374951    0.000374951        7.82469      0.0782469
    1         0       0.138592     0.00138592        20.8109       0.208109
    1         0       0.243113     0.00243113        33.8849       0.338849
    1         0       0.342402     0.00342402        46.5594       0.465594
    1         0       0.441486     0.00441486        59.5705       0.595705
    1         0       0.542161     0.00542161        72.8807       0.728807
    1         0       0.635668     0.00635668        85.6579       0.856579
    1         0       0.729148     0.00729148        98.6653       0.986653
    1         0       0.822818     0.00822818        111.895        1.11895
    1         0       0.912121     0.00912121        124.494        1.24494
    1         0        1.00062      0.0100062        137.277        1.37277
    1         0        1.09045      0.0109045        150.241        1.50241
    1         0        1.18289      0.0118289         163.38         1.6338
    1         0        1.27613      0.0127613        176.691        1.76691
    1         0         1.3646       0.013646        189.267        1.89267
    1         0        1.46153      0.0146153        202.901        2.02901
    1         0        1.55317      0.0155317        215.768        2.15768
    1         0        1.64576      0.0164576        228.771        2.28771
    1         0        1.73942      0.0173942        241.909        2.41909
    1         0        1.82705      0.0182705        254.221        2.54221
    1         0        1.92105      0.0192105        267.607        2.67607
    1         0        2.00924      0.0200924        280.148        2.80148
    1         1       0.040517     0.00040517        8.90958      0.0890958
    1         1       0.145883     0.00145883        22.5976       0.225976
    1         1       0.251261     0.00251261        36.3278       0.363278
    1         1       0.355903     0.00355903        50.2057       0.502057
    1         1       0.460257     0.00460257        64.2663       0.642663
    1         1       0.564927     0.00564927        78.5267       0.785267
    1         1       0.670109     0.00670109        92.9954       0.929954
    1         1       0.768648     0.00768648        106.689        1.06689
    1         1       0.866301     0.00866301        120.566        1.20566
    1         1       0.964947     0.00964947        134.625        1.34625
    1         1        1.06468      0.0106468        148.865        1.48865
    1         1        1.15947      0.0115947        162.244        1.62244
    1         1        1.26257      0.0126257        176.822        1.76822
    1         1        1.36036      0.0136036         190.51         1.9051
    1         1        1.46023      0.0146023        204.337        2.04337
    1         1        1.56154      0.0156154        218.306        2.18306
    1         1        1.66405      0.0166405        232.408        2.32408
    1         1        1.76759      0.0176759        246.644        2.46644
    1         1        1.86506      0.0186506        259.893        2.59893
    1         1        1.96964      0.0196964        274.374        2.74374
    1         2      0.0318352    0.000318352        8.26824      0.0826824
    1         2       0.149117     0.00149117        22.9978       0.229978
    1         2        0.25181      0.0025181        36.2417       0.362417
    1         2       0.361761     0.00361761        50.4526       0.504526
    1         2       0.470894     0.00470894        64.8951       0.648951
    1         2        0.57509      0.0057509        78.7635       0.787635
    1         2       0.678355     0.00678355         92.859        0.92859
    1         2       0.775338     0.00775338        106.337        1.06337
    1         2       0.879111     0.00879111        120.878        1.20878
    1         2       0.977337     0.00977337        134.774        1.34774
    1         2        1.07788      0.0107788        148.867        1.48867
    1         2        1.17261      0.0117261        162.258        1.62258
    1         2        1.27587      0.0127587        176.722        1.76722
    1         2        1.37454      0.0137454        190.453        1.90453
    1         2        1.47525      0.0147525         204.35         2.0435
    1         2        1.57733      0.0157733        218.397        2.18397
    1         2         1.6806       0.016806        232.601        2.32601
    1         2        1.78527      0.0178527        246.952        2.46952
    1         2        1.88317      0.0188317        260.482        2.60482
    1         2         1.9818       0.019818        274.136        2.74136
    1         2        2.08776      0.0208776        288.902        2.88902
    1         3      0.0321544    0.000321544        8.50772      0.0850772
    1         3       0.137444     0.00137444        22.5546       0.225546
    1         3       0.239848     0.00239848        36.2362       0.362362
    1         3       0.348695     0.00348695        50.8427       0.508427
    1         3       0.451302     0.00451302        64.8508       0.648508
    1         3       0.548125     0.00548125         78.257        0.78257
    1         3       0.652041     0.00652041        92.7524       0.927524
    1         3       0.748914     0.00748914        106.639        1.06639
    1         3       0.846047     0.00846047        120.762        1.20762
    1         3       0.937424     0.00937424        134.218        1.34218
    1         3        1.03569      0.0103569        148.798        1.48798
    1         3         1.1305       0.011305        162.676        1.62676
    1         3        1.22572      0.0122572        176.752        1.76752
    1         3        1.31654      0.0131654        190.066        1.90066
    1         3        1.41548      0.0141548        204.519        2.04519
    1         3        1.50968      0.0150968        218.177        2.18177
    1         3        1.61179      0.0161179        232.983        2.32983
    1         3        1.70804      0.0170804        246.969        2.46969
    1         3        1.79851      0.0179851         260.09         2.6009
    1         3        1.89605      0.0189605        274.366        2.74366
    1         3         1.9943       0.019943        288.791        2.88791
    2         0      0.0345878    0.000345878        6.80772      0.0680772
    2         0       0.134813     0.00134813        19.9671       0.199671
    2         0       0.233917     0.00233917         32.937        0.32937
    2         0       0.327745     0.00327745        45.4509       0.454509
    2         0       0.426381     0.00426381        58.9975       0.589975
    2         0       0.520109     0.00520109        71.9501       0.719501
    2         0       0.607926     0.00607926        84.2647       0.842647
    2         0       0.701432     0.00701432        97.5837       0.975837
    2         0       0.788675     0.00788675        110.246        1.10246
    2         0       0.883416     0.00883416        123.941        1.23941
    2         0       0.971529     0.00971529        136.957        1.36957
    2         0        1.05445      0.0105445        149.264        1.49264
    2         0        1.14575      0.0114575        162.616        1.62616
    2         0        1.23182      0.0123182        175.233        1.75233
    2         0        1.32565      0.0132565        188.911        1.88911
    2         0        1.41491      0.0141491        201.832        2.01832
    2         0        1.50555      0.0150555        214.892        2.14892
    2         0        1.59095      0.0159095         227.15         2.2715
    2         0        1.68404      0.0168404        240.482        2.40482
    2         0        1.77727      0.0177727        253.948        2.53948
    2         0        1.86427      0.0186427        266.573        2.66573
    2         0        1.95168      0.0195168        279.309        2.79309
    2         1      0.0293235    0.000293235        6.44138      0.0644138
    2         1       0.135556     0.00135556         21.574        0.21574
    2         1       0.245166     0.00245166        36.8505       0.368505
    2         1       0.349122     0.00349122        51.6792       0.516792
    2         1       0.452874     0.00452874        66.9689       0.669689
    2         1       0.550899     0.00550899         81.775        0.81775
    2         1       0.649756     0.00649756        96.9757       0.969757
    2         1       0.741642     0.00741642        111.576        1.11576
    2         1       0.833365     0.00833365        126.511        1.26511
    2         1       0.925868     0.00925868        141.774        1.41774
    2         1        1.01306      0.0101306        156.307        1.56307
    2         1        1.10098      0.0110098        171.117        1.71117
    2         1        1.19094      0.0119094        186.191        1.86191
    2         1        1.28183      0.0128183        201.529        2.01529
    2         1        1.36802      0.0136802            216           2.16
    2         1        1.46242      0.0146242        231.824        2.31824
    2         1        1.55141      0.0155141        246.736        2.46736
    2         1        1.64202      0.0164202        261.852        2.61852
    2         1        1.72552      0.0172552        275.995        2.75995
    2         1         1.8167       0.018167        291.496        2.91496
    2         2      0.0308442    0.000308442        7.46684      0.0746684
    2         2       0.133609     0.00133609        20.6455       0.206455
    2         2       0.234737     0.00234737        33.6719       0.336719
    2         2       0.336937     0.00336937        46.7503       0.467503
    2         2       0.438324     0.00438324        59.9755       0.599755
    2         2       0.533674     0.00533674        72.6038       0.726038
    2         2       0.629389     0.00629389        85.4326       0.854326
    2         2       0.724853     0.00724853        98.4792       0.984792
    2         2       0.821328     0.00821328        111.749        1.11749
    2         2       0.910785     0.00910785        124.398        1.24398
    2         2        1.00246      0.0100246        137.249        1.37249
    2         2         1.0941       0.010941        150.303        1.50303
    2         2        1.18775      0.0118775        163.558        1.63558
    2         2        1.27626      0.0127626        176.104        1.76104
    2         2        1.37322      0.0137322        189.741        1.89741
    2         2        1.46527      0.0146527        202.637        2.02637
    2         2        1.55872      0.0155872        215.699        2.15699
    2         2        1.65443      0.0165443        228.921        2.28921
    2         2        1.74269      0.0174269        241.339        2.41339
    2         2        1.83849      0.0183849        254.863        2.54863
    2         2        1.92792      0.0192792        267.562        2.67562
    2         2        2.01768      0.0201768        280.382        2.80382
    2         3       0.031276     0.00031276        6.81043      0.0681043
    2         3       0.123762     0.00123762        19.2597       0.192597
    2         3       0.226699     0.00226699        32.6687       0.326687
    2         3       0.323103     0.00323103         45.629        0.45629
    2         3        0.42047      0.0042047        58.8925       0.588925
    2         3       0.511552     0.00511552        71.5685       0.715685
    2         3       0.602886     0.00602886        84.4628       0.844628
    2         3       0.693477     0.00693477        97.5707       0.975707
    2         3       0.784437     0.00784437        110.891        1.10891
    2         3       0.870655     0.00870655        123.514        1.23514
    2         3       0.955844     0.00955844         136.32         1.3632
    2         3         1.0418       0.010418        149.306        1.49306
    2         3        1.13062      0.0113062        162.475        1.62475
    2         3        1.21976      0.0121976        175.819        1.75819
    2         3        1.30379      0.0130379        188.367        1.88367
    2         3        1.38918      0.0138918        201.061        2.01061
    2         3        1.48291      0.0148291        214.897        2.14897
    2         3        1.57244      0.0157244        227.889        2.27889
    2         3        1.65478      0.0165478         240.01         2.4001
    2         3        1.74453      0.0174453        253.269        2.53269
    2         3        1.83479      0.0183479        266.667        2.66667
    3         0       0.034886     0.00034886        6.93767      0.0693767
    3         0       0.116996     0.00116996        17.6774       0.176774
    3         0       0.204175     0.00204175        28.9617       0.289617
    3         0        0.28766      0.0028766        39.7726       0.397726
    3         0       0.371945     0.00371945        50.7689       0.507689
    3         0       0.456725     0.00456725        61.9445       0.619445
    3         0       0.535867     0.00535867        72.6584       0.726584
    3         0       0.615845     0.00615845         83.525        0.83525
    3         0       0.695499     0.00695499        94.5429       0.945429
    3         0       0.774991     0.00774991        105.714        1.05714
    3         0       0.850677     0.00850677        116.365        1.16365
    3         0         0.9304       0.009304        127.831        1.27831
    3         0        1.00668      0.0100668        138.761        1.38761
    3         0        1.08355      0.0108355        149.822        1.49822
    3         0         1.1564       0.011564        160.315        1.60315
    3         0        1.23563      0.0123563        171.629        1.71629
    3         0        1.31055      0.0131055        182.356        1.82356
    3         0        1.39254      0.0139254        193.916        1.93916
    3         0        1.47018      0.0147018         204.87         2.0487
    3         0        1.54804      0.0154804        215.933        2.15933
    3         0         1.6215       0.016215        226.348        2.26348
    3         1      0.0362631    0.000362631        6.64947      0.0664947
    3         1       0.129082     0.00129082        18.7667       0.187667
    3         1       0.220448     0.00220448        30.4736       0.304736
    3         1       0.317182     0.00317182         42.876        0.42876
    3         1       0.408983     0.00408983        54.6056       0.546056
    3         1       0.500828     0.00500828        66.5325       0.665325
    3         1       0.592366     0.00592366        78.7086       0.787086
    3         1       0.677554     0.00677554         90.325        0.90325
    3         1       0.763377     0.00763377        102.196        1.02196
    3         1       0.849254     0.00849254        114.329        1.14329
    3         1       0.934979     0.00934979        126.723        1.26723
    3         1         1.0156       0.010156        138.467        1.38467
    3         1        1.09737      0.0109737        150.433        1.50433
    3         1         1.1801       0.011801        162.619        1.62619
    3         1        1.25784      0.0125784         174.06         1.7406
    3         1        1.34366      0.0134366        186.657        1.86657
    3         1        1.42408      0.0142408        198.466        1.98466
    3         1        1.50512      0.0150512        210.453        2.10453
    3         1          1.587        0.01587        222.605        2.22605
    3         1         1.6709       0.016709         234.93         2.3493
    3         1        1.74762      0.0174762        246.366        2.46366
    3         2        0.03616      0.0003616        9.89197      0.0989197
    3         2       0.104156     0.00104156        22.3904       0.223904
    3         2       0.174751     0.00174751        35.4588       0.354588
    3         2       0.247238     0.00247238         48.521        0.48521
    3         2       0.318288     0.00318288         61.736        0.61736
    3         2       0.386231     0.00386231        74.2835       0.742835
    3         2        0.45278      0.0045278        87.0773       0.870773
    3         2       0.520001     0.00520001        100.143        1.00143
    3         2       0.587311     0.00587311        113.493        1.13493
    3         2       0.650013     0.00650013         126.15         1.2615
    3         2       0.712148     0.00712148        139.063        1.39063
    3         2       0.774175     0.00774175        152.233        1.52233
    3         2       0.836963     0.00836963        165.655        1.65655
    3         2       0.895212     0.00895212        178.267        1.78267
    3         2       0.952967     0.00952967        191.093        1.91093
    3         2        1.01135      0.0101135         204.13         2.0413
    3         2        1.07032      0.0107032        217.368        2.17368
    3         2        1.13049      0.0113049        230.817        2.30817
    3         2        1.18522      0.0118522        243.317        2.43317
    3         2        1.24123      0.0124123        255.974        2.55974
    3         2        1.30252      0.0130252        269.977        2.69977
    3         3       0.024153     0.00024153        5.05149      0.0505149
    3         3       0.132649     0.00132649        19.5314       0.195314
    3         3        0.23685      0.0023685        33.2929       0.332929
    3         3       0.343594     0.00343594        47.1082       0.471082
    3         3       0.449494     0.00449494        61.0705       0.610705
    3         3       0.555496     0.00555496        75.2313       0.752313
    3         3       0.661374     0.00661374         89.631        0.89631
    3         3       0.761115     0.00761115        103.307        1.03307
    3         3       0.860834     0.00860834        117.227        1.17227
    3         3       0.960446     0.00960446        131.402        1.31402
    3         3        1.06126      0.0106126        145.832        1.45832
    3         3         1.1569       0.011569        159.463        1.59463
    3         3        1.25414      0.0125414        173.316        1.73316
    3         3        1.35397      0.0135397        187.388        1.87388
    3         3        1.45495      0.0145495        201.681        2.01681
    3         3        1.54945      0.0154945        215.066        2.15066
    3         3        1.65325      0.0165325        229.769        2.29769
    3         3        1.74993      0.0174993        243.523        2.43523
    3         3         1.8476       0.018476        257.453        2.57453
    3         3        1.94554      0.0194554        271.555        2.71555
    3         3         2.0438       0.020438        285.832        2.85832
    4         0      0.0210563    0.000210563        4.80099      0.0480099
    4         0       0.106076     0.00106076        17.4659       0.174659
    4         0       0.200686     0.00200686        30.5709       0.305709
    4         0       0.295631     0.00295631        43.6851       0.436851
    4         0       0.389706     0.00389706        56.9154       0.569154
    4         0       0.479128     0.00479128        69.4995       0.694995
    4         0       0.567962     0.00567962        82.2314       0.822314
    4         0       0.662508     0.00662508         95.941        0.95941
    4         0       0.746263     0.00746263        108.205        1.08205
    4         0       0.834449     0.00834449        121.467        1.21467
    4         0       0.924201     0.00924201        134.922        1.34922
    4         0        1.00812      0.0100812        147.713        1.47713
    4         0        1.09297      0.0109297        160.679        1.60679
    4         0        1.17966      0.0117966        173.817        1.73817
    4         0        1.26132      0.0126132        186.234        1.86234
    4         0        1.35103      0.0135103        199.703        1.99703
    4         0        1.43551      0.0143551        212.428        2.12428
    4         0         1.5211       0.015211        225.296        2.25296
    4         0        1.60763      0.0160763        238.308        2.38308
    4         0        1.69561      0.0169561         251.46         2.5146
    4         0          1.783        0.01783         264.75         2.6475
    4         0        1.86571      0.0186571        277.212        2.77212
    4         1      0.0271973    0.000271973        5.97599      0.0597599
    4         1       0.110461     0.00110461        18.2767       0.182767
    4         1       0.210806     0.00210806        31.6465       0.316465
    4         1       0.304497     0.00304497        44.2433       0.442433
    4         1       0.399037     0.00399037        57.1424       0.571424
    4         1       0.493419     0.00493419        70.3549       0.703549
    4         1       0.586936     0.00586936        83.8688       0.838688
    4         1       0.674934     0.00674934         96.743        0.96743
    4         1       0.762656     0.00762656         109.86         1.0986
    4         1       0.844009     0.00844009        122.249        1.22249
    4         1       0.932368     0.00932368        135.811        1.35811
    4         1        1.01497      0.0101497        148.602        1.48602
    4         1        1.09721      0.0109721        161.579        1.61579
    4         1        1.18196      0.0118196        174.736        1.74736
    4         1        1.26093      0.0126093        187.039        1.87039
    4         1        1.34836      0.0134836        200.525        2.00525
    4         1        1.43054      0.0143054        213.123        2.13123
    4         1        1.51953      0.0151953        226.921        2.26921
    4         1         1.6038       0.016038          239.8          2.398
    4         1        1.68757      0.0168757        252.802        2.52802
    4         1        1.77318      0.0177318        265.928        2.65928
    4         2      0.0280832    0.000280832        5.93859      0.0593859
    4         2       0.113954     0.00113954        17.3327       0.173327
    4         2       0.216072     0.00216072        29.9391       0.299391
    4         2       0.313662     0.00313662        41.6857       0.416857
    4         2       0.409663     0.00409663        53.6047       0.536047
    4         2       0.506826     0.00506826        65.7421       0.657421
    4         2       0.596751     0.00596751        77.2746       0.772746
    4         2       0.692801     0.00692801        89.8534       0.898534
    4         2       0.783766     0.00783766          101.8          1.018
    4         2       0.873366     0.00873366        113.944        1.13944
    4         2       0.957851     0.00957851        125.396        1.25396
    4         2        1.04951      0.0104951        137.918        1.37918
    4         2        1.13475      0.0113475        149.717        1.49717
    4         2        1.22294      0.0122294         161.68         1.6168
    4         2        1.31152      0.0131152        173.804        1.73804
    4         2        1.39558      0.0139558        185.133        1.85133
    4         2        1.48788      0.0148788        197.554        1.97554
    4         2        1.57324      0.0157324        209.156        2.09156
    4         2         1.6668       0.016668        221.868        2.21868
    4         2        1.75532      0.0175532        233.736        2.33736
    4         2        1.84264      0.0184264        245.719        2.45719
    4         3      0.0280486    0.000280486        5.98327      0.0598327
    4         3       0.109914     0.00109914        17.2688       0.172688
    4         3       0.208574     0.00208574        29.9136       0.299136
    4         3       0.300043     0.00300043        41.7165       0.417165
    4         3       0.391566     0.00391566        53.6494       0.536494
    4         3       0.484172     0.00484172        65.7539       0.657539
    4         3       0.569866     0.00569866        77.2206       0.772206
    4         3       0.661992     0.00661992        89.6978       0.896978
    4         3       0.747033     0.00747033        101.528        1.01528
    4         3       0.833355     0.00833355        113.542        1.13542
    4         3       0.919232     0.00919232        125.741        1.25741
    4         3       0.999919     0.00999919        137.234        1.37234
    4         3        1.08646      0.0108646         149.79         1.4979
    4         3        1.16941      0.0116941        161.614        1.61614
    4         3        1.25313      0.0125313        173.594        1.73594
    4         3        1.33862      0.0133862        185.734        1.85734
    4         3        1.41799      0.0141799        197.072        1.97072
    4         3        1.50594      0.0150594        209.498        2.09498
    4         3        1.58755      0.0158755        221.102        2.21102
    4         3        1.67636      0.0167636        233.818        2.33818
    4         3        1.76024      0.0176024         245.68         2.4568
    4         3        1.84309      0.0184309        257.665        2.57665
    5         0      0.0220004    0.000220004         5.0871       0.050871
    5         0       0.127794     0.00127794        19.2798       0.192798
    5         0       0.237816     0.00237816        33.2281       0.332281
    5         0       0.348914     0.00348914        47.4154       0.474154
    5         0       0.459321     0.00459321         61.953        0.61953
    5         0       0.562968     0.00562968        75.8922       0.758922
    5         0       0.659627     0.00659627        89.1634       0.891634
    5         0       0.763365     0.00763365        103.655        1.03655
    5         0       0.860076     0.00860076        117.432        1.17432
    5         0       0.957281     0.00957281        131.444        1.31444
    5         0         1.0553       0.010553        145.688        1.45688
    5         0        1.14774      0.0114774        159.118        1.59118
    5         0         1.2493       0.012493        173.795        1.73795
    5         0        1.34474      0.0134474        187.615        1.87615
    5         0        1.44299      0.0144299        201.618        2.01618
    5         0        1.54225      0.0154225        215.803        2.15803
    5         0        1.63415      0.0163415        229.047        2.29047
    5         0        1.73593      0.0173593        243.557        2.43557
    5         0        1.83013      0.0183013        257.099        2.57099
    5         0        1.93203      0.0193203        271.926        2.71926
    5         0        2.02741      0.0202741        285.746        2.85746
    5         1      0.0256448    0.000256448        4.48653      0.0448653
    5         1        0.13455      0.0013455        17.6329       0.176329
    5         1       0.248613     0.00248613        30.1703       0.301703
    5         1       0.371614     0.00371614        43.6913       0.436913
    5         1       0.485916     0.00485916        56.6636       0.566636
    5         1       0.601199     0.00601199        69.9192       0.699192
    5         1       0.707877     0.00707877        82.5366       0.825366
    5         1       0.815557     0.00815557        95.3859       0.953859
    5         1       0.922426     0.00922426        108.466        1.08466
    5         1         1.0311       0.010311         121.77         1.2177
    5         1        1.13259      0.0113259        134.327        1.34327
    5         1        1.23709      0.0123709        147.075        1.47075
    5         1        1.34343      0.0134343         160.01         1.6001
    5         1        1.45112      0.0145112         173.13         1.7313
    5         1        1.56181      0.0156181        186.436        1.86436
    5         1         1.6727       0.016727        199.917        1.99917
    5         1        1.77579      0.0177579        212.517        2.12517
    5         1        1.88064      0.0188064        225.265        2.25265
    5         1        1.98541      0.0198541        238.154        2.38154
    5         1        2.08965      0.0208965        251.183        2.51183
    5         1        2.19457      0.0219457        264.352        2.64352
    5         1        2.30031      0.0230031         277.66         2.7766
    5         2      0.0293424    0.000293424        5.55478      0.0555478
    5         2       0.138606     0.00138606        17.6869       0.176869
    5         2       0.251514     0.00251514        29.9885       0.299885
    5         2       0.364709     0.00364709        41.9842       0.419842
    5         2       0.479289     0.00479289        53.9435       0.539435
    5         2       0.585087     0.00585087        65.2724       0.652724
    5         2        0.69848      0.0069848        77.5712       0.775712
    5         2       0.805147     0.00805147        89.3434       0.893434
    5         2       0.911236     0.00911236        101.372        1.01372
    5         2        1.01938      0.0101938        113.666        1.13666
    5         2        1.12041      0.0112041        125.379        1.25379
    5         2        1.22361      0.0122361        137.327        1.37327
    5         2        1.33006      0.0133006          149.5          1.495
    5         2         1.4379       0.014379          161.9          1.619
    5         2        1.53919      0.0153919        173.612        1.73612
    5         2        1.64269      0.0164269        185.513        1.85513
    5         2        1.74719      0.0174719         197.59         1.9759
    5         2        1.85134      0.0185134        209.854        2.09854
    5         2        1.94852      0.0194852        221.325        2.21325
    5         2        2.05413      0.0205413        233.916        2.33916
    5         2        2.15254      0.0215254        245.694        2.45694
    5         3      0.0347008    0.000347008        4.39837      0.0439837
    5         3       0.176091     0.00176091        16.5195       0.165195
    5         3       0.325747     0.00325747        28.4542       0.284542
    5         3       0.476724     0.00476724         40.253        0.40253
    5         3       0.636179     0.00636179        52.8112       0.528112
    5         3        0.78654      0.0078654        64.6182       0.646182
    5         3       0.936286     0.00936286        76.5033       0.765033
    5         3        1.08795      0.0108795        88.4996       0.884996
    5         3        1.24426      0.0124426        100.631        1.00631
    5         3        1.40538      0.0140538        112.914        1.12914
    5         3        1.55898      0.0155898         124.53         1.2453
    5         3        1.71555      0.0171555        136.295        1.36295
    5         3        1.87356      0.0187356        148.216        1.48216
    5         3        2.03273      0.0203273        160.296        1.60296
    5         3        2.19276      0.0219276        172.539        1.72539
    5         3        2.35297      0.0235297        184.942        1.84942
    5         3        2.50183      0.0250183        196.601        1.96601
    5         3        2.65172      0.0265172        208.398        2.08398
    5         3        2.80056      0.0280056        220.335        2.20335
    5         3        2.94955      0.0294955        232.401        2.32401
    5         3        3.09858      0.0309858        244.607        2.44607
    6         0      0.0241271    0.000241271        5.92701      0.0592701
    6         0       0.108361     0.00108361        18.4436       0.184436
    6         0       0.201287     0.00201287        31.3972       0.313972
    6         0       0.295311     0.00295311        44.2517       0.442517
    6         0       0.388774     0.00388774        57.2118       0.572118
    6         0       0.482868     0.00482868        70.3447       0.703447
    6         0       0.576257     0.00576257        83.6871       0.836871
    6         0       0.664173     0.00664173        96.4075       0.964075
    6         0       0.752371     0.00752371        109.343        1.09343
    6         0       0.839711     0.00839711        122.505        1.22505
    6         0       0.928413     0.00928413        135.893        1.35893
    6         0        1.01041      0.0101041        148.596        1.48596
    6         0        1.09449      0.0109449          161.5          1.615
    6         0        1.17871      0.0117871        174.598        1.74598
    6         0        1.26566      0.0126566        187.897        1.87897
    6         0        1.34639      0.0134639        200.413        2.00413
    6         0        1.42976      0.0142976        213.097        2.13097
    6         0        1.51969      0.0151969        226.931        2.26931
    6         0        1.60493      0.0160493        239.949        2.39949
    6         0        1.68304      0.0168304        252.093        2.52093
    6         0        1.76972      0.0176972        265.398        2.65398
    6         1      0.0367142    0.000367142        6.92958      0.0692958
    6         1       0.133632     0.00133632        19.7909       0.197909
    6         1       0.234299     0.00234299        32.9722       0.329722
    6         1       0.329345     0.00329345        45.5312       0.455312
    6         1       0.424765     0.00424765        58.2705       0.582705
    6         1       0.519924     0.00519924        71.1997       0.711997
    6         1       0.614979     0.00614979        84.3308       0.843308
    6         1       0.710282     0.00710282        97.6744       0.976744
    6         1       0.799239     0.00799239        110.385        1.10385
    6         1       0.889031     0.00889031        123.294        1.23294
    6         1       0.978462     0.00978462        136.409        1.36409
    6         1        1.06969      0.0106969        149.727        1.49727
    6         1        1.15477      0.0115477        162.337        1.62337
    6         1        1.24238      0.0124238        175.128        1.75128
    6         1         1.3314       0.013314        188.093        1.88093
    6         1        1.42138      0.0142138        201.227        2.01227
    6         1        1.51388      0.0151388        214.534        2.14534
    6         1        1.59945      0.0159945        227.039        2.27039
