 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    0         3         1.6619       0.016619        237.354        2.37354
    0         3        1.78197      0.0178197        251.047        2.51047
    0         3        1.91228      0.0191228         265.67         2.6567
    0         3         2.0336       0.020336        279.278        2.79278
    0         3        2.16413      0.0216413         293.82         2.9382
    0         3        2.28704      0.0228704        307.362        3.07362
    1         0   6.95253e-310   4.94066e-324              0   6.95253e-310
    1         0        0.11149      0.0011149        28.7589       0.287589
    1         0       0.217086     0.00217086        45.9266       0.459266
    1         0       0.331794     0.00331794        62.8762       0.628762
    1         0       0.446152     0.00446152        79.2908       0.792908
    1         0       0.569776     0.00569776        96.5552       0.965552
    1         0       0.693217     0.00693217        113.564        1.13564
    1         0       0.815907     0.00815907        130.356        1.30356
    1         0       0.940496     0.00940496        146.955        1.46955
    1         0        1.07368      0.0107368        164.477        1.64477
    1         0        1.21088      0.0121088        181.831        1.81831
    1         0        1.34258      0.0134258        197.972        1.97972
    1         0        1.48764      0.0148764        215.068        2.15068
    1         0         1.6353       0.016353        232.057        2.32057
    1         0        1.78481      0.0178481        248.955        2.48955
    1         0        1.94594      0.0194594        266.823        2.66823
    1         0        2.09749      0.0209749        283.569        2.83569
    1         0        2.25077      0.0225077        300.256        3.00256
    1         0        2.41349      0.0241349        317.931        3.17931
    1         0        2.56743      0.0256743         334.52         3.3452
    1         0        2.72135      0.0272135        351.072        3.51072
    1         1      0.0283392    0.000283392        11.9123       0.119123
    1         1       0.141278     0.00141278         30.453        0.30453
    1         1       0.253558     0.00253558        48.1012       0.481012
    1         1       0.374784     0.00374784        66.5662       0.665662
    1         1       0.495609     0.00495609        84.5215       0.845215
    1         1       0.617017     0.00617017        102.078        1.02078
    1         1       0.747431     0.00747431        120.627        1.20627
    1         1        0.87819      0.0087819        138.874        1.38874
    1         1        1.01032      0.0101032        156.872        1.56872
    1         1         1.1446       0.011446        174.663        1.74663
    1         1         1.2826       0.012826         192.28         1.9228
    1         1         1.4347       0.014347         210.99         2.1099
    1         1        1.57991      0.0157991         228.32         2.2832
    1         1        1.73873      0.0173873        246.767        2.46767
    1         1        1.88878      0.0188878        263.885        2.63885
    1         1        2.05052      0.0205052        282.132        2.82132
    1         1        2.21217      0.0221217        300.295        3.00295
    1         1         2.3761       0.023761         318.38         3.1838
    1         1        2.53943      0.0253943        336.396        3.36396
    1         1        2.70381      0.0270381         354.35         3.5435
    1         1        2.86741      0.0286741        372.246        3.72246
    1         2      0.0267713    0.000267713        13.0043       0.130043
    1         2       0.125052     0.00125052        28.7685       0.287685
    1         2       0.218535     0.00218535        43.7999       0.437999
    1         2       0.313284     0.00313284        58.3349       0.583349
    1         2       0.414973     0.00414973         73.565        0.73565
    1         2       0.516882     0.00516882        88.4475       0.884475
    1         2       0.619742     0.00619742        103.049        1.03049
    1         2       0.728817     0.00728817        118.439        1.18439
    1         2       0.839238     0.00839238         133.61         1.3361
    1         2       0.949357     0.00949357        148.599        1.48599
    1         2        1.06156      0.0106156        163.435        1.63435
    1         2        1.17518      0.0117518         178.14         1.7814
    1         2        1.29921      0.0129921        193.705        1.93705
    1         2        1.41938      0.0141938        208.199        2.08199
    1         2        1.54877      0.0154877         223.57         2.2357
    1         2         1.6806       0.016806         238.86         2.3886
    1         2        1.80669      0.0180669        253.131        2.53131
    1         2        1.94084      0.0194084        268.296        2.68296
    1         2        2.07624      0.0207624        283.406        2.83406
    1         2        2.21274      0.0221274        298.471        2.98471
    1         2        2.35002      0.0235002        313.492        3.13492
    1         3      0.0269819    0.000269819        11.7332       0.117332
    1         3       0.109216     0.00109216        27.0671       0.270671
    1         3       0.195958     0.00195958        41.8692       0.418692
    1         3       0.290004     0.00290004        57.0297       0.570297
    1         3        0.39256      0.0039256        72.7213       0.727213
    1         3       0.494301     0.00494301        87.9467       0.879467
    1         3       0.596055     0.00596055        102.823        1.02823
    1         3       0.697625     0.00697625        117.429        1.17429
    1         3       0.806512     0.00806512        132.841        1.32841
    1         3       0.909528     0.00909528        147.049        1.47049
    1         3        1.01975      0.0101975        162.118        1.62118
    1         3        1.13299      0.0113299        177.058        1.77058
    1         3        1.25487      0.0125487         192.88         1.9288
    1         3        1.37242      0.0137242        207.625        2.07625
    1         3        1.49374      0.0149374        222.301        2.22301
    1         3        1.62409      0.0162409        237.893        2.37893
    1         3        1.74882      0.0174882        252.464        2.52464
    1         3        1.88243      0.0188243        267.964        2.67964
    1         3        2.00819      0.0200819        282.464        2.82464
    1         3        2.14389      0.0214389        297.904        2.97904
    1         3        2.27124      0.0227124        312.358        3.12358
    2         0      0.0297253    0.000297253         12.486        0.12486
    2         0       0.100814     0.00100814        26.4385       0.264385
    2         0       0.185648     0.00185648        40.0647       0.400647
    2         0       0.275767     0.00275767        54.0763       0.540763
    2         0       0.373964     0.00373964        68.8818       0.688818
    2         0       0.465585     0.00465585         82.423        0.82423
    2         0       0.563353     0.00563353        96.7818       0.967818
    2         0        0.66109      0.0066109        110.912        1.10912
    2         0       0.759842     0.00759842        124.827        1.24827
    2         0       0.858616     0.00858616        138.546        1.38546
    2         0       0.957164     0.00957164        152.087        1.52087
    2         0        1.06419      0.0106419        166.422        1.66422
    2         0        1.17336      0.0117336        180.598        1.80598
    2         0        1.28475      0.0128475        194.635        1.94635
    2         0        1.39971      0.0139971        208.551        2.08551
    2         0        1.51581      0.0151581        222.362        2.22362
    2         0        1.64219      0.0164219         236.99         2.3699
    2         0        1.76237      0.0176237         250.62         2.5062
    2         0        1.88328      0.0188328        264.181        2.64181
    2         0        2.01316      0.0201316        278.578        2.78578
    2         0        2.14294      0.0214294        292.913        2.92913
    2         1      0.0228025    0.000228025        10.4571       0.104571
    2         1      0.0867893    0.000867893        24.5617       0.245617
    2         1       0.160026     0.00160026         38.411        0.38411
    2         1       0.245166     0.00245166        52.9908       0.529908
    2         1       0.330403     0.00330403        66.8185       0.668185
    2         1       0.416461     0.00416461        80.2346       0.802346
    2         1       0.508557     0.00508557        94.3085       0.943085
    2         1       0.600607     0.00600607        108.154        1.08154
    2         1        0.69824      0.0069824        122.727        1.22727
    2         1       0.789897     0.00789897        136.243        1.36243
    2         1       0.889499     0.00889499        150.533        1.50533
    2         1       0.988458     0.00988458        164.719        1.64719
    2         1        1.08852      0.0108852        178.818        1.78818
    2         1        1.19094      0.0119094        192.849        1.92849
    2         1        1.29526      0.0129526        206.824        2.06824
    2         1        1.40195      0.0140195        220.756        2.20756
    2         1        1.51065      0.0151065        234.654        2.34654
    2         1        1.62097      0.0162097        248.525        2.48525
    2         1        1.73267      0.0173267        262.379        2.62379
    2         1        1.84542      0.0184542        276.219        2.76219
    2         1        1.96568      0.0196568        290.915        2.90915
    2         2      0.0308442    0.000308442        11.3748       0.113748
    2         2       0.091733     0.00091733        21.9927       0.219927
    2         2       0.157832     0.00157832        33.0405       0.330405
    2         2       0.228882     0.00228882        44.5528       0.445528
    2         2       0.300853     0.00300853         55.629        0.55629
    2         2       0.372235     0.00372235        66.3577       0.663577
    2         2       0.450255     0.00450255        77.6635       0.776635
    2         2       0.527575     0.00527575        88.6995       0.886995
    2         2       0.605914     0.00605914        99.5137       0.995137
    2         2       0.689551     0.00689551        110.954        1.10954
    2         2       0.766665     0.00766665        121.418        1.21418
    2         2       0.851123     0.00851123        132.543        1.32543
    2         2       0.935348     0.00935348        143.542        1.43542
    2         2        1.02036      0.0102036        154.437        1.54437
    2         2        1.10617      0.0110617        165.244        1.65244
    2         2        1.20033      0.0120033        176.738        1.76738
    2         2        1.28936      0.0128936        187.401        1.87401
    2         2        1.38637      0.0138637        198.767        1.98767
    2         2        1.47854      0.0147854         209.33         2.0933
    2         2        1.57874      0.0157874        220.606        2.20606
    2         2         1.6814       0.016814        231.847        2.31847
    2         2        1.77713      0.0177713         242.31         2.4231
    2         3      0.0247611    0.000247611        9.86739      0.0986739
    2         3      0.0940251    0.000940251        24.6477       0.246477
    2         3        0.17166      0.0017166        38.3379       0.383379
    2         3       0.262937     0.00262937        52.7666       0.527666
    2         3       0.353884     0.00353884        66.6654       0.666654
    2         3       0.444458     0.00444458        80.2594       0.802594
    2         3       0.541361     0.00541361        94.4956       0.944956
    2         3       0.639602     0.00639602        108.494        1.08494
    2         3       0.736513     0.00736513        122.282        1.22282
    2         3       0.839601     0.00839601        136.727        1.36727
    2         3       0.943367     0.00943367        150.986        1.50986
    2         3         1.0418       0.010418        164.258        1.64258
    2         3        1.14926      0.0114926        178.223        1.78223
    2         3         1.2644       0.012644        192.876        1.92876
    2         3        1.37573      0.0137573        206.604        2.06604
    2         3        1.48971      0.0148971         220.24         2.2024
    2         3        1.61296      0.0161296        234.592        2.34592
    2         3        1.73746      0.0173746        248.865        2.48865
    2         3        1.85613      0.0185613        262.285        2.62285
    2         3        1.98182      0.0198182        276.436        2.76436
    2         3        2.10801      0.0210801        290.538        2.90538
    3         0      0.0262482    0.000262482        12.2057       0.122057
    3         0      0.0799877    0.000799877        23.6208       0.236208
    3         0        0.14457      0.0014457        34.9178       0.349178
    3         0       0.208791     0.00208791        45.1137       0.451137
    3         0       0.284086     0.00284086        56.5696       0.565696
    3         0       0.360458     0.00360458        67.6883       0.676883
    3         0       0.436435     0.00436435        78.5852       0.785852
    3         0       0.512839     0.00512839        89.3083       0.893083
    3         0       0.595033     0.00595033         100.69         1.0069
    3         0       0.676475     0.00676475        111.921        1.11921
    3         0       0.753104     0.00753104        122.229        1.22229
    3         0       0.841103     0.00841103        133.993        1.33993
    3         0       0.923356     0.00923356        144.863        1.44863
    3         0        1.00668      0.0100668        155.638        1.55638
    3         0        1.09089      0.0109089        166.328        1.66328
    3         0        1.18208      0.0118208        177.698        1.77698
    3         0          1.275        0.01275        188.992        1.88992
    3         0         1.3647       0.013647        199.473        1.99473
    3         0        1.46104      0.0146104        210.645        2.10645
    3         0        1.55873      0.0155873        221.764        2.21764
    3         0        1.65769      0.0165769        232.838        2.32838
    3         0        1.75799      0.0175799         243.87         2.4387
    3         1      0.0388295    0.000388295        14.9511       0.149511
    3         1      0.0894937    0.000894937        24.2898       0.242898
    3         1       0.146848     0.00146848        34.7896       0.347896
    3         1       0.205663     0.00205663         44.692        0.44692
    3         1        0.26878      0.0026878        54.8849       0.548849
    3         1       0.332017     0.00332017        64.6315       0.646315
    3         1       0.400529     0.00400529         74.727        0.74727
    3         1       0.468989     0.00468989        84.4878       0.844878
    3         1       0.541607     0.00541607        94.6479       0.946479
    3         1       0.615913     0.00615913         104.56         1.0456
    3         1       0.693398     0.00693398        114.915        1.14915
    3         1        0.76698      0.0076698        124.458        1.24458
    3         1         0.8455       0.008455        134.496        1.34496
    3         1       0.923926     0.00923926        144.418        1.44418
    3         1        1.00829      0.0100829        154.859        1.54859
    3         1        1.08866      0.0108866         164.61         1.6461
    3         1        1.17486      0.0117486        174.909        1.74909
    3         1        1.25784      0.0125784        184.556        1.84556
    3         1        1.34755      0.0134755         194.77         1.9477
    3         1        1.43874      0.0143874        204.957        2.04957
    3         2      0.0286013    0.000286013        13.5117       0.135117
    3         2      0.0684187    0.000684187        23.8934       0.238934
    3         2       0.108874     0.00108874        33.5261       0.335261
    3         2       0.150885     0.00150885        43.4294       0.434294
    3         2       0.197757     0.00197757        53.6277       0.536277
    3         2       0.244859     0.00244859        63.4075       0.634075
    3         2       0.294339     0.00294339        73.5802       0.735802
    3         2          0.345        0.00345        83.4629       0.834629
    3         2       0.399344     0.00399344        93.8009       0.938009
    3         2        0.45278      0.0045278        103.935        1.03935
    3         2       0.507073     0.00507073        113.909        1.13909
    3         2       0.560483     0.00560483        123.756        1.23756
    3         2       0.615331     0.00615331        133.504        1.33504
    3         2       0.672407     0.00672407        143.816        1.43816
    3         2       0.726752     0.00726752         153.42         1.5342
    3         2       0.783625     0.00783625        163.615        1.63615
    3         2       0.841872     0.00841872         173.77         1.7377
    3         2        0.89996      0.0089996          183.9          1.839
    3         2       0.954201     0.00954201        193.379        1.93379
    3         2        1.01255      0.0101255        203.482        2.03482
    3         2        1.07158      0.0107158         213.58         2.1358
    3         2        1.13173      0.0113173        223.682        2.23682
    3         3      0.0289593    0.000289593        12.9656       0.129656
    3         3      0.0828694    0.000828694        23.8905       0.238905
    3         3       0.142397     0.00142397         34.175        0.34175
    3         3       0.212737     0.00212737        45.5138       0.455138
    3         3       0.282684     0.00282684        56.2559       0.562559
    3         3       0.359871     0.00359871        67.4371       0.674371
    3         3       0.436264     0.00436264        78.2557       0.782557
    3         3       0.519067     0.00519067        89.5836       0.895836
    3         3       0.601846     0.00601846        100.639        1.00639
    3         3       0.684042     0.00684042        111.472        1.11472
    3         3       0.772708     0.00772708        122.873        1.22873
    3         3        0.85604      0.0085604        133.357        1.33357
    3         3       0.944658     0.00944658        144.451        1.44451
    3         3        1.03448      0.0103448        155.424        1.55424
    3         3        1.12656      0.0112656          166.3          1.663
    3         3        1.22562      0.0122562         177.81         1.7781
    3         3        1.32005      0.0132005        188.534        1.88534
    3         3        1.42313      0.0142313        199.914        1.99914
    3         3        1.52126      0.0152126        210.537        2.10537
    3         3        1.62744      0.0162744        221.832        2.21832
    3         3        1.72806      0.0172806        232.394        2.32394
    4         0      0.0141645    0.000141645        8.19329      0.0819329
    4         0      0.0583159    0.000583159          19.16         0.1916
    4         0       0.113472     0.00113472        30.4847       0.304847
    4         0       0.173846     0.00173846        41.2123       0.412123
    4         0       0.243452     0.00243452        52.7631       0.527631
    4         0       0.313065     0.00313065        63.8315       0.638315
    4         0       0.382238     0.00382238        74.5686       0.745686
    4         0       0.456775     0.00456775        85.7344       0.857344
    4         0       0.531311     0.00531311        96.6524       0.966524
    4         0       0.604691     0.00604691         107.36         1.0736
    4         0       0.683912     0.00683912        118.537        1.18537
    4         0       0.763109     0.00763109        129.537        1.29537
    4         0       0.840905     0.00840905        140.385        1.40385
    4         0       0.925136     0.00925136        151.727        1.51727
    4         0        1.00904      0.0100904        162.942        1.62942
    4         0        1.08915      0.0108915        173.433        1.73433
    4         0        1.17575      0.0117575         184.45         1.8445
    4         0         1.2681       0.012681         195.99         1.9599
    4         0        1.35809      0.0135809        206.851        2.06851
    4         0        1.44866      0.0144866        217.651        2.17651
    4         0        1.54606      0.0154606        228.996        2.28996
    4         1      0.0198815    0.000198815        9.33861      0.0933861
    4         1      0.0638974    0.000638974        20.3658       0.203658
    4         1       0.118523     0.00118523        31.5078       0.315078
    4         1        0.18329      0.0018329         42.981        0.42981
    4         1       0.246911     0.00246911        53.4484       0.534484
    4         1       0.317142     0.00317142        64.2207       0.642207
    4         1       0.392741     0.00392741          75.46         0.7546
    4         1       0.468408     0.00468408        86.4702       0.864702
    4         1       0.542869     0.00542869        97.3227       0.973227
    4         1       0.623762     0.00623762        108.817        1.08817
    4         1        0.69928      0.0069928        119.445        1.19445
    4         1       0.779436     0.00779436         130.74         1.3074
    4         1        0.86022      0.0086022        141.953        1.41953
    4         1       0.935981     0.00935981        152.355        1.52355
    4         1         1.0177       0.010177        163.439        1.63439
    4         1        1.09905      0.0109905        174.468        1.74468
    4         1         1.1829       0.011829        185.448        1.85448
    4         1         1.2675       0.012675        196.385        1.96385
    4         1        1.35418      0.0135418        207.284        2.07284
    4         1        1.44843      0.0144843        218.874        2.18874
    4         1        1.53632      0.0153632        229.709        2.29709
    4         1        1.62675      0.0162675         240.52         2.4052
    4         2       0.021394     0.00021394        8.41113      0.0841113
    4         2      0.0751993    0.000751993        19.8213       0.198213
    4         2       0.133397     0.00133397        30.5515       0.305515
    4         2       0.196723     0.00196723        41.1743       0.411743
    4         2       0.274715     0.00274715        52.9452       0.529452
    4         2       0.345959     0.00345959        63.1838       0.631838
    4         2        0.42917      0.0042917        74.8516       0.748516
    4         2       0.506826     0.00506826        85.3289       0.853289
    4         2       0.590218     0.00590218        96.4428       0.964428
    4         2       0.673712     0.00673712        107.363        1.07363
    4         2       0.764421     0.00764421        118.946        1.18946
    4         2       0.847231     0.00847231        129.566        1.29566
    4         2       0.938679     0.00938679        140.881        1.40881
    4         2        1.02292      0.0102292        151.289        1.51289
    4         2        1.11501      0.0111501        162.408        1.62408
    4         2        1.20937      0.0120937        173.446        1.73446
    4         2        1.30453      0.0130453        184.414        1.84414
    4         2        1.40245      0.0140245        195.323        1.95323
    4         2        1.50939      0.0150939        206.954        2.06954
    4         2         1.6096       0.016096        217.762        2.17762
    4         2        1.71093      0.0171093        228.532        2.28532
    4         2        1.81305      0.0181305        239.267        2.39267
    4         3      0.0206936    0.000206936        8.78868      0.0878868
    4         3      0.0690813    0.000690813        19.7752       0.197752
    4         3        0.12018      0.0012018        29.8525       0.298525
    4         3       0.177045     0.00177045         39.736        0.39736
    4         3       0.237547     0.00237547        49.7634       0.497634
    4         3       0.299006     0.00299006        59.3218       0.593218
    4         3       0.365434     0.00365434        69.3221       0.693221
    4         3       0.436799     0.00436799         79.788        0.79788
    4         3       0.503761     0.00503761        89.2844       0.892844
    4         3       0.574882     0.00574882        99.3143       0.993143
    4         3       0.651698     0.00651698        109.869        1.09869
    4         3       0.722637     0.00722637        119.568        1.19568
    4         3       0.799633     0.00799633        129.817        1.29817
    4         3       0.876733     0.00876733        139.938        1.39938
    4         3       0.952923     0.00952923        149.947        1.49947
    4         3         1.0311       0.010311        159.858        1.59858
    4         3        1.10864      0.0110864        169.683        1.69683
    4         3        1.18879      0.0118879        179.431        1.79431
    4         3        1.27449      0.0127449        189.755        1.89755
    4         3        1.35754      0.0135754        199.372        1.99372
    4         3        1.44617      0.0144617        209.573        2.09573
    5         0      0.0250537    0.000250537        12.6858       0.126858
    5         0      0.0765171    0.000765171        23.3831       0.233831
    5         0        0.14076      0.0014076        34.7957       0.347957
    5         0       0.209332     0.00209332        45.7128       0.457128
    5         0       0.283441     0.00283441        56.7155       0.567155
    5         0       0.357685     0.00357685         67.364        0.67364
    5         0       0.436417     0.00436417        78.4959       0.784959
    5         0       0.515954     0.00515954        89.4675       0.894675
    5         0       0.599051     0.00599051        100.988        1.00988
    5         0       0.678458     0.00678458        111.723        1.11723
    5         0       0.757553     0.00757553        122.366        1.22366
    5         0        0.84117      0.0084117        133.584        1.33584
    5         0       0.925889     0.00925889         144.72         1.4472
    5         0        1.00978      0.0100978        155.782        1.55782
    5         0        1.09602      0.0109602        166.778        1.66778
    5         0         1.1822       0.011822        177.715        1.77715
    5         0         1.2714       0.012714        188.599        1.88599
    5         0        1.36096      0.0136096        199.437        1.99437
    5         0        1.45794      0.0145794        210.865        2.10865
    5         0        1.55114      0.0155114        221.622        2.21622
    5         1      0.0165039    0.000165039        8.69791      0.0869791
    5         1       0.065337     0.00065337        18.8235       0.188235
    5         1       0.132655     0.00132655        30.0585       0.300585
    5         1       0.212837     0.00212837        41.3635       0.413635
    5         1       0.299462     0.00299462        52.5462       0.525462
    5         1       0.386957     0.00386957        63.2715       0.632715
    5         1       0.480116     0.00480116        74.5736       0.745736
    5         1       0.574356     0.00574356        85.7188       0.857188
    5         1       0.667719     0.00667719        96.7467       0.967467
    5         1       0.761807     0.00761807        107.676        1.07676
    5         1       0.855403     0.00855403        118.518        1.18518
    5         1       0.949549     0.00949549        129.281        1.29281
    5         1        1.05118      0.0105118        140.733        1.40733
    5         1        1.14756      0.0114756        151.356        1.51356
    5         1        1.25302      0.0125302        162.673        1.62673
    5         1        1.36104      0.0136104        173.931        1.73931
    5         1        1.46285      0.0146285        184.392        1.84392
    5         1        1.57455      0.0157455        195.554        1.95554
    5         1        1.68694      0.0168694        206.676        2.06676
    5         1         1.7998       0.017998        217.762        2.17762
    5         1        1.91387      0.0191387        228.816        2.28816
    5         2      0.0272451    0.000272451        11.9719       0.119719
    5         2      0.0844763    0.000844763        20.5854       0.205854
    5         2        0.14568      0.0014568        29.6995       0.296995
    5         2       0.205552     0.00205552        38.4134       0.384134
    5         2       0.273006     0.00273006        47.5942       0.475942
    5         2       0.339248     0.00339248        56.4053       0.564053
    5         2       0.412818     0.00412818        65.6568       0.656568
    5         2       0.486428     0.00486428        74.5918       0.745918
    5         2       0.564614     0.00564614        83.9772       0.839772
    5         2       0.637989     0.00637989        92.4186       0.924186
    5         2       0.716646     0.00716646        101.368        1.01368
    5         2       0.802096     0.00802096        110.825        1.10825
    5         2       0.880663     0.00880663        119.471        1.19471
    5         2       0.966648     0.00966648        128.668        1.28668
    5         2        1.05308      0.0105308        137.771        1.37771
    5         2        1.14057      0.0114057          146.8          1.468
    5         2        1.22891      0.0122891        155.771        1.55771
    5         2        1.32035      0.0132035        164.698        1.64698
    5         2        1.41197      0.0141197         173.59         1.7359
    5         2        1.50572      0.0150572        182.456        1.82456
    5         2        1.60789      0.0160789        191.935        1.91935
    5         2        1.70301      0.0170301        200.768        2.00768
    5         3      0.0223306    0.000223306        11.2036       0.112036
    5         3      0.0897491    0.000897491         20.558        0.20558
    5         3       0.171539     0.00171539        29.7044       0.297044
    5         3       0.261589     0.00261589        38.6765       0.386765
    5         3       0.359746     0.00359746        47.9136       0.479136
    5         3       0.458415     0.00458415        56.8066       0.568066
    5         3       0.556122     0.00556122         65.439        0.65439
    5         3       0.662616     0.00662616        74.5444       0.745444
    5         3       0.769362     0.00769362        83.4285       0.834285
    5         3       0.883267     0.00883267        92.7805       0.927805
    5         3       0.998738     0.00998738        101.938        1.01938
    5         3        1.11501      0.0111501        110.927        1.10927
    5         3        1.23479      0.0123479        119.768        1.19768
    5         3        1.35683      0.0135683        128.481        1.28481
    5         3         1.4902       0.014902        137.693        1.37693
    5         3        1.62713      0.0162713        146.794        1.46794
    5         3        1.76497      0.0176497          155.8          1.558
    5         3         1.9037       0.019037        164.721        1.64721
    5         3        2.04321      0.0204321        173.571        1.73571
    5         3        2.19276      0.0219276        182.942        1.82942
    5         3        2.33343      0.0233343        191.671        1.91671
    6         0      0.0169618    0.000169618        11.7525       0.117525
    6         0      0.0624033    0.000624033        23.1412       0.231412
    6         0       0.117172     0.00117172         34.191        0.34191
    6         0       0.180163     0.00180163        45.6138       0.456138
    6         0       0.248275     0.00248275        56.9749       0.569749
    6         0        0.31703      0.0031703        67.7678       0.677678
    6         0        0.38974      0.0038974           78.9          0.789
    6         0       0.463289     0.00463289        89.6945       0.896945
    6         0       0.541774     0.00541774        100.915        1.00915
    6         0       0.619025     0.00619025        111.888        1.11888
    6         0       0.697563     0.00697563        122.657        1.22657
    6         0       0.780217     0.00780217        133.915        1.33915
    6         0       0.858375     0.00858375        144.365        1.44365
    6         0       0.946861     0.00946861        155.979        1.55979
    6         0         1.0304       0.010304        166.834        1.66834
    6         0        1.11565      0.0111565        177.596        1.77596
    6         0        1.20634      0.0120634        188.906        1.88906
    6         0        1.29445      0.0129445        199.521        1.99521
    6         0        1.38926      0.0138926        210.703        2.10703
    6         0         1.4849       0.014849        221.835        2.21835
    6         0        1.58295      0.0158295        232.927        2.32927
    6         1      0.0245442    0.000245442        12.6463       0.126463
    6         1      0.0792403    0.000792403        24.1483       0.241483
    6         1       0.145537     0.00145537        35.5673       0.355673
    6         1       0.216383     0.00216383        46.9419       0.469419
    6         1       0.288297     0.00288297         57.837        0.57837
    6         1       0.358873     0.00358873        68.4431       0.684431
    6         1       0.436712     0.00436712        79.6854       0.796854
    6         1        0.51409      0.0051409        90.7122       0.907122
    6         1       0.591096     0.00591096        101.552        1.01552
    6         1       0.668939     0.00668939         112.23         1.1223
    6         1       0.751418     0.00751418        123.569        1.23569
    6         1         0.8351       0.008351        134.764        1.34764
    6         1       0.918418     0.00918418        145.835        1.45835
    6         1        1.00269      0.0100269        156.799        1.56799
    6         1        1.08783      0.0108783        167.669        1.67669
    6         1         1.1736       0.011736        178.459        1.78459
    6         1        1.26721      0.0126721        189.944        1.89944
    6         1        1.35736      0.0135736        200.602        2.00602
