 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    3         0            296            0.5        56.5696       0.565696
    3         0            361            0.5        67.6883       0.676883
    3         0            426            0.5        78.5852       0.785852
    3         0            491            0.5        89.3083       0.893083
    3         0            561            0.5         100.69         1.0069
    3         0            631            0.5        111.921        1.11921
    3         0            696            0.5        122.229        1.22229
    3         0            771            0.5        133.993        1.33993
    3         0            841            0.5        144.863        1.44863
    3         0            911            0.5        155.638        1.55638
    3         0            981            0.5        166.328        1.66328
    3         0           1056            0.5        177.698        1.77698
    3         0           1131            0.5        188.992        1.88992
    3         0           1201            0.5        199.473        1.99473
    3         0           1276            0.5        210.645        2.10645
    3         0           1351            0.5        221.764        2.21764
    3         0           1426            0.5        232.838        2.32838
    3         0           1501            0.5         243.87         2.4387
    3         1            110            0.5        14.9511       0.149511
    3         1            150            0.5        24.2898       0.242898
    3         1            198            0.5        34.7896       0.347896
    3         1            246            0.5         44.692        0.44692
    3         1            298            0.5        54.8849       0.548849
    3         1            350            0.5        64.6315       0.646315
    3         1            406            0.5         74.727        0.74727
    3         1            462            0.5        84.4878       0.844878
    3         1            522            0.5        94.6479       0.946479
    3         1            582            0.5         104.56         1.0456
    3         1            646            0.5        114.915        1.14915
    3         1            706            0.5        124.458        1.24458
    3         1            770            0.5        134.496        1.34496
    3         1            834            0.5        144.418        1.44418
    3         1            902            0.5        154.859        1.54859
    3         1            966            0.5         164.61         1.6461
    3         1           1034            0.5        174.909        1.74909
    3         1           1098            0.5        184.556        1.84556
    3         1           1166            0.5         194.77         1.9477
    3         1           1234            0.5        204.957        2.04957
    3         2             97            0.5        13.5117       0.135117
    3         2            130            0.5        23.8934       0.238934
    3         2            163            0.5        33.5261       0.335261
    3         2            199            0.5        43.4294       0.434294
    3         2            238            0.5        53.6277       0.536277
    3         2            277            0.5        63.4075       0.634075
    3         2            319            0.5        73.5802       0.735802
    3         2            361            0.5        83.4629       0.834629
    3         2            406            0.5        93.8009       0.938009
    3         2            451            0.5        103.935        1.03935
    3         2            496            0.5        113.909        1.13909
    3         2            541            0.5        123.756        1.23756
    3         2            586            0.5        133.504        1.33504
    3         2            634            0.5        143.816        1.43816
    3         2            679            0.5         153.42         1.5342
    3         2            727            0.5        163.615        1.63615
    3         2            775            0.5         173.77         1.7377
    3         2            823            0.5          183.9          1.839
    3         2            868            0.5        193.379        1.93379
    3         2            916            0.5        203.482        2.03482
    3         2            964            0.5         213.58         2.1358
    3         2           1012            0.5        223.682        2.23682
    3         3             81            0.5        12.9656       0.129656
    3         3            126            0.5        23.8905       0.238905
    3         3            176            0.5         34.175        0.34175
    3         3            236            0.5        45.5138       0.455138
    3         3            296            0.5        56.2559       0.562559
    3         3            361            0.5        67.4371       0.674371
    3         3            426            0.5        78.2557       0.782557
    3         3            496            0.5        89.5836       0.895836
    3         3            566            0.5        100.639        1.00639
    3         3            636            0.5        111.472        1.11472
    3         3            711            0.5        122.873        1.22873
    3         3            781            0.5        133.357        1.33357
    3         3            856            0.5        144.451        1.44451
    3         3            931            0.5        155.424        1.55424
    3         3           1006            0.5          166.3          1.663
    3         3           1086            0.5         177.81         1.7781
    3         3           1161            0.5        188.534        1.88534
    3         3           1241            0.5        199.914        1.99914
    3         3           1316            0.5        210.537        2.10537
    3         3           1396            0.5        221.832        2.21832
    3         3           1471            0.5        232.394        2.32394
    4         0            106            0.5        8.19329      0.0819329
    4         0            151            0.5          19.16         0.1916
    4         0            211            0.5        30.4847       0.304847
    4         0            276            0.5        41.2123       0.412123
    4         0            351            0.5        52.7631       0.527631
    4         0            426            0.5        63.8315       0.638315
    4         0            501            0.5        74.5686       0.745686
    4         0            581            0.5        85.7344       0.857344
    4         0            661            0.5        96.6524       0.966524
    4         0            741            0.5         107.36         1.0736
    4         0            826            0.5        118.537        1.18537
    4         0            911            0.5        129.537        1.29537
    4         0            996            0.5        140.385        1.40385
    4         0           1086            0.5        151.727        1.51727
    4         0           1176            0.5        162.942        1.62942
    4         0           1261            0.5        173.433        1.73433
    4         0           1351            0.5         184.45         1.8445
    4         0           1446            0.5         195.99         1.9599
    4         0           1536            0.5        206.851        2.06851
    4         0           1626            0.5        217.651        2.17651
    4         0           1721            0.5        228.996        2.28996
    4         1             78            0.5        9.33861      0.0933861
    4         1            126            0.5        20.3658       0.203658
    4         1            186            0.5        31.5078       0.315078
    4         1            258            0.5         42.981        0.42981
    4         1            330            0.5        53.4484       0.534484
    4         1            408            0.5        64.2207       0.642207
    4         1            492            0.5          75.46         0.7546
    4         1            576            0.5        86.4702       0.864702
    4         1            660            0.5        97.3227       0.973227
    4         1            750            0.5        108.817        1.08817
    4         1            834            0.5        119.445        1.19445
    4         1            924            0.5         130.74         1.3074
    4         1           1014            0.5        141.953        1.41953
    4         1           1098            0.5        152.355        1.52355
    4         1           1188            0.5        163.439        1.63439
    4         1           1278            0.5        174.468        1.74468
    4         1           1368            0.5        185.448        1.85448
    4         1           1458            0.5        196.385        1.96385
    4         1           1548            0.5        207.284        2.07284
    4         1           1644            0.5        218.874        2.18874
    4         1           1734            0.5        229.709        2.29709
    4         1           1824            0.5         240.52         2.4052
    4         2            104            0.5        8.41113      0.0841113
    4         2            152            0.5        19.8213       0.198213
    4         2            206            0.5        30.5515       0.305515
    4         2            266            0.5        41.1743       0.411743
    4         2            338            0.5        52.9452       0.529452
    4         2            404            0.5        63.1838       0.631838
    4         2            482            0.5        74.8516       0.748516
    4         2            554            0.5        85.3289       0.853289
    4         2            632            0.5        96.4428       0.964428
    4         2            710            0.5        107.363        1.07363
    4         2            794            0.5        118.946        1.18946
    4         2            872            0.5        129.566        1.29566
    4         2            956            0.5        140.881        1.40881
    4         2           1034            0.5        151.289        1.51289
    4         2           1118            0.5        162.408        1.62408
    4         2           1202            0.5        173.446        1.73446
    4         2           1286            0.5        184.414        1.84414
    4         2           1370            0.5        195.323        1.95323
    4         2           1460            0.5        206.954        2.06954
    4         2           1544            0.5        217.762        2.17762
    4         2           1628            0.5        228.532        2.28532
    4         2           1712            0.5        239.267        2.39267
    4         3             98            0.5        8.78868      0.0878868
    4         3            143            0.5        19.7752       0.197752
    4         3            193            0.5        29.8525       0.298525
    4         3            248            0.5         39.736        0.39736
    4         3            308            0.5        49.7634       0.497634
    4         3            368            0.5        59.3218       0.593218
    4         3            433            0.5        69.3221       0.693221
    4         3            503            0.5         79.788        0.79788
    4         3            568            0.5        89.2844       0.892844
    4         3            638            0.5        99.3143       0.993143
    4         3            713            0.5        109.869        1.09869
    4         3            783            0.5        119.568        1.19568
    4         3            858            0.5        129.817        1.29817
    4         3            933            0.5        139.938        1.39938
    4         3           1008            0.5        149.947        1.49947
    4         3           1083            0.5        159.858        1.59858
    4         3           1158            0.5        169.683        1.69683
    4         3           1233            0.5        179.431        1.79431
    4         3           1313            0.5        189.755        1.89755
    4         3           1388            0.5        199.372        1.99372
    4         3           1468            0.5        209.573        2.09573
    5         0             94            0.5        12.6858       0.126858
    5         0            144            0.5        23.3831       0.233831
    5         0            209            0.5        34.7957       0.347957
    5         0            279            0.5        45.7128       0.457128
    5         0            354            0.5        56.7155       0.567155
    5         0            429            0.5         67.364        0.67364
    5         0            509            0.5        78.4959       0.784959
    5         0            589            0.5        89.4675       0.894675
    5         0            674            0.5        100.988        1.00988
    5         0            754            0.5        111.723        1.11723
    5         0            834            0.5        122.366        1.22366
    5         0            919            0.5        133.584        1.33584
    5         0           1004            0.5         144.72         1.4472
    5         0           1089            0.5        155.782        1.55782
    5         0           1174            0.5        166.778        1.66778
    5         0           1259            0.5        177.715        1.77715
    5         0           1344            0.5        188.599        1.88599
    5         0           1429            0.5        199.437        1.99437
    5         0           1519            0.5        210.865        2.10865
    5         0           1604            0.5        221.622        2.21622
    5         1             86            0.5        8.69791      0.0869791
    5         1            135            0.5        18.8235       0.188235
    5         1            205            0.5        30.0585       0.300585
    5         1            289            0.5        41.3635       0.413635
    5         1            380            0.5        52.5462       0.525462
    5         1            471            0.5        63.2715       0.632715
    5         1            569            0.5        74.5736       0.745736
    5         1            667            0.5        85.7188       0.857188
    5         1            765            0.5        96.7467       0.967467
    5         1            863            0.5        107.676        1.07676
    5         1            961            0.5        118.518        1.18518
    5         1           1059            0.5        129.281        1.29281
    5         1           1164            0.5        140.733        1.40733
    5         1           1262            0.5        151.356        1.51356
    5         1           1367            0.5        162.673        1.62673
    5         1           1472            0.5        173.931        1.73931
    5         1           1570            0.5        184.392        1.84392
    5         1           1675            0.5        195.554        1.95554
    5         1           1780            0.5        206.676        2.06676
    5         1           1885            0.5        217.762        2.17762
    5         1           1990            0.5        228.816        2.28816
    5         2             85            0.5        11.9719       0.119719
    5         2            139            0.5        20.5854       0.205854
    5         2            199            0.5        29.6995       0.296995
    5         2            259            0.5        38.4134       0.384134
    5         2            325            0.5        47.5942       0.475942
    5         2            391            0.5        56.4053       0.564053
    5         2            463            0.5        65.6568       0.656568
    5         2            535            0.5        74.5918       0.745918
    5         2            613            0.5        83.9772       0.839772
    5         2            685            0.5        92.4186       0.924186
    5         2            763            0.5        101.368        1.01368
    5         2            847            0.5        110.825        1.10825
    5         2            925            0.5        119.471        1.19471
    5         2           1009            0.5        128.668        1.28668
    5         2           1093            0.5        137.771        1.37771
    5         2           1177            0.5          146.8          1.468
    5         2           1261            0.5        155.771        1.55771
    5         2           1345            0.5        164.698        1.64698
    5         2           1429            0.5         173.59         1.7359
    5         2           1513            0.5        182.456        1.82456
    5         2           1603            0.5        191.935        1.91935
    5         2           1687            0.5        200.768        2.00768
    5         3             99            0.5        11.2036       0.112036
    5         3            171            0.5         20.558        0.20558
    5         3            261            0.5        29.7044       0.297044
    5         3            360            0.5        38.6765       0.386765
    5         3            468            0.5        47.9136       0.479136
    5         3            576            0.5        56.8066       0.568066
    5         3            684            0.5         65.439        0.65439
    5         3            801            0.5        74.5444       0.745444
    5         3            918            0.5        83.4285       0.834285
    5         3           1044            0.5        92.7805       0.927805
    5         3           1170            0.5        101.938        1.01938
    5         3           1296            0.5        110.927        1.10927
    5         3           1422            0.5        119.768        1.19768
    5         3           1548            0.5        128.481        1.28481
    5         3           1683            0.5        137.693        1.37693
    5         3           1818            0.5        146.794        1.46794
    5         3           1953            0.5          155.8          1.558
    5         3           2088            0.5        164.721        1.64721
    5         3           2223            0.5        173.571        1.73571
    5         3           2367            0.5        182.942        1.82942
    5         3           2502            0.5        191.671        1.91671
    6         0             70            0.5        11.7525       0.117525
    6         0            115            0.5        23.1412       0.231412
    6         0            170            0.5         34.191        0.34191
    6         0            235            0.5        45.6138       0.456138
    6         0            305            0.5        56.9749       0.569749
    6         0            375            0.5        67.7678       0.677678
    6         0            450            0.5           78.9          0.789
    6         0            525            0.5        89.6945       0.896945
    6         0            605            0.5        100.915        1.00915
    6         0            685            0.5        111.888        1.11888
    6         0            765            0.5        122.657        1.22657
    6         0            850            0.5        133.915        1.33915
    6         0            930            0.5        144.365        1.44365
    6         0           1020            0.5        155.979        1.55979
    6         0           1105            0.5        166.834        1.66834
    6         0           1190            0.5        177.596        1.77596
    6         0           1280            0.5        188.906        1.88906
    6         0           1365            0.5        199.521        1.99521
    6         0           1455            0.5        210.703        2.10703
    6         0           1545            0.5        221.835        2.21835
    6         0           1635            0.5        232.927        2.32927
    6         1             77            0.5        12.6463       0.126463
    6         1            131            0.5        24.1483       0.241483
    6         1            197            0.5        35.5673       0.355673
    6         1            269            0.5        46.9419       0.469419
    6         1            341            0.5         57.837        0.57837
    6         1            413            0.5        68.4431       0.684431
    6         1            491            0.5        79.6854       0.796854
    6         1            569            0.5        90.7122       0.907122
    6         1            647            0.5        101.552        1.01552
    6         1            725            0.5         112.23         1.1223
    6         1            809            0.5        123.569        1.23569
    6         1            893            0.5        134.764        1.34764
    6         1            977            0.5        145.835        1.45835
    6         1           1061            0.5        156.799        1.56799
    6         1           1145            0.5        167.669        1.67669
    6         1           1229            0.5        178.459        1.78459
    6         1           1319            0.5        189.944        1.89944
    6         1           1403            0.5        200.602        2.00602
    6         1           1493            0.5        211.964        2.11964
    6         1           1577            0.5        222.526        2.22526
    6         1           1667            0.5          233.8          2.338
    6         2             86            0.5         12.755        0.12755
    6         2            126            0.5        21.2441       0.212441
    6         2            171            0.5        30.1471       0.301471
    6         2            226            0.5        39.9979       0.399979
    6         2            281            0.5        48.9982       0.489982
    6         2            336            0.5        57.3881       0.573881
    6         2            401            0.5        66.7356       0.667356
    6         2            466            0.5        75.6346       0.756346
    6         2            536            0.5        84.8528       0.848528
    6         2            606            0.5        93.7904       0.937904
    6         2            676            0.5         102.52         1.0252
    6         2            751            0.5        111.701        1.11701
    6         2            826            0.5        120.751        1.20751
    6         2            901            0.5        129.706        1.29706
    6         2            976            0.5        138.594        1.38594
    6         2           1051            0.5        147.435        1.47435
    6         2           1131            0.5        156.836        1.56836
    6         2           1206            0.5        165.635        1.65635
    6         2           1281            0.5        174.432        1.74432
    6         2           1361            0.5        183.823        1.83823
    6         2           1436            0.5        192.643        1.92643
    6         3             87            0.5        11.4541       0.114541
    6         3            122            0.5        20.5168       0.205168
    6         3            167            0.5        29.9221       0.299221
    6         3            217            0.5        38.8934       0.388934
    6         3            272            0.5        47.8826       0.478826
    6         3            327            0.5        56.3993       0.563993
    6         3            387            0.5         65.389        0.65389
    6         3            452            0.5        74.9053       0.749053
    6         3            512            0.5        83.5432       0.835432
    6         3            577            0.5        92.7767       0.927767
    6         3            642            0.5        101.901        1.01901
    6         3            707            0.5         110.93         1.1093
    6         3            772            0.5        119.875        1.19875
    6         3            837            0.5        128.743        1.28743
    6         3            902            0.5        137.542        1.37542
    6         3            972            0.5        146.949        1.46949
    6         3           1037            0.5        155.624        1.55624
    6         3           1107            0.5         164.91         1.6491
    6         3           1172            0.5        173.484        1.73484
    6         3           1242            0.5        182.672        1.82672
    6         3           1312            0.5        191.815        1.91815
    6         3           1382            0.5         200.92         2.0092
    7         0             97            0.5        9.21392      0.0921392
    7         0            137            0.5        18.2274       0.182274
    7         0            187            0.5        27.6394       0.276394
    7         0            237            0.5        36.3248       0.363248
    7         0            292            0.5         45.379        0.45379
    7         0            352            0.5        54.8317       0.548317
    7         0            412            0.5        63.9467       0.639467
    7         0            472            0.5        72.7932       0.727932
    7         0            532            0.5        81.4202       0.814202
    7         0            597            0.5          90.56         0.9056
    7         0            662            0.5        99.5201       0.995201
    7         0            727            0.5        108.328        1.08328
    7         0            797            0.5        117.669        1.17669
    7         0            867            0.5        126.883        1.26883
    7         0            937            0.5        135.987        1.35987
    7         0           1007            0.5        144.998        1.44998
    7         0           1077            0.5        153.927        1.53927
    7         0           1147            0.5        162.786        1.62786
    7         0           1217            0.5        171.583        1.71583
    7         0           1292            0.5        180.949        1.80949
    7         0           1362            0.5        189.644        1.89644
    7         0           1437            0.5        198.914        1.98914
    7         1             90            0.5        9.78081      0.0978081
    7         1            130            0.5        19.1463       0.191463
    7         1            180            0.5        28.8093       0.288093
    7         1            230            0.5        37.2434       0.372434
    7         1            290            0.5        46.4619       0.464619
    7         1            355            0.5        55.8043       0.558043
    7         1            420            0.5        64.7395       0.647395
    7         1            485            0.5        73.4052       0.734052
    7         1            555            0.5        82.5229       0.825229
    7         1            625            0.5        91.4711       0.914711
    7         1            700            0.5        100.911        1.00911
    7         1            770            0.5        109.608        1.09608
    7         1            845            0.5        118.824        1.18824
    7         1            920            0.5        127.952        1.27952
    7         1            990            0.5        136.401        1.36401
    7         1           1070            0.5        145.987        1.45987
    7         1           1145            0.5        154.914        1.54914
    7         1           1220            0.5        163.791        1.63791
    7         1           1295            0.5        172.625        1.72625
    7         1           1370            0.5         181.42         1.8142
    7         1           1450            0.5        190.766        1.90766
    7         2            110            0.5        10.2429       0.102429
    7         2            142            0.5        17.8058       0.178058
    7         2            174            0.5        24.3041       0.243041
    7         2            214            0.5        31.6054       0.316054
    7         2            258            0.5        38.9999       0.389999
    7         2            302            0.5        45.9614       0.459614
    7         2            346            0.5        52.6156       0.526156
    7         2            394            0.5         59.609        0.59609
    7         2            446            0.5        66.9378       0.669378
    7         2            494            0.5        73.5164       0.735164
    7         2            546            0.5        80.4744       0.804744
    7         2            602            0.5        87.8008       0.878008
    7         2            658            0.5        94.9792       0.949792
    7         2            710            0.5         101.53         1.0153
    7         2            770            0.5         108.97         1.0897
    7         2            826            0.5        115.813        1.15813
    7         2            882            0.5        122.571        1.22571
    7         2            942            0.5        129.728        1.29728
    7         2           1002            0.5        136.808        1.36808
    7         2           1062            0.5        143.821        1.43821
    7         2           1122            0.5        150.775        1.50775
    7         2           1182            0.5        157.677        1.57677
    7         3             82            0.5        9.77446      0.0977446
    7         3            126            0.5        18.8033       0.188033
    7         3            178            0.5        27.8939       0.278939
    7         3            230            0.5        36.4496       0.364496
    7         3            290            0.5        45.9516       0.459516
    7         3            346            0.5        54.5712       0.545712
    7         3            406            0.5        63.6022       0.636022
    7         3            466            0.5         72.462        0.72462
    7         3            530            0.5        81.7548       0.817548
    7         3            594            0.5        90.9093       0.909093
    7         3            658            0.5        99.9445       0.999445
