 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    0         2            573            0.5        83.3835       0.833835
    0         2            663            0.5        98.1516       0.981516
    0         2            753            0.5        113.141        1.13141
    0         2            843            0.5        128.353        1.28353
    0         2            933            0.5        143.785        1.43785
    0         2           1017            0.5        158.384        1.58384
    0         2           1101            0.5         173.17         1.7317
    0         2           1185            0.5         188.14         1.8814
    0         2           1269            0.5        203.287        2.03287
    0         2           1353            0.5        218.609        2.18609
    0         2           1431            0.5        232.989        2.32989
    0         2           1515            0.5        248.639        2.48639
    0         2           1593            0.5        263.313        2.63313
    0         2           1671            0.5        278.131        2.78131
    0         2           1749            0.5        293.079        2.93079
    0         2           1827            0.5         308.16         3.0816
    0         2           1905            0.5        323.371        3.23371
    0         3             54            0.5        9.75069      0.0975069
    0         3            134            0.5        22.4528       0.224528
    0         3            219            0.5        35.9626       0.359626
    0         3            299            0.5        48.8825       0.488825
    0         3            374            0.5        61.2117       0.612117
    0         3            454            0.5         74.606        0.74606
    0         3            529            0.5        87.3969       0.873969
    0         3            604            0.5        100.411        1.00411
    0         3            679            0.5        113.648        1.13648
    0         3            749            0.5          126.2          1.262
    0         3            824            0.5        139.855        1.39855
    0         3            894            0.5        152.789        1.52789
    0         3            964            0.5        165.902        1.65902
    0         3           1029            0.5        178.234        1.78234
    0         3           1099            0.5        191.681        1.91681
    0         3           1164            0.5        204.312        2.04312
    0         3           1229            0.5        217.085        2.17085
    0         3           1299            0.5         230.99         2.3099
    0         3           1359            0.5        243.034        2.43034
    0         3           1424            0.5        256.203        2.56203
    0         3           1489            0.5        269.503        2.69503
    1         0            114            0.5        7.82469      0.0782469
    1         0            199            0.5        20.8109       0.208109
    1         0            289            0.5        33.8849       0.338849
    1         0            374            0.5        46.5594       0.465594
    1         0            459            0.5        59.5705       0.595705
    1         0            544            0.5        72.8807       0.728807
    1         0            624            0.5        85.6579       0.856579
    1         0            704            0.5        98.6653       0.986653
    1         0            784            0.5        111.895        1.11895
    1         0            859            0.5        124.494        1.24494
    1         0            934            0.5        137.277        1.37277
    1         0           1009            0.5        150.241        1.50241
    1         0           1084            0.5         163.38         1.6338
    1         0           1159            0.5        176.691        1.76691
    1         0           1229            0.5        189.267        1.89267
    1         0           1304            0.5        202.901        2.02901
    1         0           1374            0.5        215.768        2.15768
    1         0           1444            0.5        228.771        2.28771
    1         0           1514            0.5        241.909        2.41909
    1         0           1579            0.5        254.221        2.54221
    1         0           1649            0.5        267.607        2.67607
    1         0           1714            0.5        280.148        2.80148
    1         1            103            0.5        8.90958      0.0890958
    1         1            193            0.5        22.5976       0.225976
    1         1            283            0.5        36.3278       0.363278
    1         1            373            0.5        50.2057       0.502057
    1         1            463            0.5        64.2663       0.642663
    1         1            553            0.5        78.5267       0.785267
    1         1            643            0.5        92.9954       0.929954
    1         1            727            0.5        106.689        1.06689
    1         1            811            0.5        120.566        1.20566
    1         1            895            0.5        134.625        1.34625
    1         1            979            0.5        148.865        1.48865
    1         1           1057            0.5        162.244        1.62244
    1         1           1141            0.5        176.822        1.76822
    1         1           1219            0.5         190.51         1.9051
    1         1           1297            0.5        204.337        2.04337
    1         1           1375            0.5        218.306        2.18306
    1         1           1453            0.5        232.408        2.32408
    1         1           1531            0.5        246.644        2.46644
    1         1           1603            0.5        259.893        2.59893
    1         1           1681            0.5        274.374        2.74374
    1         2             82            0.5        8.26824      0.0826824
    1         2            177            0.5        22.9978       0.229978
    1         2            262            0.5        36.2417       0.362417
    1         2            352            0.5        50.4526       0.504526
    1         2            442            0.5        64.8951       0.648951
    1         2            527            0.5        78.7635       0.787635
    1         2            612            0.5         92.859        0.92859
    1         2            692            0.5        106.337        1.06337
    1         2            777            0.5        120.878        1.20878
    1         2            857            0.5        134.774        1.34774
    1         2            937            0.5        148.867        1.48867
    1         2           1012            0.5        162.258        1.62258
    1         2           1092            0.5        176.722        1.76722
    1         2           1167            0.5        190.453        1.90453
    1         2           1242            0.5         204.35         2.0435
    1         2           1317            0.5        218.397        2.18397
    1         2           1392            0.5        232.601        2.32601
    1         2           1467            0.5        246.952        2.46952
    1         2           1537            0.5        260.482        2.60482
    1         2           1607            0.5        274.136        2.74136
    1         2           1682            0.5        288.902        2.88902
    1         3            108            0.5        8.50772      0.0850772
    1         3            193            0.5        22.5546       0.225546
    1         3            278            0.5        36.2362       0.362362
    1         3            368            0.5        50.8427       0.508427
    1         3            453            0.5        64.8508       0.648508
    1         3            533            0.5         78.257        0.78257
    1         3            618            0.5        92.7524       0.927524
    1         3            698            0.5        106.639        1.06639
    1         3            778            0.5        120.762        1.20762
    1         3            853            0.5        134.218        1.34218
    1         3            933            0.5        148.798        1.48798
    1         3           1008            0.5        162.676        1.62676
    1         3           1083            0.5        176.752        1.76752
    1         3           1153            0.5        190.066        1.90066
    1         3           1228            0.5        204.519        2.04519
    1         3           1298            0.5        218.177        2.18177
    1         3           1373            0.5        232.983        2.32983
    1         3           1443            0.5        246.969        2.46969
    1         3           1508            0.5         260.09         2.6009
    1         3           1578            0.5        274.366        2.74366
    1         3           1648            0.5        288.791        2.88791
    2         0             78            0.5        6.80772      0.0680772
    2         0            163            0.5        19.9671       0.199671
    2         0            248            0.5         32.937        0.32937
    2         0            328            0.5        45.4509       0.454509
    2         0            413            0.5        58.9975       0.589975
    2         0            493            0.5        71.9501       0.719501
    2         0            568            0.5        84.2647       0.842647
    2         0            648            0.5        97.5837       0.975837
    2         0            723            0.5        110.246        1.10246
    2         0            803            0.5        123.941        1.23941
    2         0            878            0.5        136.957        1.36957
    2         0            948            0.5        149.264        1.49264
    2         0           1023            0.5        162.616        1.62616
    2         0           1093            0.5        175.233        1.75233
    2         0           1168            0.5        188.911        1.88911
    2         0           1238            0.5        201.832        2.01832
    2         0           1308            0.5        214.892        2.14892
    2         0           1373            0.5         227.15         2.2715
    2         0           1443            0.5        240.482        2.40482
    2         0           1513            0.5        253.948        2.53948
    2         0           1578            0.5        266.573        2.66573
    2         0           1643            0.5        279.309        2.79309
    2         1            107            0.5        6.44138      0.0644138
    2         1            192            0.5         21.574        0.21574
    2         1            282            0.5        36.8505       0.368505
    2         1            367            0.5        51.6792       0.516792
    2         1            452            0.5        66.9689       0.669689
    2         1            532            0.5         81.775        0.81775
    2         1            612            0.5        96.9757       0.969757
    2         1            687            0.5        111.576        1.11576
    2         1            762            0.5        126.511        1.26511
    2         1            837            0.5        141.774        1.41774
    2         1            907            0.5        156.307        1.56307
    2         1            977            0.5        171.117        1.71117
    2         1           1047            0.5        186.191        1.86191
    2         1           1117            0.5        201.529        2.01529
    2         1           1182            0.5            216           2.16
    2         1           1252            0.5        231.824        2.31824
    2         1           1317            0.5        246.736        2.46736
    2         1           1382            0.5        261.852        2.61852
    2         1           1442            0.5        275.995        2.75995
    2         1           1507            0.5        291.496        2.91496
    2         2             76            0.5        7.46684      0.0746684
    2         2            161            0.5        20.6455       0.206455
    2         2            246            0.5        33.6719       0.336719
    2         2            331            0.5        46.7503       0.467503
    2         2            416            0.5        59.9755       0.599755
    2         2            496            0.5        72.6038       0.726038
    2         2            576            0.5        85.4326       0.854326
    2         2            656            0.5        98.4792       0.984792
    2         2            736            0.5        111.749        1.11749
    2         2            811            0.5        124.398        1.24398
    2         2            886            0.5        137.249        1.37249
    2         2            961            0.5        150.303        1.50303
    2         2           1036            0.5        163.558        1.63558
    2         2           1106            0.5        176.104        1.76104
    2         2           1181            0.5        189.741        1.89741
    2         2           1251            0.5        202.637        2.02637
    2         2           1321            0.5        215.699        2.15699
    2         2           1391            0.5        228.921        2.28921
    2         2           1456            0.5        241.339        2.41339
    2         2           1526            0.5        254.863        2.54863
    2         2           1591            0.5        267.562        2.67562
    2         2           1656            0.5        280.382        2.80382
    2         3            104            0.5        6.81043      0.0681043
    2         3            179            0.5        19.2597       0.192597
    2         3            264            0.5        32.6687       0.326687
    2         3            344            0.5         45.629        0.45629
    2         3            424            0.5        58.8925       0.588925
    2         3            499            0.5        71.5685       0.715685
    2         3            574            0.5        84.4628       0.844628
    2         3            649            0.5        97.5707       0.975707
    2         3            724            0.5        110.891        1.10891
    2         3            794            0.5        123.514        1.23514
    2         3            864            0.5         136.32         1.3632
    2         3            934            0.5        149.306        1.49306
    2         3           1004            0.5        162.475        1.62475
    2         3           1074            0.5        175.819        1.75819
    2         3           1139            0.5        188.367        1.88367
    2         3           1204            0.5        201.061        2.01061
    2         3           1274            0.5        214.897        2.14897
    2         3           1339            0.5        227.889        2.27889
    2         3           1399            0.5         240.01         2.4001
    2         3           1464            0.5        253.269        2.53269
    2         3           1529            0.5        266.667        2.66667
    3         0             83            0.5        6.93767      0.0693767
    3         0            151            0.5        17.6774       0.176774
    3         0            227            0.5        28.9617       0.289617
    3         0            299            0.5        39.7726       0.397726
    3         0            371            0.5        50.7689       0.507689
    3         0            443            0.5        61.9445       0.619445
    3         0            511            0.5        72.6584       0.726584
    3         0            579            0.5         83.525        0.83525
    3         0            647            0.5        94.5429       0.945429
    3         0            715            0.5        105.714        1.05714
    3         0            779            0.5        116.365        1.16365
    3         0            847            0.5        127.831        1.27831
    3         0            911            0.5        138.761        1.38761
    3         0            975            0.5        149.822        1.49822
    3         0           1035            0.5        160.315        1.60315
    3         0           1099            0.5        171.629        1.71629
    3         0           1159            0.5        182.356        1.82356
    3         0           1223            0.5        193.916        1.93916
    3         0           1283            0.5         204.87         2.0487
    3         0           1343            0.5        215.933        2.15933
    3         0           1399            0.5        226.348        2.26348
    3         1            108            0.5        6.64947      0.0664947
    3         1            183            0.5        18.7667       0.187667
    3         1            258            0.5        30.4736       0.304736
    3         1            338            0.5         42.876        0.42876
    3         1            413            0.5        54.6056       0.546056
    3         1            488            0.5        66.5325       0.665325
    3         1            563            0.5        78.7086       0.787086
    3         1            633            0.5         90.325        0.90325
    3         1            703            0.5        102.196        1.02196
    3         1            773            0.5        114.329        1.14329
    3         1            843            0.5        126.723        1.26723
    3         1            908            0.5        138.467        1.38467
    3         1            973            0.5        150.433        1.50433
    3         1           1038            0.5        162.619        1.62619
    3         1           1098            0.5         174.06         1.7406
    3         1           1163            0.5        186.657        1.86657
    3         1           1223            0.5        198.466        1.98466
    3         1           1283            0.5        210.453        2.10453
    3         1           1343            0.5        222.605        2.22605
    3         1           1403            0.5         234.93         2.3493
    3         1           1458            0.5        246.366        2.46366
    3         2            103            0.5        9.89197      0.0989197
    3         2            159            0.5        22.3904       0.223904
    3         2            219            0.5        35.4588       0.354588
    3         2            279            0.5         48.521        0.48521
    3         2            339            0.5         61.736        0.61736
    3         2            395            0.5        74.2835       0.742835
    3         2            451            0.5        87.0773       0.870773
    3         2            507            0.5        100.143        1.00143
    3         2            563            0.5        113.493        1.13493
    3         2            615            0.5         126.15         1.2615
    3         2            667            0.5        139.063        1.39063
    3         2            719            0.5        152.233        1.52233
    3         2            771            0.5        165.655        1.65655
    3         2            819            0.5        178.267        1.78267
    3         2            867            0.5        191.093        1.91093
    3         2            915            0.5         204.13         2.0413
    3         2            963            0.5        217.368        2.17368
    3         2           1011            0.5        230.817        2.30817
    3         2           1055            0.5        243.317        2.43317
    3         2           1099            0.5        255.974        2.55974
    3         2           1147            0.5        269.977        2.69977
    3         3             77            0.5        5.05149      0.0505149
    3         3            167            0.5        19.5314       0.195314
    3         3            257            0.5        33.2929       0.332929
    3         3            347            0.5        47.1082       0.471082
    3         3            437            0.5        61.0705       0.610705
    3         3            527            0.5        75.2313       0.752313
    3         3            617            0.5         89.631        0.89631
    3         3            701            0.5        103.307        1.03307
    3         3            785            0.5        117.227        1.17227
    3         3            869            0.5        131.402        1.31402
    3         3            953            0.5        145.832        1.45832
    3         3           1031            0.5        159.463        1.59463
    3         3           1109            0.5        173.316        1.73316
    3         3           1187            0.5        187.388        1.87388
    3         3           1265            0.5        201.681        2.01681
    3         3           1337            0.5        215.066        2.15066
    3         3           1415            0.5        229.769        2.29769
    3         3           1487            0.5        243.523        2.43523
    3         3           1559            0.5        257.453        2.57453
    3         3           1631            0.5        271.555        2.71555
    3         3           1703            0.5        285.832        2.85832
    4         0            113            0.5        4.80099      0.0480099
    4         0            203            0.5        17.4659       0.174659
    4         0            305            0.5        30.5709       0.305709
    4         0            407            0.5        43.6851       0.436851
    4         0            509            0.5        56.9154       0.569154
    4         0            605            0.5        69.4995       0.694995
    4         0            701            0.5        82.2314       0.822314
    4         0            803            0.5         95.941        0.95941
    4         0            893            0.5        108.205        1.08205
    4         0            989            0.5        121.467        1.21467
    4         0           1085            0.5        134.922        1.34922
    4         0           1175            0.5        147.713        1.47713
    4         0           1265            0.5        160.679        1.60679
    4         0           1355            0.5        173.817        1.73817
    4         0           1439            0.5        186.234        1.86234
    4         0           1529            0.5        199.703        1.99703
    4         0           1613            0.5        212.428        2.12428
    4         0           1697            0.5        225.296        2.25296
    4         0           1781            0.5        238.308        2.38308
    4         0           1865            0.5         251.46         2.5146
    4         0           1949            0.5         264.75         2.6475
    4         0           2027            0.5        277.212        2.77212
    4         1             86            0.5        5.97599      0.0597599
    4         1            177            0.5        18.2767       0.182767
    4         1            289            0.5        31.6465       0.316465
    4         1            394            0.5        44.2433       0.442433
    4         1            499            0.5        57.1424       0.571424
    4         1            604            0.5        70.3549       0.703549
    4         1            709            0.5        83.8688       0.838688
    4         1            807            0.5         96.743        0.96743
    4         1            905            0.5         109.86         1.0986
    4         1            996            0.5        122.249        1.22249
    4         1           1094            0.5        135.811        1.35811
    4         1           1185            0.5        148.602        1.48602
    4         1           1276            0.5        161.579        1.61579
    4         1           1367            0.5        174.736        1.74736
    4         1           1451            0.5        187.039        1.87039
    4         1           1542            0.5        200.525        2.00525
    4         1           1626            0.5        213.123        2.13123
    4         1           1717            0.5        226.921        2.26921
    4         1           1801            0.5          239.8          2.398
    4         1           1885            0.5        252.802        2.52802
    4         1           1969            0.5        265.928        2.65928
    4         2            110            0.5        5.93859      0.0593859
    4         2            188            0.5        17.3327       0.173327
    4         2            284            0.5        29.9391       0.299391
    4         2            374            0.5        41.6857       0.416857
    4         2            464            0.5        53.6047       0.536047
    4         2            554            0.5        65.7421       0.657421
    4         2            638            0.5        77.2746       0.772746
    4         2            728            0.5        89.8534       0.898534
    4         2            812            0.5          101.8          1.018
    4         2            896            0.5        113.944        1.13944
    4         2            974            0.5        125.396        1.25396
    4         2           1058            0.5        137.918        1.37918
    4         2           1136            0.5        149.717        1.49717
    4         2           1214            0.5         161.68         1.6168
    4         2           1292            0.5        173.804        1.73804
    4         2           1364            0.5        185.133        1.85133
    4         2           1442            0.5        197.554        1.97554
    4         2           1514            0.5        209.156        2.09156
    4         2           1592            0.5        221.868        2.21868
    4         2           1664            0.5        233.736        2.33736
    4         2           1736            0.5        245.719        2.45719
    4         3            105            0.5        5.98327      0.0598327
    4         3            183            0.5        17.2688       0.172688
    4         3            279            0.5        29.9136       0.299136
    4         3            369            0.5        41.7165       0.417165
    4         3            459            0.5        53.6494       0.536494
    4         3            549            0.5        65.7539       0.657539
    4         3            633            0.5        77.2206       0.772206
    4         3            723            0.5        89.6978       0.896978
    4         3            807            0.5        101.528        1.01528
    4         3            891            0.5        113.542        1.13542
    4         3            975            0.5        125.741        1.25741
    4         3           1053            0.5        137.234        1.37234
    4         3           1137            0.5         149.79         1.4979
    4         3           1215            0.5        161.614        1.61614
    4         3           1293            0.5        173.594        1.73594
    4         3           1371            0.5        185.734        1.85734
    4         3           1443            0.5        197.072        1.97072
    4         3           1521            0.5        209.498        2.09498
    4         3           1593            0.5        221.102        2.21102
    4         3           1671            0.5        233.818        2.33818
    4         3           1743            0.5         245.68         2.4568
    4         3           1815            0.5        257.665        2.57665
    5         0             91            0.5         5.0871       0.050871
    5         0            196            0.5        19.2798       0.192798
    5         0            308            0.5        33.2281       0.332281
    5         0            420            0.5        47.4154       0.474154
    5         0            532            0.5         61.953        0.61953
    5         0            637            0.5        75.8922       0.758922
    5         0            735            0.5        89.1634       0.891634
    5         0            840            0.5        103.655        1.03655
    5         0            938            0.5        117.432        1.17432
    5         0           1036            0.5        131.444        1.31444
    5         0           1134            0.5        145.688        1.45688
    5         0           1225            0.5        159.118        1.59118
    5         0           1323            0.5        173.795        1.73795
    5         0           1414            0.5        187.615        1.87615
    5         0           1505            0.5        201.618        2.01618
    5         0           1596            0.5        215.803        2.15803
    5         0           1680            0.5        229.047        2.29047
    5         0           1771            0.5        243.557        2.43557
    5         0           1855            0.5        257.099        2.57099
    5         0           1946            0.5        271.926        2.71926
    5         0           2030            0.5        285.746        2.85746
    5         1             95            0.5        4.48653      0.0448653
    5         1            207            0.5        17.6329       0.176329
    5         1            327            0.5        30.1703       0.301703
    5         1            455            0.5        43.6913       0.436913
    5         1            575            0.5        56.6636       0.566636
    5         1            695            0.5        69.9192       0.699192
    5         1            807            0.5        82.5366       0.825366
    5         1            919            0.5        95.3859       0.953859
    5         1           1031            0.5        108.466        1.08466
    5         1           1143            0.5         121.77         1.2177
    5         1           1247            0.5        134.327        1.34327
    5         1           1351            0.5        147.075        1.47075
    5         1           1455            0.5         160.01         1.6001
    5         1           1559            0.5         173.13         1.7313
    5         1           1663            0.5        186.436        1.86436
    5         1           1767            0.5        199.917        1.99917
    5         1           1863            0.5        212.517        2.12517
    5         1           1959            0.5        225.265        2.25265
    5         1           2055            0.5        238.154        2.38154
    5         1           2151            0.5        251.183        2.51183
    5         1           2247            0.5        264.352        2.64352
    5         1           2343            0.5         277.66         2.7766
    5         2             87            0.5        5.55478      0.0555478
    5         2            192            0.5        17.6869       0.176869
    5         2            304            0.5        29.9885       0.299885
    5         2            416            0.5        41.9842       0.419842
    5         2            528            0.5        53.9435       0.539435
    5         2            633            0.5        65.2724       0.652724
    5         2            745            0.5        77.5712       0.775712
    5         2            850            0.5        89.3434       0.893434
    5         2            955            0.5        101.372        1.01372
    5         2           1060            0.5        113.666        1.13666
    5         2           1158            0.5        125.379        1.25379
    5         2           1256            0.5        137.327        1.37327
    5         2           1354            0.5          149.5          1.495
    5         2           1452            0.5          161.9          1.619
    5         2           1543            0.5        173.612        1.73612
    5         2           1634            0.5        185.513        1.85513
    5         2           1725            0.5         197.59         1.9759
    5         2           1816            0.5        209.854        2.09854
    5         2           1900            0.5        221.325        2.21325
    5         2           1991            0.5        233.916        2.33916
    5         2           2075            0.5        245.694        2.45694
    5         3            112            0.5        4.39837      0.0439837
    5         3            266            0.5        16.5195       0.165195
    5         3            431            0.5        28.4542       0.284542
    5         3            596            0.5         40.253        0.40253
    5         3            772            0.5        52.8112       0.528112
    5         3            937            0.5        64.6182       0.646182
    5         3           1102            0.5        76.5033       0.765033
    5         3           1267            0.5        88.4996       0.884996
    5         3           1432            0.5        100.631        1.00631
    5         3           1597            0.5        112.914        1.12914
    5         3           1751            0.5         124.53         1.2453
    5         3           1905            0.5        136.295        1.36295
    5         3           2059            0.5        148.216        1.48216
    5         3           2213            0.5        160.296        1.60296
    5         3           2367            0.5        172.539        1.72539
    5         3           2521            0.5        184.942        1.84942
    5         3           2664            0.5        196.601        1.96601
    5         3           2807            0.5        208.398        2.08398
    5         3           2950            0.5        220.335        2.20335
    5         3           3093            0.5        232.401        2.32401
    5         3           3236            0.5        244.607        2.44607
    6         0             77            0.5        5.92701      0.0592701
    6         0            161            0.5        18.4436       0.184436
    6         0            257            0.5        31.3972       0.313972
    6         0            353            0.5        44.2517       0.442517
    6         0            449            0.5        57.2118       0.572118
    6         0            545            0.5        70.3447       0.703447
    6         0            641            0.5        83.6871       0.836871
    6         0            731            0.5        96.4075       0.964075
    6         0            821            0.5        109.343        1.09343
    6         0            911            0.5        122.505        1.22505
    6         0           1001            0.5        135.893        1.35893
    6         0           1085            0.5        148.596        1.48596
    6         0           1169            0.5          161.5          1.615
    6         0           1253            0.5        174.598        1.74598
    6         0           1337            0.5        187.897        1.87897
    6         0           1415            0.5        200.413        2.00413
    6         0           1493            0.5        213.097        2.13097
    6         0           1577            0.5        226.931        2.26931
    6         0           1655            0.5        239.949        2.39949
    6         0           1727            0.5        252.093        2.52093
    6         0           1805            0.5        265.398        2.65398
    6         1             89            0.5        6.92958      0.0692958
    6         1            185            0.5        19.7909       0.197909
    6         1            287            0.5        32.9722       0.329722
    6         1            383            0.5        45.5312       0.455312
    6         1            479            0.5        58.2705       0.582705
    6         1            575            0.5        71.1997       0.711997
    6         1            671            0.5        84.3308       0.843308
    6         1            767            0.5        97.6744       0.976744
    6         1            857            0.5        110.385        1.10385
    6         1            947            0.5        123.294        1.23294
    6         1           1037            0.5        136.409        1.36409
    6         1           1127            0.5        149.727        1.49727
    6         1           1211            0.5        162.337        1.62337
    6         1           1295            0.5        175.128        1.75128
    6         1           1379            0.5        188.093        1.88093
    6         1           1463            0.5        201.227        2.01227
    6         1           1547            0.5        214.534        2.14534
    6         1           1625            0.5        227.039        2.27039
    6         1           1709            0.5        240.669        2.40669
    6         1           1787            0.5        253.466        2.53466
    6         1           1865            0.5        266.406        2.66406
    6         1           1943            0.5        279.477        2.79477
    6         2             86            0.5        5.33077      0.0533077
    6         2            166            0.5         16.753        0.16753
    6         2            251            0.5        27.9266       0.279266
    6         2            336            0.5        38.7052       0.387052
    6         2            421            0.5        49.4094       0.494094
    6         2            511            0.5        60.8434       0.608434
    6         2            596            0.5        71.8339       0.718339
    6         2            676            0.5        82.3981       0.823981
    6         2            761            0.5         93.892        0.93892
    6         2            841            0.5        104.982        1.04982
    6         2            916            0.5         115.63         1.1563
    6         2            991            0.5        126.527        1.26527
    6         2           1066            0.5        137.679        1.37679
    6         2           1136            0.5        148.319        1.48319
    6         2           1211            0.5        159.966        1.59966
    6         2           1276            0.5        170.266        1.70266
    6         2           1346            0.5        181.576        1.81576
    6         2           1411            0.5        192.271        1.92271
    6         2           1476            0.5        203.158        2.03158
    6         2           1541            0.5        214.232        2.14232
    6         2           1606            0.5        225.486        2.25486
    6         2           1671            0.5         236.93         2.3693
    6         3             94            0.5        5.70717      0.0570717
    6         3            172            0.5        17.3515       0.173515
    6         3            262            0.5        29.3006       0.293006
    6         3            352            0.5        41.2239       0.412239
    6         3            442            0.5        53.3147       0.533147
    6         3            532            0.5         65.589        0.65589
    6         3            616            0.5        77.2114       0.772114
    6         3            706            0.5        89.8395       0.898395
    6         3            790            0.5        101.793        1.01793
    6         3            874            0.5        113.908        1.13908
    6         3            952            0.5        125.302        1.25302
    6         3           1036            0.5         137.73         1.3773
    6         3           1114            0.5        149.412        1.49412
    6         3           1192            0.5        161.236        1.61236
    6         3           1270            0.5        173.193        1.73193
    6         3           1348            0.5        185.281        1.85281
    6         3           1426            0.5        197.509        1.97509
    6         3           1504            0.5        209.859        2.09859
    6         3           1576            0.5        221.381        2.21381
    6         3           1654            0.5        233.977        2.33977
    6         3           1726            0.5        245.716        2.45716
    7         0            104            0.5        7.34643      0.0734643
    7         0            182            0.5        18.2205       0.182205
    7         0            272            0.5        29.9562       0.299562
    7         0            356            0.5        40.7655       0.407655
    7         0            440            0.5        51.5793       0.515793
    7         0            524            0.5        62.4588       0.624588
    7         0            608            0.5        73.4401       0.734401
    7         0            692            0.5        84.5433       0.845433
    7         0            776            0.5        95.7839       0.957839
    7         0            854            0.5        106.351        1.06351
    7         0            938            0.5        117.877        1.17877
    7         0           1016            0.5        128.718        1.28718
    7         0           1094            0.5        139.693        1.39693
    7         0           1172            0.5        150.803        1.50803
    7         0           1244            0.5        161.176        1.61176
    7         0           1322            0.5        172.544        1.72544
    7         0           1394            0.5        183.156        1.83156
    7         0           1472            0.5        194.781        1.94781
    7         0           1544            0.5        205.629        2.05629
    7         0           1616            0.5        216.587        2.16587
    7         0           1688            0.5        227.652        2.27652
    7         1             97            0.5        5.68235      0.0568235
    7         1            175            0.5         16.446        0.16446
    7         1            265            0.5        27.3496       0.273496
    7         1            361            0.5        38.7984       0.387984
    7         1            451            0.5         49.655        0.49655
    7         1            541            0.5        60.6884       0.606884
    7         1            631            0.5        71.9123       0.719123
    7         1            715            0.5        82.5633       0.825633
    7         1            799            0.5        93.3848       0.933848
    7         1            883            0.5        104.378        1.04378
    7         1            967            0.5        115.542        1.15542
    7         1           1051            0.5        126.876        1.26876
    7         1           1129            0.5        137.552        1.37552
    7         1           1207            0.5        148.372        1.48372
    7         1           1285            0.5        159.337        1.59337
    7         1           1363            0.5        170.439        1.70439
    7         1           1441            0.5        181.681        1.81681
    7         1           1513            0.5        192.184        1.92184
    7         1           1591            0.5        203.686        2.03686
    7         1           1663            0.5        214.421        2.14421
    7         1           1735            0.5        225.268        2.25268
    7         1           1807            0.5        236.225        2.36225
    7         2            112            0.5        5.32871      0.0532871
    7         2            187            0.5        15.7717       0.157717
    7         2            267            0.5        25.7933       0.257933
    7         2            347            0.5        35.5812       0.355812
    7         2            432            0.5        45.9446       0.459446
    7         2            512            0.5         55.742        0.55742
    7         2            592            0.5        65.6235       0.656235
    7         2            672            0.5        75.6127       0.756127
    7         2            752            0.5        85.7285       0.857285
    7         2            832            0.5        95.9819       0.959819
    7         2            907            0.5        105.726        1.05726
    7         2            982            0.5        115.604        1.15604
    7         2           1057            0.5        125.616        1.25616
    7         2           1132            0.5        135.767        1.35767
    7         2           1202            0.5        145.366        1.45366
    7         2           1277            0.5        155.783        1.55783
    7         2           1347            0.5        165.631        1.65631
    7         2           1417            0.5          175.6          1.756
    7         2           1487            0.5        185.684        1.85684
    7         2           1557            0.5        195.888        1.95888
    7         2           1622            0.5        205.464        2.05464
    7         2           1692            0.5        215.888        2.15888
    7         3             86            0.5        7.16729      0.0716729
    7         3            170            0.5        18.4083       0.184083
    7         3            260            0.5        29.8819       0.298819
    7         3            344            0.5        40.6065       0.406065
    7         3            428            0.5        51.4332       0.514332
    7         3            512            0.5        62.3909       0.623909
