 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    7         3           1150            0.5        163.997        1.63997
    7         3           1218            0.5        172.898        1.72898
    7         3           1286            0.5        181.761        1.81761
    7         3           1354            0.5        190.592        1.90592
    8         0            103            0.5        9.51448      0.0951448
    8         0            139            0.5        17.3072       0.173072
    8         0            183            0.5        25.4593       0.254593
    8         0            231            0.5        33.4287       0.334287
    8         0            283            0.5        41.4121       0.414121
    8         0            339            0.5         49.514        0.49514
    8         0            399            0.5        57.7935       0.577935
    8         0            459            0.5         65.765        0.65765
    8         0            519            0.5        73.4983       0.734983
    8         0            583            0.5        81.5373       0.815373
    8         0            651            0.5        89.8874       0.898874
    8         0            715            0.5        97.5989       0.975989
    8         0            783            0.5        105.663        1.05663
    8         0            851            0.5        113.616        1.13616
    8         0            923            0.5        121.936        1.21936
    8         0            991            0.5        129.715        1.29715
    8         0           1063            0.5        137.882        1.37882
    8         0           1135            0.5        145.989        1.45989
    8         0           1203            0.5          153.6          1.536
    8         0           1275            0.5        161.619        1.61619
    8         1            131            0.5        10.7433       0.107433
    8         1            171            0.5         17.948        0.17948
    8         1            211            0.5        24.6584       0.246584
    8         1            255            0.5         31.592        0.31592
    8         1            303            0.5        38.7159       0.387159
    8         1            351            0.5        45.4604       0.454604
    8         1            407            0.5        52.9367       0.529367
    8         1            459            0.5        59.5707       0.595707
    8         1            519            0.5        66.9292       0.669292
    8         1            575            0.5         73.567        0.73567
    8         1            639            0.5        80.9377       0.809377
    8         1            699            0.5        87.6818       0.876818
    8         1            763            0.5        94.7373       0.947373
    8         1            827            0.5         101.68         1.0168
    8         1            895            0.5        108.962        1.08962
    8         1            959            0.5        115.747        1.15747
    8         1           1027            0.5          122.9          1.229
    8         1           1091            0.5        129.593        1.29593
    8         1           1159            0.5        136.675        1.36675
    8         1           1227            0.5        143.736        1.43736
    8         1           1295            0.5        150.783        1.50783
    8         1           1363            0.5        157.823        1.57823
    8         1           1431            0.5        164.861        1.64861
    8         2            110            0.5         9.9836       0.099836
    8         2            145            0.5        18.0238       0.180238
    8         2            195            0.5        27.3345       0.273345
    8         2            250            0.5        36.3357       0.363357
    8         2            310            0.5        45.4809       0.454809
    8         2            375            0.5        54.9462       0.549462
    8         2            435            0.5        63.4046       0.634046
    8         2            500            0.5        72.3333       0.723333
    8         2            570            0.5        81.7214       0.817214
    8         2            640            0.5        90.9081       0.909081
    8         2            710            0.5        99.9207       0.999207
    8         2            780            0.5        108.781        1.08781
    8         2            850            0.5        117.507        1.17507
    8         2            925            0.5        126.726        1.26726
    8         2           1000            0.5        135.827        1.35827
    8         2           1075            0.5        144.823        1.44823
    8         2           1150            0.5        153.728        1.53728
    8         2           1225            0.5        162.552        1.62552
    8         2           1305            0.5        171.886        1.71886
    8         2           1380            0.5        180.572        1.80572
    8         2           1460            0.5        189.776        1.89776
    8         3            114            0.5        11.7505       0.117505
    8         3            141            0.5        17.4645       0.174645
    8         3            174            0.5        23.6706       0.236706
    8         3            207            0.5        29.5181       0.295181
    8         3            243            0.5        35.6553       0.356553
    8         3            279            0.5        41.6138       0.416138
    8         3            318            0.5        47.9137       0.479137
    8         3            354            0.5        53.6121       0.536121
    8         3            393            0.5        59.6789       0.596789
    8         3            432            0.5        65.6503       0.656503
    8         3            474            0.5        71.9881       0.719881
    8         3            513            0.5        77.7972       0.777972
    8         3            555            0.5        83.9804       0.839804
    8         3            594            0.5        89.6613       0.896613
    8         3            636            0.5        95.7206       0.957206
    8         3            678            0.5        101.724        1.01724
    8         3            720            0.5        107.678        1.07678
    8         3            762            0.5        113.586        1.13586
    8         3            807            0.5        119.871        1.19871
    8         3            849            0.5        125.696        1.25696
    8         3            894            0.5        131.899        1.31899
    8         3            936            0.5        137.655        1.37655
    8         3            981            0.5        143.789        1.43789
    9         0            109            0.5        8.15467      0.0815467
    9         0            145            0.5        15.9671       0.159671
    9         0            181            0.5        22.3534       0.223534
    9         0            225            0.5         29.554        0.29554
    9         0            269            0.5        36.3993       0.363993
    9         0            317            0.5        43.6031       0.436031
    9         0            365            0.5        50.6039       0.506039
    9         0            413            0.5        57.4443       0.574443
    9         0            465            0.5        64.7059       0.647059
    9         0            517            0.5        71.8369       0.718369
    9         0            569            0.5        78.8559       0.788559
    9         0            621            0.5        85.7765       0.857765
    9         0            673            0.5        92.6109       0.926109
    9         0            729            0.5        99.8848       0.998848
    9         0            781            0.5        106.567        1.06567
    9         0            837            0.5        113.695        1.13695
    9         0            893            0.5        120.757        1.20757
    9         0            949            0.5         127.76         1.2776
    9         0           1005            0.5         134.71         1.3471
    9         0           1061            0.5         141.61         1.4161
    9         0           1121            0.5        148.954        1.48954
    9         0           1177            0.5        155.766        1.55766
    9         0           1233            0.5        162.539        1.62539
    9         1             96            0.5         10.036        0.10036
    9         1            140            0.5        18.9162       0.189162
    9         1            188            0.5        26.9851       0.269851
    9         1            236            0.5        34.5266       0.345266
    9         1            292            0.5        42.9744       0.429744
    9         1            344            0.5        50.5972       0.505972
    9         1            400            0.5        58.6322       0.586322
    9         1            456            0.5        66.5252       0.665252
    9         1            516            0.5        74.8531       0.748531
    9         1            572            0.5        82.5243       0.825243
    9         1            632            0.5        90.6503       0.906503
    9         1            692            0.5        98.6917       0.986917
    9         1            752            0.5        106.658        1.06658
    9         1            812            0.5        114.558        1.14558
    9         1            876            0.5        122.918        1.22918
    9         1            936            0.5          130.7          1.307
    9         1           1000            0.5        138.946        1.38946
    9         1           1060            0.5         146.63         1.4663
    9         1           1124            0.5        154.779        1.54779
    9         1           1188            0.5        162.886        1.62886
    9         1           1252            0.5        170.952        1.70952
    9         1           1316            0.5        178.981        1.78981
    9         2            123            0.5        11.8226       0.118226
    9         2            167            0.5        19.8066       0.198066
    9         2            219            0.5        27.8403       0.278403
    9         2            275            0.5        35.9372       0.359372
    9         2            331            0.5        43.7351       0.437351
    9         2            391            0.5        51.8764       0.518764
    9         2            451            0.5        59.8578       0.598578
    9         2            511            0.5        67.7157       0.677157
    9         2            575            0.5        75.9872       0.759872
    9         2            635            0.5        83.6556       0.836556
    9         2            699            0.5        91.7577       0.917577
    9         2            763            0.5        99.7901       0.997901
    9         2            827            0.5        107.761        1.07761
    9         2            891            0.5        115.679        1.15679
    9         2            955            0.5        123.549        1.23549
    9         2           1023            0.5        131.864        1.31864
    9         2           1087            0.5         139.65         1.3965
    9         2           1155            0.5        147.885        1.47885
    9         2           1219            0.5        155.602        1.55602
    9         2           1287            0.5        163.771        1.63771
    9         2           1355            0.5        171.909        1.71909
    9         2           1419            0.5        179.543        1.79543
    9         3            115            0.5        9.87122      0.0987122
    9         3            148            0.5        16.9439       0.169439
    9         3            187            0.5        23.9382       0.239382
    9         3            229            0.5        30.8541       0.308541
    9         3            274            0.5        37.8815       0.378815
    9         3            319            0.5        44.6497       0.446497
    9         3            367            0.5        51.6609       0.516609
    9         3            418            0.5        58.9281       0.589281
    9         3            466            0.5        65.6293       0.656293
    9         3            517            0.5        72.6268       0.726268
    9         3            571            0.5        79.9192       0.799192
    9         3            622            0.5        86.7122       0.867122
    9         3            676            0.5        93.8174       0.938174
    9         3            730            0.5        100.844        1.00844
    9         3            784            0.5        107.801        1.07801
    9         3            838            0.5        114.697        1.14697
    9         3            895            0.5        121.915        1.21915
    9         3            949            0.5        128.703        1.28703
    9         3           1006            0.5         135.82         1.3582
    9         3           1063            0.5        142.892        1.42892
    9         3           1120            0.5        149.923        1.49923
   10         0            103            0.5        7.19277      0.0719277
   10         0            135            0.5        13.9696       0.139696
   10         0            167            0.5        19.5786       0.195786
   10         0            207            0.5        25.8007       0.258007
   10         0            247            0.5        31.5611       0.315611
   10         0            291            0.5        37.5943       0.375943
   10         0            339            0.5        43.9423       0.439423
   10         0            383            0.5        49.6048       0.496048
   10         0            431            0.5        55.6451       0.556451
   10         0            479            0.5        61.5629       0.615629
   10         0            531            0.5        67.8524       0.678524
   10         0            579            0.5        73.5571       0.735571
   10         0            631            0.5        79.6382       0.796382
   10         0            683            0.5        85.6257       0.856257
   10         0            739            0.5        91.9781       0.919781
   10         0            791            0.5        97.7956       0.977956
   10         0            847            0.5        103.982        1.03982
   10         0            899            0.5        109.658        1.09658
   10         0            955            0.5        115.704        1.15704
   10         0           1011            0.5        121.687        1.21687
   10         0           1067            0.5        127.613        1.27613
   10         0           1127            0.5        133.904        1.33904
   10         0           1183            0.5        139.725        1.39725
   10         1            110            0.5        8.77524      0.0877524
   10         1            146            0.5        15.7115       0.157115
   10         1            190            0.5        22.7414       0.227414
   10         1            238            0.5        29.8152       0.298152
   10         1            286            0.5        36.5712       0.365712
   10         1            338            0.5        43.6615       0.436615
   10         1            390            0.5        50.5799       0.505799
   10         1            446            0.5        57.8816       0.578816
   10         1            498            0.5        64.5496       0.645496
   10         1            554            0.5         71.629        0.71629
   10         1            610            0.5        78.6178       0.786178
   10         1            666            0.5        85.5273       0.855273
   10         1            726            0.5        92.8524       0.928524
   10         1            782            0.5        99.6245       0.996245
   10         1            842            0.5        106.818        1.06818
   10         1            902            0.5        113.953        1.13953
   10         1            958            0.5        120.564        1.20564
   10         1           1018            0.5        127.601        1.27601
   10         1           1078            0.5        134.592        1.34592
   10         1           1138            0.5        141.542        1.41542
   10         1           1202            0.5        148.913        1.48913
   10         2            125            0.5        8.59378      0.0859378
   10         2            165            0.5        15.4234       0.154234
   10         2            213            0.5        22.9414       0.229414
   10         2            257            0.5        29.4382       0.294382
   10         2            309            0.5        36.7378       0.367378
   10         2            361            0.5        43.7001       0.437001
   10         2            417            0.5        50.8872       0.508872
   10         2            473            0.5         57.808        0.57808
   10         2            533            0.5        64.9789       0.649789
   10         2            593            0.5        71.9402       0.719402
   10         2            653            0.5        78.7268       0.787268
   10         2            717            0.5        85.8053       0.858053
   10         2            781            0.5        92.7448       0.927448
   10         2            849            0.5         99.991        0.99991
   10         2            913            0.5         106.71         1.0671
   10         2            981            0.5         113.76         1.1376
   10         2           1049            0.5        120.733        1.20733
   10         2           1117            0.5        127.641        1.27641
   10         2           1189            0.5        134.895        1.34895
   10         2           1257            0.5        141.701        1.41701
   10         2           1329            0.5        148.866        1.48866
   10         3            109            0.5        10.8304       0.108304
   10         3            145            0.5        17.3846       0.173846
   10         3            189            0.5        24.9641       0.249641
   10         3            229            0.5        31.5449       0.315449
   10         3            273            0.5        38.5105       0.385105
   10         3            321            0.5        45.8387       0.458387
   10         3            369            0.5        52.9307       0.529307
   10         3            417            0.5        59.8227       0.598227
   10         3            465            0.5        66.5434       0.665434
   10         3            517            0.5        73.6575       0.736575
   10         3            569            0.5        80.6218       0.806218
   10         3            625            0.5        87.9764       0.879764
   10         3            677            0.5        94.6882       0.946882
   10         3            733            0.5        101.805        1.01805
   10         3            789            0.5        108.822        1.08822
   10         3            845            0.5        115.749        1.15749
   10         3            901            0.5        122.597        1.22597
   10         3            961            0.5        129.858        1.29858
   10         3           1017            0.5        136.571        1.36571
   10         3           1077            0.5        143.702        1.43702
   10         3           1137            0.5        150.777        1.50777
   11         0            135            0.5        11.4986       0.114986
   11         0            168            0.5        18.4753       0.184753
   11         0            207            0.5        25.7626       0.257626
   11         0            249            0.5        32.9661       0.329661
   11         0            291            0.5        39.7338       0.397338
   11         0            336            0.5        46.6362       0.466362
   11         0            384            0.5        53.6951       0.536951
   11         0            435            0.5        60.9256       0.609256
   11         0            486            0.5         67.934        0.67934
   11         0            537            0.5         74.762        0.74762
   11         0            591            0.5        81.8301       0.818301
   11         0            645            0.5         88.761        0.88761
   11         0            702            0.5         95.954        0.95954
   11         0            756            0.5        102.671        1.02671
   11         0            813            0.5        109.677        1.09677
   11         0            873            0.5        116.973        1.16973
   11         0            930            0.5        123.843        1.23843
   11         0            987            0.5        130.664        1.30664
   11         0           1047            0.5          137.8          1.378
   11         0           1107            0.5          144.9          1.449
   11         1            119            0.5         16.658        0.16658
   11         1            155            0.5        22.5518       0.225518
   11         1            194            0.5         28.836        0.28836
   11         1            230            0.5          34.54         0.3454
   11         1            269            0.5         40.608        0.40608
   11         1            308            0.5        46.5558       0.465558
   11         1            350            0.5        52.8256       0.528256
   11         1            392            0.5        58.9585       0.589585
   11         1            434            0.5        64.9625       0.649625
   11         1            476            0.5        70.8484       0.708484
   11         1            518            0.5        76.6291       0.766291
   11         1            563            0.5        82.7209       0.827209
   11         1            608            0.5        88.7246       0.887246
   11         1            653            0.5        94.6562       0.946562
   11         1            701            0.5        100.921        1.00921
   11         1            746            0.5         106.75         1.0675
   11         1            794            0.5        112.934        1.12934
   11         1            839            0.5        118.712        1.18712
   11         1            887            0.5        124.864        1.24864
   11         1            932            0.5        130.629        1.30629
   11         1            980            0.5        136.784        1.36784
   11         1           1028            0.5        142.951        1.42951
   11         1           1073            0.5        148.749        1.48749
   11         2            135            0.5        10.4484       0.104484
   11         2            174            0.5        16.9335       0.169335
   11         2            216            0.5        22.9271       0.229271
   11         2            261            0.5        28.9573       0.289573
   11         2            306            0.5         34.765        0.34765
   11         2            354            0.5        40.7958       0.407958
   11         2            402            0.5        46.6999       0.466999
   11         2            453            0.5        52.8631       0.528631
   11         2            504            0.5        58.9326       0.589326
   11         2            555            0.5        64.9225       0.649225
   11         2            606            0.5        70.8428       0.708428
   11         2            657            0.5        76.7022       0.767022
   11         2            711            0.5        82.8462       0.828462
   11         2            765            0.5        88.9354       0.889354
   11         2            819            0.5        94.9749       0.949749
   11         2            873            0.5        100.969        1.00969
   11         2            927            0.5        106.921        1.06921
   11         2            981            0.5        112.836        1.12836
   11         2           1035            0.5        118.714        1.18714
   11         2           1092            0.5        124.884        1.24884
   11         2           1146            0.5        130.699        1.30699
   11         3            109            0.5        11.9879       0.119879
   11         3            141            0.5        17.5413       0.175413
   11         3            181            0.5        23.8485       0.238485
   11         3            221            0.5        29.8632       0.298632
   11         3            261            0.5        35.6851       0.356851
   11         3            305            0.5        41.9156       0.419156
   11         3            349            0.5        47.9957       0.479957
   11         3            393            0.5        53.9468       0.539468
   11         3            437            0.5        59.7846       0.597846
   11         3            481            0.5        65.5222       0.655222
   11         3            529            0.5        71.6785       0.716785
   11         3            577            0.5        77.7386       0.777386
   11         3            625            0.5        83.7115       0.837115
   11         3            673            0.5        89.6056       0.896056
   11         3            725            0.5        95.9092       0.959092
   11         3            773            0.5        101.659        1.01659
   11         3            825            0.5         107.82         1.0782
   11         3            877            0.5        113.917        1.13917
   11         3            929            0.5        119.953        1.19953
   11         3            981            0.5        125.934        1.25934
   11         3           1033            0.5        131.863        1.31863
   11         3           1085            0.5        137.746        1.37746
   11         3           1137            0.5        143.584        1.43584
