 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    0         3        1.25495      0.0125495        173.068        1.73068
    0         3        1.36884      0.0136884         188.31         1.8831
    0         3        1.48472      0.0148472        203.725        2.03725
    0         3        1.59427      0.0159427        218.196        2.18196
    0         3        1.71386      0.0171386        233.945        2.33945
    0         3        1.82557      0.0182557        248.724        2.48724
    0         3        1.93783      0.0193783        263.643        2.63643
    0         3        2.05065      0.0205065        278.708        2.78708
    0         3        2.16413      0.0216413        293.908        2.93908
    0         3        2.26904      0.0226904        308.057        3.08057
    0         3        2.38341      0.0238341        323.527        3.23527
    1         0      0.0274619    0.000274619        6.92368      0.0692368
    1         0        0.15259      0.0015259        23.7305       0.237305
    1         0       0.274647     0.00274647        39.2371       0.392371
    1         0        0.39771      0.0039771        55.0493       0.550493
    1         0       0.521057     0.00521057        71.1573       0.711573
    1         0       0.643989     0.00643989        87.5169       0.875169
    1         0       0.758686     0.00758686        102.996        1.02996
    1         0       0.882073     0.00882073        119.803        1.19803
    1         0         0.9982       0.009982        135.699        1.35699
    1         0        1.11604      0.0111604        151.799        1.51799
    1         0        1.22812      0.0122812         166.93         1.6693
    1         0        1.35161      0.0135161        183.423        1.83423
    1         0        1.46927      0.0146927        198.923        1.98923
    1         0        1.59816      0.0159816         215.81         2.1581
    1         0        1.71942      0.0171942        231.674        2.31674
    1         0         1.8421       0.018421        247.706        2.47706
    1         0        1.96512      0.0196512        263.909        2.63909
    1         0        2.07886      0.0207886        279.017        2.79017
    1         0        2.20241      0.0220241        295.536        2.95536
    1         0        2.31721      0.0231721        310.931        3.10931
    1         0        2.44228      0.0244228        327.757        3.27757
    1         1      0.0357706    0.000357706        7.98339      0.0798339
    1         1       0.150504     0.00150504        23.4416       0.234416
    1         1       0.272975     0.00272975        39.8075       0.398075
    1         1       0.387634     0.00387634        55.0734       0.550734
    1         1       0.509454     0.00509454        71.4915       0.714915
    1         1       0.624078     0.00624078        86.9098       0.869098
    1         1       0.746247     0.00746247        103.556        1.03556
    1         1       0.860356     0.00860356        119.227        1.19227
    1         1        0.97558      0.0097558         135.04         1.3504
    1         1        1.09194      0.0109194            151           1.51
    1         1        1.21165      0.0121165        167.114        1.67114
    1         1        1.33356      0.0133356        183.384        1.83384
    1         1        1.45894      0.0145894        199.811        1.99811
    1         1        1.57725      0.0157725        215.204        2.15204
    1         1        1.70696      0.0170696        231.931        2.31931
    1         1        1.82854      0.0182854        247.601        2.47601
    1         1        1.95075      0.0195075        263.403        2.63403
    1         1        2.07333      0.0207333        279.335        2.79335
    1         1        2.19603      0.0219603        295.397        2.95397
    1         1        2.31958      0.0231958        311.576        3.11576
    1         1        2.44391      0.0244391        327.883        3.27883
    1         2      0.0344103    0.000344103        8.44853      0.0844853
    1         2       0.152644     0.00152644        23.9083       0.239083
    1         2       0.261515     0.00261515        38.2569       0.382569
    1         2       0.378464     0.00378464        53.5796       0.535796
    1         2       0.494902     0.00494902         68.988        0.68988
    1         2       0.605401     0.00605401        83.5454       0.835454
    1         2        0.71449      0.0071449        98.2301       0.982301
    1         2        0.82466      0.0082466        113.056        1.13056
    1         2       0.934718     0.00934718        128.034        1.28034
    1         2        1.04636      0.0104636        143.172        1.43172
    1         2        1.15967      0.0115967        158.467        1.58467
    1         2        1.27587      0.0127587        173.931        1.73931
    1         2         1.3868       0.013868        188.512        1.88512
    1         2            1.5          0.015        203.238        2.03238
    1         2        1.61514      0.0161514        218.109        2.18109
    1         2         1.7312       0.017312        233.119        2.33119
    1         2         1.8481       0.018481        248.271        2.48271
    1         2        1.96598      0.0196598        263.566        2.63566
    1         2        2.08488      0.0208488        278.994        2.78994
    1         2        2.19549      0.0219549        293.444        2.93444
    1         2        2.30659      0.0230659        308.013        3.08013
    1         3      0.0347221    0.000347221        8.76454      0.0876454
    1         3       0.145976     0.00145976        24.2203       0.242203
    1         3       0.261487     0.00261487        40.0283       0.400283
    1         3       0.385335     0.00385335        56.7584       0.567584
    1         3       0.501525     0.00501525        72.5933       0.725933
    1         3       0.618219     0.00618219        88.5779       0.885779
    1         3       0.734451     0.00734451        104.747        1.04747
    1         3       0.843564     0.00843564        120.089        1.20089
    1         3       0.961039     0.00961039        136.666        1.36666
    1         3        1.07223      0.0107223        152.411        1.52411
    1         3        1.18555      0.0118555        168.357        1.68357
    1         3        1.30185      0.0130185        184.508        1.84508
    1         3        1.42095      0.0142095        200.864        2.00864
    1         3        1.53418      0.0153418         216.31         2.1631
    1         3        1.64922      0.0164922        231.932        2.31932
    1         3        1.77401      0.0177401        248.865        2.48865
    1         3         1.8906       0.018906        264.844        2.64844
    1         3        2.00819      0.0200819        280.991        2.80991
    1         3        2.11796      0.0211796        296.136        2.96136
    1         3         2.2366       0.022366        312.602        3.12602
    2         0      0.0369322    0.000369322         7.9807       0.079807
    2         0       0.135993     0.00135993        21.1476       0.211476
    2         0       0.247693     0.00247693        35.9135       0.359135
    2         0       0.346389     0.00346389        49.0709       0.490709
    2         0       0.451328     0.00451328        63.3031       0.633031
    2         0       0.556216     0.00556216        77.6359       0.776359
    2         0       0.654033     0.00654033        91.1046       0.911046
    2         0       0.759842     0.00759842        105.644        1.05644
    2         0       0.858616     0.00858616        119.329        1.19329
    2         0       0.957164     0.00957164        133.135        1.33135
    2         0        1.05688      0.0105688        147.073        1.47073
    2         0        1.15889      0.0115889         161.15         1.6115
    2         0        1.26243      0.0126243        175.367        1.75367
    2         0        1.36942      0.0136942        189.734        1.89734
    2         0         1.4698       0.014698        203.205        2.03205
    2         0        1.57929      0.0157929         217.86         2.1786
    2         0         1.6827       0.016827          231.6          2.316
    2         0        1.78685      0.0178685        245.472        2.45472
    2         0         1.8915       0.018915        259.471        2.59471
    2         0        1.99677      0.0199677        273.604        2.73604
    2         0        2.10257      0.0210257        287.858        2.87858
    2         0        2.20031      0.0220031        301.127        3.01127
    2         1      0.0228025    0.000228025        6.03824      0.0603824
    2         1        0.12314      0.0012314        21.1395       0.211395
    2         1       0.232857     0.00232857         36.558        0.36558
    2         1       0.336636     0.00336636        51.2383       0.512383
    2         1       0.440554     0.00440554        66.1781       0.661781
    2         1       0.544777     0.00544777        81.3894       0.813894
    2         1       0.649756     0.00649756        96.8753       0.968753
    2         1        0.74771      0.0074771        111.706        1.11706
    2         1       0.845951     0.00845951        126.787        1.26787
    2         1       0.938214     0.00938214        141.157        1.41157
    2         1         1.0379       0.010379         156.73         1.5673
    2         1         1.1323       0.011323        171.565        1.71565
    2         1        1.23022      0.0123022        186.623        1.86623
    2         1        1.32883      0.0132883        201.905        2.01905
    2         1        1.42246      0.0142246        216.366        2.16366
    2         1        1.51757      0.0151757        231.021        2.31021
    2         1        1.62097      0.0162097         246.93         2.4693
    2         1        1.71842      0.0171842        261.977        2.61977
    2         1        1.80967      0.0180967        276.109        2.76109
    2         1        1.90836      0.0190836        291.502        2.91502
    2         1        2.00056      0.0200056        305.964        3.05964
    2         2      0.0333671    0.000333671        7.39311      0.0739311
    2         2       0.142092     0.00142092        21.9807       0.219807
    2         2       0.241794     0.00241794         35.206        0.35206
    2         2       0.349952     0.00349952        49.2315       0.492315
    2         2       0.457335     0.00457335        63.2427       0.632427
    2         2       0.565368     0.00565368        77.3209       0.773209
    2         2       0.672713     0.00672713        91.5148       0.915148
    2         2       0.780033     0.00780033        105.858        1.05858
    2         2       0.880665     0.00880665        119.399        1.19399
    2         2       0.983329     0.00983329        133.101        1.33101
    2         2        1.09289      0.0109289        147.971        1.47971
    2         2        1.19027      0.0119027         161.02         1.6102
    2         2        1.29727      0.0129727        175.247        1.75247
    2         2        1.40639      0.0140639        189.651        1.89651
    2         2        1.50969      0.0150969        203.194        2.03194
    2         2        1.62274      0.0162274        217.948        2.17948
    2         2        1.72874      0.0172874        231.811        2.31811
    2         2        1.83569      0.0183569        245.827        2.45827
    2         2        1.94341      0.0194341        259.995        2.59995
    2         2        2.04305      0.0204305        273.204        2.73204
    2         2        2.15157      0.0215157        287.661        2.87661
    2         3       0.031276     0.00031276        7.37357      0.0737357
    2         3       0.135639     0.00135639        21.8589       0.218589
    2         3       0.238891     0.00238891        35.4558       0.354558
    2         3       0.341547     0.00341547        49.2753       0.492753
    2         3       0.444458     0.00444458        63.2766       0.632766
    2         3       0.547407     0.00547407        77.4231       0.774231
    2         3       0.651569     0.00651569        91.7092       0.917092
    2         3       0.748594     0.00748594        105.286        1.05286
    2         3       0.852053     0.00852053        119.861        1.19861
    2         3       0.949594     0.00949594        133.727        1.33727
    2         3        1.04808      0.0104808        147.742        1.47742
    2         3        1.14926      0.0114926        161.911        1.61911
    2         3        1.24535      0.0124535         175.34         1.7534
    2         3        1.34962      0.0134962        189.818        1.89818
    2         3        1.44963      0.0144963        203.539        2.03539
    2         3        1.55191      0.0155191        217.401        2.17401
    2         3        1.65478      0.0165478        231.407        2.31407
    2         3        1.75861      0.0175861        245.553        2.45553
    2         3        1.86316      0.0186316        259.838        2.59838
    2         3        1.96102      0.0196102        273.297        2.73297
    2         3        2.06631      0.0206631        287.847        2.87847
    3         0      0.0323886    0.000323886        7.19654      0.0719654
    3         0        0.12269      0.0012269        19.4833       0.194833
    3         0       0.214519     0.00214519        31.5395       0.315395
    3         0       0.307886     0.00307886        43.6232       0.436232
    3         0       0.400892     0.00400892        55.8136       0.558136
    3         0        0.48979      0.0048979        67.3356       0.673356
    3         0       0.583278     0.00583278        79.7237       0.797237
    3         0        0.67055      0.0067055         91.435        0.91435
    3         0       0.758864     0.00758864        103.245        1.03245
    3         0       0.853068     0.00853068         115.96         1.1596
    3         0       0.941099     0.00941099        127.995        1.27995
    3         0        1.02426      0.0102426        139.332        1.39332
    3         0        1.11529      0.0111529        151.595        1.51595
    3         0        1.20705      0.0120705        163.982        1.63982
    3         0        1.29391      0.0129391        175.654        1.75654
    3         0        1.38373      0.0138373        187.434        1.87434
    3         0        1.47407      0.0147407        199.324        1.99324
    3         0        1.56537      0.0156537        211.326        2.11326
    3         0        1.65769      0.0165769        223.438        2.23438
    3         0        1.75137      0.0175137        235.657        2.35657
    3         0        1.84526      0.0184526        247.982        2.47982
    3         1      0.0362631    0.000362631        7.16054      0.0716054
    3         1       0.123182     0.00123182        19.2228       0.192228
    3         1       0.214298     0.00214298        31.3806       0.313806
    3         1       0.311025     0.00311025        43.9286       0.439286
    3         1       0.402945     0.00402945         55.545        0.55545
    3         1       0.500828     0.00500828        67.9386       0.679386
    3         1       0.592366     0.00592366        79.6479       0.796479
    3         1       0.683612     0.00683612        91.4961       0.914961
    3         1       0.775388     0.00775388        103.514        1.03514
    3         1       0.867972     0.00867972        115.722        1.15722
    3         1       0.953761     0.00953761        127.297        1.27297
    3         1        1.04676      0.0104676          139.9          1.399
    3         1        1.13482      0.0113482        151.857        1.51857
    3         1        1.21937      0.0121937        163.125        1.63125
    3         1        1.31075      0.0131075        175.444        1.75444
    3         1        1.40366      0.0140366        187.949        1.87949
    3         1        1.49123      0.0149123        199.727        1.99727
    3         1        1.58005      0.0158005        211.662        2.11662
    3         1         1.6709       0.016709        223.755        2.23755
    3         1        1.75472      0.0175472         235.06         2.3506
    3         1        1.84587      0.0184587        247.451        2.47451
    3         2      0.0311205    0.000311205        8.80958      0.0880958
    3         2      0.0994041    0.000994041        21.8985       0.218985
    3         2       0.165144     0.00165144        34.4006       0.344006
    3         2        0.23769      0.0023769        47.5521       0.475521
    3         2       0.308656     0.00308656         60.658        0.60658
    3         2       0.381424     0.00381424        73.8346       0.738346
    3         2       0.447937     0.00447937        86.2578       0.862578
    3         2       0.520001     0.00520001        99.7447       0.997447
    3         2       0.587311     0.00587311        112.521        1.12521
    3         2       0.654729     0.00654729        125.498        1.25498
    3         2       0.721895     0.00721895        138.682        1.38682
    3         2       0.783625     0.00783625         151.12         1.5112
    3         2       0.851685     0.00851685        164.727        1.64727
    3         2       0.914191     0.00914191        177.563        1.77563
    3         2       0.977607     0.00977607        190.592        1.90592
    3         2        1.04043      0.0104043        203.813        2.03813
    3         2         1.1005       0.011005        216.189        2.16189
    3         2        1.16511      0.0116511        229.781        2.29781
    3         2        1.22611      0.0122611        242.498        2.42498
    3         2        1.28683      0.0128683        255.373        2.55373
    3         2        1.35015      0.0135015         268.41         2.6841
    3         2         1.4126       0.014126          281.6          2.816
    3         3       0.024153     0.00024153        5.91886      0.0591886
    3         3       0.132649     0.00132649        20.8199       0.208199
    3         3        0.23685      0.0023685        34.7086       0.347086
    3         3       0.343594     0.00343594        48.4631       0.484631
    3         3       0.449494     0.00449494        62.1928       0.621928
    3         3       0.562677     0.00562677        76.8858       0.768858
    3         3       0.668506     0.00668506        90.7581       0.907581
    3         3       0.775032     0.00775032        104.765        1.04765
    3         3       0.882233     0.00882233        118.932        1.18932
    3         3        0.98224      0.0098224        132.319        1.32319
    3         3        1.09088      0.0109088         146.85         1.4685
    3         3        1.19405      0.0119405        160.596        1.60596
    3         3        1.29937      0.0129937        174.527        1.74527
    3         3        1.40767      0.0140767        188.648        1.88648
    3         3        1.51732      0.0151732        202.953        2.02953
    3         3        1.62073      0.0162073        216.412        2.16412
    3         3        1.72535      0.0172535        230.033        2.30033
    3         3        1.83954      0.0183954        244.879        2.44879
    3         3        1.94554      0.0194554        258.841        2.58841
    3         3        2.05186      0.0205186        272.959        2.72959
    3         3        2.15023      0.0215023        286.133        2.86133
    3         3         2.2571       0.022571        300.555        3.00555
    4         0      0.0230209    0.000230209        5.77417      0.0577417
    4         0       0.108846     0.00108846        18.9316       0.189316
    4         0        0.19976      0.0019976        31.6801       0.316801
    4         0       0.291012     0.00291012        44.2943       0.442943
    4         0       0.387839     0.00387839        57.7825       0.577825
    4         0       0.479128     0.00479128        70.3808       0.703808
    4         0       0.576171     0.00576171        83.9221       0.839221
    4         0       0.667165     0.00667165        96.6292       0.966292
    4         0       0.758435     0.00758435        109.423        1.09423
    4         0       0.848337     0.00848337        122.323        1.22323
    4         0       0.940131     0.00940131         135.34         1.3534
    4         0        1.03128      0.0103128        148.486        1.48486
    4         0        1.12449      0.0112449        161.768        1.61768
    4         0        1.21298      0.0121298        174.227        1.74227
    4         0        1.30869      0.0130869        187.786        1.87786
    4         0         1.4003       0.014003        200.509        2.00509
    4         0        1.49235      0.0149235        213.358        2.13358
    4         0        1.58625      0.0158625         226.34         2.2634
    4         0        1.68081      0.0168081        239.447        2.39447
    4         0        1.77563      0.0177563        252.689        2.52689
    4         0        1.86464      0.0186464        265.022        2.65022
    4         0        1.96042      0.0196042        278.506        2.78506
    4         1      0.0208013    0.000208013        5.28288      0.0528288
    4         1       0.110461     0.00110461        19.4097       0.194097
    4         1       0.216961     0.00216961        33.8214       0.338214
    4         1       0.317142     0.00317142        47.2585       0.472585
    4         1       0.424248     0.00424248         61.747        0.61747
    4         1       0.524279     0.00524279        75.6046       0.756046
    4         1       0.624658     0.00624658        89.6698       0.896698
    4         1       0.725387     0.00725387        103.941        1.03941
    4         1       0.818781     0.00818781        117.501        1.17501
    4         1       0.913405     0.00913405        131.239        1.31239
    4         1        1.00861      0.0100861        145.154        1.45154
    4         1        1.10367      0.0110367        159.245        1.59245
    4         1        1.20181      0.0120181         173.51         1.7351
    4         1        1.30089      0.0130089        187.949        1.87949
    4         1        1.39604      0.0139604        201.579        2.01579
    4         1        1.49243      0.0149243        215.356        2.15356
    4         1         1.5897       0.015897        229.276        2.29276
    4         1        1.68757      0.0168757        243.341        2.43341
    4         1        1.78756      0.0178756        257.542        2.57542
    4         1        1.88665      0.0188665        271.887        2.71887
    4         1        1.98033      0.0198033        285.325        2.85325
    4         2       0.021394     0.00021394        5.15171      0.0515171
    4         2       0.113954     0.00113954        18.3208       0.183208
    4         2       0.216072     0.00216072        31.2932       0.312932
    4         2       0.326643     0.00326643        44.7385       0.447385
    4         2        0.42917      0.0042917        57.4256       0.574256
    4         2       0.532101     0.00532101        70.2189       0.702189
    4         2       0.642084     0.00642084        83.9556       0.839556
    4         2       0.738309     0.00738309        96.2111       0.962111
    4         2       0.840774     0.00840774        109.431        1.09431
    4         2       0.945083     0.00945083         122.81         1.2281
    4         2        1.04286      0.0104286        135.501        1.35501
    4         2        1.14142      0.0114142         148.34         1.4834
    4         2        1.24315      0.0124315         161.33         1.6133
    4         2        1.34683      0.0134683         174.47         1.7447
    4         2        1.45176      0.0145176        187.759        1.87759
    4         2        1.55183      0.0155183        200.301        2.00301
    4         2        1.65961      0.0165961        213.882        2.13882
    4         2        1.76261      0.0176261        226.698        2.26698
    4         2        1.86486      0.0186486         239.64         2.3964
    4         2        1.96789      0.0196789        252.707        2.52707
    4         2        2.07104      0.0207104        265.904        2.65904
    4         3      0.0280486    0.000280486        6.51948      0.0651948
    4         3       0.109914     0.00109914        18.3461       0.183461
    4         3       0.202544     0.00202544        30.4605       0.304605
    4         3       0.293823     0.00293823        42.3247       0.423247
    4         3       0.391566     0.00391566        54.9566       0.549566
    4         3       0.484172     0.00484172        66.8379       0.668379
    4         3       0.575886     0.00575886        78.7867       0.787867
    4         3       0.668148     0.00668148        90.8218       0.908218
    4         3       0.759419     0.00759419        102.959        1.02959
    4         3       0.845731     0.00845731        114.391        1.14391
    4         3       0.937489     0.00937489        126.761        1.26761
    4         3        1.02492      0.0102492        138.423        1.38423
    4         3        1.11183      0.0111183        150.206        1.50206
    4         3        1.20828      0.0120828        162.968        1.62968
    4         3        1.29192      0.0129192        174.146        1.74146
    4         3        1.38506      0.0138506        186.304        1.86304
    4         3        1.47911      0.0147911        198.594        1.98594
    4         3        1.56679      0.0156679        210.119        2.10119
    4         3        1.66266      0.0166266        222.657        2.22657
    4         3         1.7533       0.017533        234.415        2.34415
    4         3        1.84309      0.0184309         246.28         2.4628
    5         0      0.0291354    0.000291354        6.94027      0.0694027
    5         0       0.127794     0.00127794        20.5372       0.205372
    5         0       0.237816     0.00237816        34.6472       0.346472
    5         0       0.348914     0.00348914        48.8082       0.488082
    5         0       0.452361     0.00452361        62.2623       0.622623
    5         0       0.562968     0.00562968        76.8038       0.768038
    5         0       0.666561     0.00666561         90.611        0.90611
    5         0       0.770147     0.00770147        104.587        1.04587
    5         0       0.874021     0.00874021        118.733        1.18733
    5         0       0.970973     0.00970973        132.096        1.32096
    5         0        1.07664      0.0107664        146.583        1.46583
    5         0        1.17606      0.0117606        160.267        1.60267
    5         0        1.27871      0.0127871        174.108        1.74108
    5         0        1.38269      0.0138269        188.105        1.88105
    5         0        1.48814      0.0148814        202.257        2.02257
    5         0        1.59588      0.0159588        216.566        2.16566
    5         0        1.69717      0.0169717        229.989        2.29989
    5         0        1.80624      0.0180624        244.594        2.44594
    5         0        1.90842      0.0190842        258.287        2.58287
    5         0        2.01179      0.0201179        272.108        2.72108
    5         0         2.1144       0.021144        286.056        2.86056
    5         1      0.0175063    0.000175063        3.98696      0.0398696
    5         1        0.13455      0.0013455        18.8604       0.188604
    5         1       0.256227     0.00256227        32.3277       0.323277
    5         1       0.386957     0.00386957        46.6572       0.466572
    5         1       0.509039     0.00509039         60.351        0.60351
    5         1       0.631691     0.00631691        74.2378       0.742378
    5         1       0.754123     0.00754123        88.3089       0.883089
    5         1       0.876193     0.00876193        102.562        1.02562
    5         1       0.992229     0.00992229        116.094        1.16094
    5         1        1.11661      0.0111661        130.711        1.30711
    5         1        1.23709      0.0123709        144.591        1.44591
    5         1        1.36001      0.0136001        158.645        1.58645
    5         1        1.48513      0.0148513        172.873        1.72873
    5         1        1.60393      0.0160393        186.314        1.86314
    5         1        1.73327      0.0173327        200.882        2.00882
    5         1        1.85478      0.0185478        214.637        2.14637
    5         1        1.97659      0.0197659        228.542        2.28542
    5         1        2.09849      0.0209849        242.599        2.42599
    5         1        2.22066      0.0222066        256.804        2.56804
    5         1        2.33493      0.0233493        270.124        2.70124
    5         1         2.4585       0.024585        284.615        2.84615
    5         2      0.0366612    0.000366612        6.83226      0.0683226
    5         2        0.14568      0.0014568        19.5742       0.195742
    5         2       0.258691     0.00258691        32.2539       0.322539
    5         2       0.386313     0.00386313        45.8884       0.458884
    5         2       0.507511     0.00507511        58.5289       0.585289
    5         2       0.634954     0.00634954        71.9137       0.719137
    5         2       0.755205     0.00755205        84.6822       0.846822
    5         2       0.875621     0.00875621        97.6373       0.976373
    5         2        0.99764      0.0099764        110.812        1.10812
    5         2        1.11301      0.0111301        123.427        1.23427
    5         2        1.23105      0.0123105        136.259        1.36259
    5         2         1.3526       0.013526        149.308        1.49308
    5         2         1.4771       0.014771        162.577        1.62577
    5         2         1.5953       0.015953        175.211        1.75211
    5         2        1.72283      0.0172283        188.899        1.88899
    5         2        1.84314      0.0184314        201.923        2.01923
    5         2        1.95656      0.0195656        214.248        2.14248
    5         2        2.07846      0.0207846        227.628        2.27628
    5         2        2.19283      0.0219283        240.275        2.40275
    5         2        2.31581      0.0231581        253.993        2.53993
    5         3      0.0347008    0.000347008        5.55816      0.0555816
    5         3       0.176091     0.00176091        17.8541       0.178541
    5         3       0.325747     0.00325747        29.8535       0.298535
    5         3       0.476724     0.00476724         41.633        0.41633
    5         3       0.626176     0.00626176        53.2851       0.532851
    5         3        0.78654      0.0078654        65.6349       0.656349
    5         3       0.946331     0.00946331        77.9582       0.779582
    5         3        1.09818      0.0109818        89.5287       0.895287
    5         3         1.2651       0.012651        101.924        1.01924
    5         3        1.42714      0.0142714        113.619        1.13619
    5         3         1.5927       0.015927        125.404        1.25404
    5         3        1.76084      0.0176084        137.293        1.37293
    5         3        1.93085      0.0193085        149.295        1.49295
    5         3        2.10174      0.0210174         161.42         1.6142
    5         3        2.27331      0.0227331        173.671        1.73671
    5         3        2.43374      0.0243374        185.227        1.85227
    5         3        2.60554      0.0260554        197.736        1.97736
    5         3        2.76624      0.0276624        209.536        2.09536
    5         3        2.92671      0.0292671        221.458        2.21458
    5         3          3.087        0.03087        233.495        2.33495
    5         3        3.24761      0.0324761        245.656        2.45656
    6         0      0.0241271    0.000241271         6.8856       0.068856
    6         0        0.10252      0.0010252        18.9989       0.189989
    6         0       0.183985     0.00183985        30.5105       0.305105
    6         0        0.27177      0.0027177        42.5367       0.425367
    6         0       0.359963     0.00359963        54.4868       0.544868
    6         0       0.447616     0.00447616        66.4418       0.664418
    6         0       0.535952     0.00535952        78.4475       0.784475
    6         0       0.622962     0.00622962        90.5369       0.905369
    6         0       0.711388     0.00711388        102.734        1.02734
    6         0       0.792774     0.00792774         114.23         1.1423
    6         0       0.881036     0.00881036        126.681        1.26681
    6         0       0.963262     0.00963262        138.435        1.38435
    6         0        1.04638      0.0104638        150.324        1.50324
    6         0         1.1307       0.011307        162.353        1.62353
    6         0        1.21566      0.0121566        174.522        1.74522
    6         0        1.30263      0.0130263        186.837        1.86837
    6         0        1.38496      0.0138496        198.401        1.98401
    6         0        1.47414      0.0147414        210.994        2.10994
    6         0        1.55885      0.0155885         222.82         2.2282
    6         0         1.6439       0.016439        234.766        2.34766
    6         0        1.72986      0.0172986        246.838        2.46838
    6         0        1.80886      0.0180886         258.09         2.5809
    6         1      0.0305649    0.000305649        7.17891      0.0717891
    6         1       0.127678     0.00127678        20.4182       0.204182
    6         1       0.228315     0.00228315        33.6495       0.336495
    6         1       0.329345     0.00329345        46.9167       0.469167
    6         1       0.424765     0.00424765        59.4672       0.594672
    6         1        0.52576      0.0052576        72.8804       0.728804
    6         1       0.620949     0.00620949        85.5953       0.855953
    6         1       0.716116     0.00716116        98.4161       0.984161
    6         1       0.811172     0.00811172        111.357        1.11357
    6         1       0.906673     0.00906673        124.433        1.24433
    6         1        1.00269      0.0100269        137.653        1.37653
    6         1        1.09384      0.0109384        150.187        1.50187
    6         1        1.19247      0.0119247        163.708        1.63708
    6         1        1.28615      0.0128615        176.532        1.76532
    6         1        1.38305      0.0138305        189.499        1.89499
    6         1        1.48076      0.0148076        202.614        2.02614
    6         1        1.57938      0.0157938        215.875        2.15875
    6         1        1.67342      0.0167342        228.385        2.28385
    6         1        1.77421      0.0177421        241.925        2.41925
    6         1         1.8685       0.018685        254.697        2.54697
