 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    0         3        1.44212      0.0144212        226.641        2.26641
    0         3        1.54635      0.0154635        238.966        2.38966
    0         3        1.64512      0.0164512        250.402        2.50402
    0         3        1.75182      0.0175182         262.59         2.6259
    1         0      0.0262005    0.000262005        15.2364       0.152364
    1         0       0.091882     0.00091882        30.2716       0.302716
    1         0       0.168625     0.00168625        45.2647       0.452647
    1         0        0.25953      0.0025953        60.8759       0.608759
    1         0       0.350676     0.00350676        75.4153       0.754153
    1         0       0.448495     0.00448495        90.4416       0.904416
    1         0       0.547947     0.00547947        105.058        1.05058
    1         0       0.653458     0.00653458        120.394        1.20394
    1         0       0.758686     0.00758686        135.462        1.35462
    1         0       0.864038     0.00864038        150.306        1.50306
    1         0       0.977852     0.00977852        165.926        1.65926
    1         0        1.08564      0.0108564        180.391        1.80391
    1         0        1.20357      0.0120357        195.652        1.95652
    1         0        1.32349      0.0132349        210.759        2.10759
    1         0        1.44748      0.0144748        225.729        2.25729
    1         0        1.57277      0.0157277        240.575        2.40575
    1         0        1.70051      0.0170051        255.312        2.55312
    1         0          1.838        0.01838        270.864        2.70864
    1         0        1.96781      0.0196781        285.409        2.85409
    1         0        2.10559      0.0210559        300.781        3.00781
    1         0        2.23687      0.0223687        315.177        3.15177
    1         1      0.0258892    0.000258892        21.1167       0.211167
    1         1        0.11843      0.0011843        36.8824       0.368824
    1         1       0.202133     0.00202133        50.8593       0.508593
    1         1       0.299356     0.00299356        66.6536       0.666536
    1         1       0.391112     0.00391112        80.9218       0.809218
    1         1       0.495609     0.00495609        96.9916       0.969916
    1         1       0.593323     0.00593323        111.669        1.11669
    1         1        0.69078      0.0069078        126.081        1.26081
    1         1       0.796476     0.00796476        141.268        1.41268
    1         1       0.901793     0.00901793        156.226        1.56226
    1         1        1.01512      0.0101512        171.963        1.71963
    1         1        1.12235      0.0112235        186.537        1.86537
    1         1        1.23992      0.0123992        201.913        2.01913
    1         1        1.35267      0.0135267        216.189        2.16189
    1         1        1.47579      0.0147579        231.286        2.31286
    1         1        1.60131      0.0160131        246.262        2.46262
    1         1        1.72824      0.0172824        261.132        2.61132
    1         1        1.86506      0.0186506        276.826        2.76826
    1         1         1.9935       0.019935        291.511        2.91511
    1         1        2.12303      0.0212303        306.121        3.06121
    1         1        2.26184      0.0226184        321.571        3.21571
    1         2      0.0255399    0.000255399        21.9522       0.219522
    1         2        0.10785      0.0010785        35.8243       0.358243
    1         2        0.17956      0.0017956         48.122        0.48122
    1         2       0.257863     0.00257863         61.029        0.61029
    1         2       0.343795     0.00343795        74.5357       0.745357
    1         2       0.428543     0.00428543        87.7026       0.877026
    1         2       0.513195     0.00513195        100.582        1.00582
    1         2       0.599408     0.00599408        113.214        1.13214
    1         2       0.690544     0.00690544        126.512        1.26512
    1         2       0.781538     0.00781538        139.597        1.39597
    1         2       0.873031     0.00873031        152.495        1.52495
    1         2       0.965143     0.00965143        165.231        1.65231
    1         2        1.06535      0.0106535        178.657        1.78657
    1         2        1.16615      0.0116615         191.94         1.9194
    1         2        1.26272      0.0126272        204.276        2.04276
    1         2        1.36776      0.0136776        217.326        2.17326
    1         2        1.47525      0.0147525        230.275        2.30275
    1         2        1.59134      0.0159134        243.936        2.43936
    1         2        1.70192      0.0170192        256.712        2.56712
    1         2        1.81374      0.0181374        269.418        2.69418
    1         2        1.93258      0.0193258         282.85         2.8285
    1         3      0.0256955    0.000256955        18.6338       0.186338
    1         3       0.094718     0.00094718        32.7809       0.327809
    1         3       0.161563     0.00161563        45.1349       0.451349
    1         3       0.239848     0.00239848        58.8465       0.588465
    1         3       0.317899     0.00317899        71.9455       0.719455
    1         3       0.397352     0.00397352        84.5954       0.845954
    1         3       0.482111     0.00482111        97.8244       0.978244
    1         3       0.566441     0.00566441        110.722        1.10722
    1         3       0.652041     0.00652041        123.346        1.23346
    1         3       0.742916     0.00742916        136.617        1.36617
    1         3       0.833636     0.00833636        149.665        1.49665
    1         3         0.9252       0.009252        162.524        1.62524
    1         3        1.01732      0.0101732         175.22         1.7522
    1         3        1.11797      0.0111797        188.611        1.88611
    1         3        1.21928      0.0121928        201.864        2.01864
    1         3        1.31654      0.0131654        214.184        2.14184
    1         3        1.42232      0.0142232        227.226        2.27226
    1         3        1.53695      0.0153695        240.988        2.40988
    1         3        1.64642      0.0164642        253.862        2.53862
    1         3        1.75731      0.0175731        266.672        2.66672
    1         3        1.86872      0.0186872        279.427        2.79427
    2         0      0.0284385    0.000284385        13.7028       0.137028
    2         0      0.0819822    0.000819822        26.9448       0.269448
    2         0       0.140717     0.00140717        38.9148       0.389148
    2         0       0.216817     0.00216817        52.7325       0.527325
    2         0       0.292328     0.00292328        65.6881       0.656881
    2         0       0.368233     0.00368233        78.1981       0.781981
    2         0       0.450139     0.00450139        91.3406       0.913406
    2         0       0.531596     0.00531596        104.214        1.04214
    2         0        0.61937      0.0061937        117.748        1.17748
    2         0       0.701432     0.00701432        130.165        1.30165
    2         0       0.788675     0.00788675        143.259        1.43259
    2         0       0.877554     0.00877554        156.154        1.56154
    2         0       0.971529     0.00971529        169.709        1.69709
    2         0        1.06053      0.0106053        182.247        1.82247
    2         0        1.15769      0.0115769        195.456        1.95456
    2         0        1.25631      0.0125631        208.512        2.08512
    2         0        1.35791      0.0135791        221.428        2.21428
    2         0        1.46066      0.0146066        234.217        2.34217
    2         0        1.57145      0.0157145        247.682        2.47682
    2         0        1.67731      0.0167731        260.248        2.60248
    2         0        1.79095      0.0179095        273.498        2.73498
    2         1      0.0228025    0.000228025        12.4629       0.124629
    2         1      0.0747204    0.000747204        25.2206       0.252206
    2         1       0.135556     0.00135556        38.7393       0.387393
    2         1        0.19594      0.0019594        50.8758       0.508758
    2         1       0.269366     0.00269366        64.4168       0.644168
    2         1       0.342877     0.00342877        77.2703       0.772703
    2         1       0.422445     0.00422445        90.6826       0.906826
    2         1       0.502504     0.00502504        103.712        1.03712
    2         1       0.581888     0.00581888        116.449        1.16449
    2         1       0.667768     0.00667768        129.905        1.29905
    2         1        0.74771      0.0074771        142.202        1.42202
    2         1       0.833365     0.00833365        155.263        1.55263
    2         1       0.919772     0.00919772        168.166        1.68166
    2         1        1.01306      0.0101306         181.84         1.8184
    2         1        1.10098      0.0110098        194.482        1.94482
    2         1        1.19755      0.0119755        207.916        2.07916
    2         1        1.28852      0.0128852        220.365        2.20365
    2         1        1.38822      0.0138822         233.62         2.3362
    2         1        1.48977      0.0148977        246.801        2.46801
    2         1        1.59271      0.0159271         259.92         2.5992
    2         1        1.69741      0.0169741        272.984        2.72984
    2         2      0.0282488    0.000282488        20.2789       0.202789
    2         2      0.0774504    0.000774504        29.2837       0.292837
    2         2       0.129976     0.00129976        38.7711       0.387711
    2         2       0.183058     0.00183058        47.9046       0.479046
    2         2       0.234737     0.00234737        56.7416       0.567416
    2         2       0.287498     0.00287498        65.3243       0.653243
    2         2       0.345236     0.00345236        74.4364       0.744364
    2         2       0.401939     0.00401939         83.321        0.83321
    2         2       0.464379     0.00464379        92.7218       0.927218
    2         2       0.526357     0.00526357        101.919        1.01919
    2         2       0.589406     0.00589406        110.938        1.10938
    2         2       0.650896     0.00650896        119.798        1.19798
    2         2       0.713129     0.00713129        128.519        1.28519
    2         2       0.780033     0.00780033        137.771        1.37771
    2         2       0.847579     0.00847579        146.895        1.46895
    2         2       0.914447     0.00914447        155.905        1.55905
    2         2       0.983329     0.00983329        164.813        1.64813
    2         2        1.05099      0.0105099         173.63         1.7363
    2         2        1.12443      0.0112443        182.985        1.82985
    2         2         1.1953       0.011953        191.641        1.91641
    2         2        1.27107      0.0127107        200.843        2.00843
    2         2        1.34893      0.0134893        209.976        2.09976
    2         3      0.0235034    0.000235034        11.2427       0.112427
    2         3      0.0693362    0.000693362        22.9931       0.229931
    2         3        0.11783      0.0011783        33.7841       0.337841
    2         3       0.170448     0.00170448        44.2848       0.442848
    2         3       0.234025     0.00234025        55.7146       0.557146
    2         3       0.296361     0.00296361        66.5424       0.665424
    2         3       0.364978     0.00364978        77.7858       0.777858
    2         3       0.432396     0.00432396        88.7265       0.887265
    2         3       0.500804     0.00500804        99.4351       0.994351
    2         3       0.573156     0.00573156        110.696        1.10696
    2         3       0.646796     0.00646796        121.767        1.21767
    2         3       0.719335     0.00719335        132.672        1.32672
    2         3       0.791668     0.00791668        143.427        1.43427
    2         3       0.870655     0.00870655         154.75         1.5475
    2         3       0.948347     0.00948347        165.933        1.65933
    2         3        1.02695      0.0102695        176.988        1.76988
    2         3        1.10794      0.0110794        187.929        1.87929
    2         3        1.18844      0.0118844        198.764        1.98764
    2         3        1.27082      0.0127082        209.503        2.09503
    2         3        1.35997      0.0135997        220.815        2.20815
    2         3        1.44568      0.0144568         231.38         2.3138
    2         3        1.53807      0.0153807        242.525        2.42525
    3         0      0.0250569    0.000250569        16.2115       0.162115
    3         0      0.0729115    0.000729115        27.9612       0.279612
    3         0        0.12603      0.0012603        38.7542       0.387542
    3         0       0.180549     0.00180549        49.2167       0.492167
    3         0       0.245272     0.00245272        60.4852       0.604852
    3         0       0.316175     0.00316175        71.9151       0.719151
    3         0       0.385765     0.00385765        82.9268       0.829268
    3         0       0.456725     0.00456725        93.6445       0.936445
    3         0       0.531229     0.00531229        104.827        1.04827
    3         0       0.606631     0.00606631        115.798        1.15798
    3         0       0.681223     0.00681223        126.588        1.26588
    3         0       0.761166     0.00761166        137.879        1.37879
    3         0       0.836316     0.00836316        148.361        1.48361
    3         0       0.916365     0.00916365        159.359        1.59359
    3         0        1.00201      0.0100201        170.864        1.70864
    3         0        1.08355      0.0108355        181.611        1.81611
    3         0          1.171        0.01171        192.876        1.92876
    3         0        1.25525      0.0125525        203.417        2.03417
    3         0        1.34671      0.0134671        214.485        2.14485
    3         0        1.43866      0.0143866        225.466        2.25466
    3         0        1.53737      0.0153737        236.971        2.36971
    3         1      0.0336156    0.000336156         20.996        0.20996
    3         1      0.0846502    0.000846502        30.6736       0.306736
    3         1       0.137346     0.00137346        40.7718       0.407718
    3         1       0.190825     0.00190825        50.4088       0.504088
    3         1       0.249648     0.00249648        60.4877       0.604877
    3         1       0.312254     0.00312254        70.9806       0.709806
    3         1        0.37139      0.0037139        80.3363       0.803363
    3         1        0.43932      0.0043932        90.9142       0.909142
    3         1       0.503232     0.00503232        100.461        1.00461
    3         1       0.571183     0.00571183        110.491        1.10491
    3         1       0.645151     0.00645151        120.992        1.20992
    3         1       0.713234     0.00713234        130.598        1.30598
    3         1       0.786242     0.00786242        140.712        1.40712
    3         1       0.860502     0.00860502        150.668        1.50668
    3         1       0.933741     0.00933741        160.489        1.60489
    3         1        1.01316      0.0101316        170.838        1.70838
    3         1        1.08866      0.0108866        180.438        1.80438
    3         1        1.16963      0.0116963        190.584        1.90584
    3         1        1.25272      0.0125272        200.648        2.00648
    3         1        1.33717      0.0133717        210.642        2.10642
    3         1        1.42273      0.0142273        220.576        2.20576
    3         1        1.50928      0.0150928         230.46         2.3046
    3         2      0.0286013    0.000286013        22.3856       0.223856
    3         2      0.0684187    0.000684187        33.5774       0.335774
    3         2       0.112394     0.00112394         44.879        0.44879
    3         2        0.15443      0.0015443        55.4748       0.554748
    3         2       0.201402     0.00201402        66.3415       0.663415
    3         2       0.251979     0.00251979        77.4873       0.774873
    3         2        0.30506      0.0030506        88.9246       0.889246
    3         2       0.359616     0.00359616        99.9472       0.999472
    3         2       0.413504     0.00413504        110.637        1.10637
    3         2       0.471051     0.00471051        121.741        1.21741
    3         2       0.528226     0.00528226        132.594        1.32594
    3         2       0.589756     0.00589756        143.902        1.43902
    3         2       0.647652     0.00647652         154.37         1.5437
    3         2       0.712148     0.00712148        165.983        1.65983
    3         2       0.772999     0.00772999         176.82         1.7682
    3         2       0.834509     0.00834509        187.552        1.87552
    3         2        0.89996      0.0089996        198.823        1.98823
    3         2        0.96161      0.0096161        209.398        2.09398
    3         2        1.02699      0.0102699        220.535        2.20535
    3         2        1.09422      0.0109422        231.623        2.31623
    3         3      0.0217896    0.000217896        12.8826       0.128826
    3         3      0.0651707    0.000651707        23.7328       0.237328
    3         3       0.114572     0.00114572        33.8441       0.338441
    3         3       0.163968     0.00163968        43.8137       0.438137
    3         3         0.2208       0.002208        53.8937       0.538937
    3         3       0.276708     0.00276708         63.425        0.63425
    3         3       0.338892     0.00338892        73.3003       0.733003
    3         3       0.403999     0.00403999        83.5288       0.835288
    3         3       0.471062     0.00471062        93.4173       0.934173
    3         3       0.541236     0.00541236          103.7          1.037
    3         3       0.612308     0.00612308        113.712        1.13712
    3         3       0.682843     0.00682843        123.492        1.23492
    3         3       0.758798     0.00758798        133.706        1.33706
    3         3       0.834398     0.00834398        143.724        1.43724
    3         3       0.910282     0.00910282        153.574        1.53574
    3         3       0.991785     0.00991785        163.879        1.63879
    3         3        1.06864      0.0106864        173.446        1.73446
    3         3        1.15205      0.0115205        183.488        1.83488
    3         3        1.23684      0.0123684        193.421        1.93421
    3         3        1.32787      0.0132787        203.834        2.03834
    3         3        1.41536      0.0141536        213.581        2.13581
    3         3        1.50951      0.0150951        223.823        2.23823
    4         0      0.0141645    0.000141645        10.0862       0.100862
    4         0      0.0583159    0.000583159        22.7522       0.227522
    4         0       0.104232     0.00104232         34.067        0.34067
    4         0       0.164588     0.00164588        46.7506       0.467506
    4         0        0.22482      0.0022482        58.2468       0.582468
    4         0       0.294709     0.00294709        70.6739       0.706739
    4         0       0.363601     0.00363601        82.5143       0.825143
    4         0        0.43816      0.0043816        94.6758       0.946758
    4         0       0.512722     0.00512722        106.458        1.06458
    4         0       0.590828     0.00590828        118.634        1.18634
    4         0       0.669959     0.00669959        130.514        1.30514
    4         0       0.753756     0.00753756        142.816        1.42816
    4         0       0.836288     0.00836288        154.871        1.54871
    4         0       0.920462     0.00920462        166.711        1.66711
    4         0        1.00444      0.0100444        178.364        1.78364
    4         0        1.09392      0.0109392        190.486        1.90486
    4         0        1.18554      0.0118554        202.447        2.02447
    4         0        1.28278      0.0128278        214.885        2.14885
    4         0        1.37822      0.0137822        226.574        2.26574
    4         0        1.47912      0.0147912        238.759        2.38759
    4         1      0.0189584    0.000189584        12.3892       0.123892
    4         1      0.0557221    0.000557221        22.5147       0.225147
    4         1      0.0970535    0.000970535         32.378        0.32378
    4         1       0.141884     0.00141884        42.1232       0.421232
    4         1       0.195781     0.00195781        52.7146       0.527146
    4         1       0.248688     0.00248688        62.5186       0.625186
    4         1       0.307207     0.00307207        72.5558       0.725558
    4         1        0.37027      0.0037027        82.9059       0.829059
    4         1       0.433261     0.00433261         92.924        0.92924
    4         1       0.496077     0.00496077          102.7          1.027
    4         1       0.562585     0.00562585        112.968        1.12968
    4         1       0.625555     0.00625555        122.399        1.22399
    4         1       0.692962     0.00692962        132.368        1.32368
    4         1        0.76442      0.0076442        142.872        1.42872
    4         1       0.831395     0.00831395        152.615        1.52615
    4         1       0.903478     0.00903478        162.908        1.62908
    4         1       0.971277     0.00971277        172.477        1.72477
    4         1        1.04385      0.0104385        182.606        1.82606
    4         1        1.11664      0.0111664        192.663        1.92663
    4         1         1.1914       0.011914        202.654        2.02654
    4         1        1.26656      0.0126656        212.586        2.12586
    4         1        1.34352      0.0134352        222.464        2.22464
    4         2      0.0202763    0.000202763        11.6431       0.116431
    4         2      0.0655678    0.000655678        22.0262       0.220262
    4         2       0.113954     0.00113954        32.1945       0.321945
    4         2       0.167302     0.00167302        42.3781       0.423781
    4         2       0.225857     0.00225857        52.7054       0.527054
    4         2       0.285513     0.00285513         62.412        0.62412
    4         2       0.350213     0.00350213        72.5023       0.725023
    4         2       0.413983     0.00413983        82.2094       0.822094
    4         2       0.484518     0.00484518        92.3962       0.923962
    4         2       0.553395     0.00553395        102.313        1.02313
    4         2       0.629263     0.00629263        112.749        1.12749
    4         2        0.70354      0.0070354        122.976        1.22976
    4         2       0.774132     0.00774132        132.313        1.32313
    4         2       0.853726     0.00853726        142.923        1.42923
    4         2       0.930097     0.00930097        152.688        1.52688
    4         2        1.00529      0.0100529        162.337        1.62337
    4         2        1.08794      0.0108794         172.56         1.7256
    4         2        1.17073      0.0117073        182.677        1.82677
    4         2        1.25547      0.0125547        192.701        1.92701
    4         2         1.3421       0.013421        202.641        2.02641
    4         2         1.4291       0.014291        212.505        2.12505
    4         3      0.0206936    0.000206936        11.0507       0.110507
    4         3      0.0638059    0.000638059        22.0163       0.220163
    4         3       0.115041     0.00115041        33.7016       0.337016
    4         3       0.166718     0.00166718         44.141        0.44141
    4         3       0.227552     0.00227552        55.6818       0.556818
    4         3       0.288643     0.00288643        66.5247       0.665247
    4         3       0.355397     0.00355397        77.7309       0.777309
    4         3       0.421288     0.00421288        88.5239       0.885239
    4         3       0.493443     0.00493443        99.7894       0.997894
    4         3       0.564854     0.00564854        110.755        1.10755
    4         3        0.63621      0.0063621        121.472        1.21472
    4         3       0.712602     0.00712602        132.719        1.32719
    4         3       0.789392     0.00789392        143.755        1.43755
    4         3       0.866431     0.00866431        154.608        1.54608
    4         3       0.942613     0.00942613        165.299        1.65299
    4         3        1.02595      0.0102595        176.544        1.76544
    4         3        1.10864      0.0110864        187.644        1.87644
    4         3         1.1942       0.011942        198.615        1.98615
    4         3         1.2799       0.012799        209.469        2.09469
    4         3        1.37411      0.0137411        220.888        2.20888
    4         3        1.46326      0.0146326         231.54         2.3154
    5         0      0.0199709    0.000199709        15.1564       0.151564
    5         0      0.0656076    0.000656076        26.2532       0.262532
    5         0       0.120808     0.00120808        37.7294       0.377294
    5         0       0.180074     0.00180074        48.7772       0.487772
    5         0       0.243739     0.00243739         59.752        0.59752
    5         0       0.313346     0.00313346        70.8871       0.708871
    5         0       0.381976     0.00381976        81.5783       0.815783
    5         0       0.456339     0.00456339        92.7037       0.927037
    5         0       0.530789     0.00530789        103.582        1.03582
    5         0       0.608951     0.00608951        114.977        1.14977
    5         0       0.683424     0.00683424          125.5          1.255
    5         0       0.762397     0.00762397        136.581        1.36581
    5         0        0.84117      0.0084117        147.532        1.47532
    5         0       0.920931     0.00920931        158.368        1.58368
    5         0        1.00475      0.0100475         169.77         1.6977
    5         0        1.08581      0.0108581        180.407        1.80407
    5         0        1.17198      0.0117198        191.616        1.91616
    5         0        1.26091      0.0126091        202.742        2.02742
    5         0        1.35013      0.0135013        213.791        2.13791
    5         0        1.44192      0.0144192        224.769        2.24769
    5         0        1.53445      0.0153445        235.685        2.35685
    5         1      0.0155099    0.000155099        10.6003       0.106003
    5         1      0.0632303    0.000632303        21.7761       0.217761
    5         1       0.109914     0.00109914        31.1112       0.311112
    5         1       0.167033     0.00167033        41.2423       0.412423
    5         1       0.229746     0.00229746        51.1882       0.511882
    5         1       0.304266     0.00304266         61.994        0.61994
    5         1       0.373538     0.00373538        71.4214       0.714214
    5         1       0.447381     0.00447381        81.2633       0.812633
    5         1       0.528235     0.00528235        91.5708       0.915708
    5         1        0.60884      0.0060884        101.661        1.01661
    5         1       0.688669     0.00688669        111.586        1.11586
    5         1       0.769488     0.00769488        121.374        1.21374
    5         1       0.855403     0.00855403        131.734        1.31734
    5         1       0.941812     0.00941812        141.979        1.41979
    5         1        1.02338      0.0102338        151.448        1.51448
    5         1        1.11062      0.0111062        161.505        1.61505
    5         1        1.20086      0.0120086        171.479        1.71479
    5         1        1.29144      0.0129144        181.376        1.81376
    5         1        1.39074      0.0139074        191.857        1.91857
    5         1        1.48513      0.0148513        201.618        2.01618
    5         1        1.58716      0.0158716        211.967        2.11967
    5         2      0.0303884    0.000303884         18.868        0.18868
    5         2      0.0884712    0.000884712        27.7344       0.277344
    5         2       0.144673     0.00144673        36.2868       0.362868
    5         2       0.204542     0.00204542        45.3099       0.453099
    5         2       0.270966     0.00270966        54.7618       0.547618
    5         2       0.336234     0.00336234        63.9111       0.639111
    5         2       0.402666     0.00402666        72.7884       0.727884
    5         2       0.469024     0.00469024        81.4219       0.814219
    5         2       0.539296     0.00539296        90.4766       0.904766
    5         2        0.61569      0.0061569        99.9318       0.999318
    5         2       0.686388     0.00686388        108.555        1.08555
    5         2       0.762339     0.00762339        117.606        1.17606
    5         2       0.838518     0.00838518        126.488        1.26488
    5         2       0.919446     0.00919446          135.8          1.358
    5         2        1.00179      0.0100179         144.97         1.4497
    5         2        1.07856      0.0107856        153.453        1.53453
    5         2        1.16812      0.0116812        162.955        1.62955
    5         2        1.25261      0.0125261        171.804        1.71804
    5         2        1.33973      0.0133973        180.574        1.80574
    5         2        1.43338      0.0143338        189.819        1.89819
    5         2        1.52793      0.0152793        198.999        1.98999
    5         3      0.0213653    0.000213653        11.9812       0.119812
    5         3      0.0744688    0.000744688        21.2668       0.212668
    5         3       0.139739     0.00139739        30.8646       0.308646
    5         3       0.205329     0.00205329         39.158        0.39158
    5         3       0.284761     0.00284761        48.3574       0.483574
    5         3       0.372513     0.00372513        57.7003       0.577003
    5         3        0.46025      0.0046025        66.5693       0.665693
    5         3       0.554306     0.00554306        75.7872       0.757872
    5         3        0.64893      0.0064893        84.6838       0.846838
    5         3       0.751151     0.00751151        93.9683       0.939683
    5         3       0.852149     0.00852149        102.991        1.02991
    5         3       0.954556     0.00954556        111.787        1.11787
    5         3        1.06494      0.0106494        120.992        1.20992
    5         3        1.17733      0.0117733        129.997        1.29997
    5         3        1.29207      0.0129207        138.825        1.38825
    5         3        1.41034      0.0141034        147.497        1.47497
    5         3        1.53761      0.0153761        156.593        1.56593
    5         3        1.66719      0.0166719        165.549        1.65549
    5         3        1.80731      0.0180731        174.927        1.74927
    5         3        1.93917      0.0193917        183.638        1.83638
    5         3        2.07987      0.0207987        192.785        1.92785
    5         3        2.22088      0.0222088        201.832        2.01832
    6         0      0.0169618    0.000169618        14.1203       0.141203
    6         0      0.0574021    0.000574021        25.8734       0.258734
    6         0       0.107386     0.00107386        37.9996       0.379996
    6         0       0.165837     0.00165837        50.6334       0.506334
    6         0       0.223725     0.00223725        62.0939       0.620939
    6         0       0.292359     0.00292359        74.5535       0.745535
    6         0       0.360923     0.00360923        86.3446       0.863446
    6         0       0.433844     0.00433844        98.4374       0.984374
    6         0       0.512408     0.00512408        110.861        1.10861
    6         0        0.58971      0.0058971        122.892        1.22892
    6         0       0.668087     0.00668087        134.601        1.34601
    6         0       0.751409     0.00751409        146.746        1.46746
    6         0       0.833822     0.00833822        158.635        1.58635
    6         0       0.922533     0.00922533        170.985        1.70985
    6         0        1.00542      0.0100542        182.457        1.82457
    6         0         1.0955       0.010955        194.427        1.94427
    6         0        1.19092      0.0119092        206.894        2.06894
    6         0        1.28422      0.0128422        218.567        2.18567
    6         0        1.38389      0.0138389        230.762        2.30762
    6         0         1.4849       0.014849        242.846        2.42846
    6         0        1.58845      0.0158845        254.834        2.54834
    6         1      0.0245442    0.000245442        13.1411       0.131411
    6         1      0.0733138    0.000733138        25.5119       0.255119
    6         1       0.127678     0.00127678        37.0285       0.370285
    6         1        0.19269      0.0019269        49.5007       0.495007
    6         1       0.258331     0.00258331        61.0494       0.610494
    6         1       0.335196     0.00335196        73.9992       0.739992
    6         1       0.406864     0.00406864        85.4951       0.854951
    6         1       0.484684     0.00484684        97.5764       0.975764
    6         1       0.561178     0.00561178        109.343        1.09343
    6         1       0.644905     0.00644905        121.722        1.21722
    6         1         0.7278       0.007278         133.84         1.3384
    6         1       0.811172     0.00811172        145.734        1.45734
    6         1       0.894926     0.00894926        157.431        1.57431
    6         1       0.984526     0.00984526        169.774        1.69774
    6         1        1.07576      0.0107576        181.944        1.81944
    6         1        1.16731      0.0116731        193.963        1.93963
    6         1        1.26097      0.0126097         205.85         2.0585
    6         1        1.35736      0.0135736        217.619        2.17619
    6         1        1.45417      0.0145417        229.286        2.29286
