 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    1         0           1515            0.5        271.293        2.71293
    1         0           1617            0.5         286.92         2.8692
    1         0           1713            0.5        301.499        3.01499
    1         0           1815            0.5        316.866        3.16866
    1         0           1911            0.5        331.223        3.31223
    1         1             97            0.5        21.9765       0.219765
    1         1            169            0.5        37.6166       0.376166
    1         1            247            0.5        53.8166       0.538166
    1         1            325            0.5        69.4346       0.694346
    1         1            409            0.5        85.7243       0.857243
    1         1            493            0.5        101.553        1.01553
    1         1            577            0.5        116.986        1.16986
    1         1            667            0.5        133.144        1.33144
    1         1            757            0.5        148.962        1.48962
    1         1            853            0.5        165.505        1.65505
    1         1            949            0.5        181.751        1.81751
    1         1           1045            0.5        197.735        1.97735
    1         1           1141            0.5        213.486        2.13486
    1         1           1243            0.5        229.997        2.29997
    1         1           1339            0.5        245.346        2.45346
    1         1           1441            0.5        261.475        2.61475
    1         1           1543            0.5        277.437        2.77437
    1         1           1645            0.5        293.251        2.93251
    1         1           1753            0.5        309.848        3.09848
    1         1           1855            0.5          325.4          3.254
    1         1           1963            0.5        341.749        3.41749
    1         2             82            0.5        22.9303       0.229303
    1         2            137            0.5        35.5964       0.355964
    1         2            197            0.5        48.8482       0.488482
    1         2            257            0.5        61.6411       0.616411
    1         2            317            0.5        74.0533       0.740533
    1         2            382            0.5         87.134        0.87134
    1         2            452            0.5        100.855        1.00855
    1         2            517            0.5        113.299        1.13299
    1         2            587            0.5        126.422        1.26422
    1         2            657            0.5         139.29         1.3929
    1         2            732            0.5        152.826        1.52826
    1         2            802            0.5        165.252        1.65252
    1         2            877            0.5        178.366        1.78366
    1         2            952            0.5        191.296        1.91296
    1         2           1032            0.5        204.906        2.04906
    1         2           1107            0.5        217.512        2.17512
    1         2           1187            0.5        230.812        2.30812
    1         2           1267            0.5        243.975        2.43975
    1         2           1342            0.5        256.202        2.56202
    1         2           1427            0.5        269.941        2.69941
    1         2           1507            0.5        282.767        2.82767
    1         2           1587            0.5        295.502        2.95502
    1         3            103            0.5         18.177        0.18177
    1         3            148            0.5        30.9934       0.309934
    1         3            203            0.5        44.5242       0.445242
    1         3            258            0.5        57.1348       0.571348
    1         3            318            0.5        70.2323       0.702323
    1         3            383            0.5        83.8475       0.838475
    1         3            448            0.5        96.9925       0.969925
    1         3            513            0.5        109.753        1.09753
    1         3            578            0.5        122.189        1.22189
    1         3            648            0.5        135.275        1.35275
    1         3            723            0.5        148.992        1.48992
    1         3            793            0.5        161.549        1.61549
    1         3            868            0.5        174.776        1.74776
    1         3            943            0.5        187.797        1.87797
    1         3           1018            0.5        200.637        2.00637
    1         3           1093            0.5        213.319        2.13319
    1         3           1173            0.5        226.692        2.26692
    1         3           1253            0.5        239.923        2.39923
    1         3           1328            0.5        252.214        2.52214
    1         3           1408            0.5        265.218        2.65218
    1         3           1493            0.5        278.927        2.78927
    1         3           1573            0.5        291.739        2.91739
    2         0             73            0.5        16.4909       0.164909
    2         0            113            0.5        29.2477       0.292477
    2         0            163            0.5        42.0393       0.420393
    2         0            223            0.5        55.4983       0.554983
    2         0            283            0.5        68.0765       0.680765
    2         0            348            0.5        81.2018       0.812018
    2         0            418            0.5         94.959        0.94959
    2         0            483            0.5        107.456        1.07456
    2         0            553            0.5         120.65         1.2065
    2         0            623            0.5        133.592        1.33592
    2         0            693            0.5        146.301        1.46301
    2         0            768            0.5        159.677        1.59677
    2         0            843            0.5        172.822        1.72822
    2         0            918            0.5        185.753        1.85753
    2         0            993            0.5        198.488        1.98488
    2         0           1073            0.5        211.874        2.11874
    2         0           1148            0.5        224.251        2.24251
    2         0           1228            0.5        237.287        2.37287
    2         0           1313            0.5        250.963        2.50963
    2         0           1393            0.5        263.687        2.63687
    2         0           1473            0.5        276.278        2.76278
    2         1            102            0.5        14.4006       0.144006
    2         1            137            0.5        26.7351       0.267351
    2         1            182            0.5        40.1613       0.401613
    2         1            232            0.5        53.3781       0.533781
    2         1            287            0.5        66.7415       0.667415
    2         1            342            0.5        79.3427       0.793427
    2         1            402            0.5        92.5052       0.925052
    2         1            462            0.5        105.224        1.05224
    2         1            527            0.5        118.618        1.18618
    2         1            592            0.5        131.688        1.31688
    2         1            657            0.5         144.49         1.4449
    2         1            722            0.5        157.062        1.57062
    2         1            792            0.5         170.38         1.7038
    2         1            862            0.5        183.496        1.83496
    2         1            932            0.5        196.435        1.96435
    2         1           1002            0.5        209.219        2.09219
    2         1           1077            0.5        222.763        2.22763
    2         1           1147            0.5        235.276        2.35276
    2         1           1222            0.5        248.563        2.48563
    2         1           1297            0.5        261.739        2.61739
    2         1           1372            0.5        274.816        2.74816
    2         2             74            0.5        19.4814       0.194814
    2         2            114            0.5        29.2733       0.292733
    2         2            158            0.5        39.5436       0.395436
    2         2            202            0.5        49.3923       0.493923
    2         2            250            0.5        59.7341       0.597341
    2         2            298            0.5        69.7178       0.697178
    2         2            346            0.5        79.3925       0.793925
    2         2            398            0.5        89.5701       0.895701
    2         2            450            0.5        99.4721       0.994721
    2         2            506            0.5        109.866        1.09866
    2         2            558            0.5        119.295        1.19295
    2         2            618            0.5        129.942        1.29942
    2         2            674            0.5        139.679        1.39679
    2         2            734            0.5         149.92         1.4992
    2         2            794            0.5        159.985        1.59985
    2         2            854            0.5        169.894        1.69894
    2         2            914            0.5         179.66         1.7966
    2         2            978            0.5        189.939        1.89939
    2         2           1038            0.5        199.457        1.99457
    2         2           1102            0.5        209.497        2.09497
    2         2           1166            0.5         219.43         2.1943
    2         3             98            0.5        12.5182       0.125182
    2         3            130            0.5        24.0357       0.240357
    2         3            174            0.5        36.9165       0.369165
    2         3            218            0.5        48.1037       0.481037
    2         3            270            0.5        60.2079       0.602079
    2         3            326            0.5        72.4872       0.724872
    2         3            382            0.5        84.2818       0.842818
    2         3            442            0.5        96.5415       0.965415
    2         3            502            0.5        108.496        1.08496
    2         3            566            0.5        120.968        1.20968
    2         3            626            0.5         132.43         1.3243
    2         3            690            0.5        144.437        1.44437
    2         3            758            0.5        156.969        1.56969
    2         3            822            0.5        168.573        1.68573
    2         3            890            0.5        180.715        1.80715
    2         3            958            0.5        192.682        1.92682
    2         3           1026            0.5        204.487        2.04487
    2         3           1098            0.5        216.827        2.16827
    2         3           1166            0.5        228.342        2.28342
    2         3           1238            0.5        240.399        2.40399
    2         3           1314            0.5         252.99         2.5299
    3         0             75            0.5        18.4594       0.184594
    3         0            107            0.5        28.8925       0.288925
    3         0            151            0.5        40.8101       0.408101
    3         0            195            0.5        51.2229       0.512229
    3         0            247            0.5        62.4807       0.624807
    3         0            303            0.5        73.8715       0.738715
    3         0            359            0.5         84.787        0.84787
    3         0            415            0.5        95.3708       0.953708
    3         0            475            0.5        106.428        1.06428
    3         0            539            0.5        117.957        1.17957
    3         0            599            0.5        128.554        1.28554
    3         0            663            0.5        139.657        1.39657
    3         0            727            0.5        150.574        1.50574
    3         0            795            0.5         161.99         1.6199
    3         0            859            0.5        172.576        1.72576
    3         0            927            0.5        183.671        1.83671
    3         0            995            0.5         194.62         1.9462
    3         0           1063            0.5        205.437        2.05437
    3         0           1135            0.5        216.758        2.16758
    3         0           1207            0.5        227.953        2.27953
    3         0           1275            0.5        238.421        2.38421
    3         0           1347            0.5        249.402        2.49402
    3         1            102            0.5        22.0259       0.220259
    3         1            146            0.5        33.8213       0.338213
    3         1            190            0.5        44.9153       0.449153
    3         1            234            0.5        55.4421       0.554421
    3         1            282            0.5         66.386        0.66386
    3         1            334            0.5        77.7072       0.777072
    3         1            386            0.5        88.5592       0.885592
    3         1            442            0.5        99.8027       0.998027
    3         1            498            0.5        110.655        1.10655
    3         1            558            0.5        121.915        1.21915
    3         1            618            0.5         132.85         1.3285
    3         1            678            0.5        143.507        1.43507
    3         1            742            0.5        154.611        1.54611
    3         1            806            0.5        165.481        1.65481
    3         1            874            0.5        176.811        1.76811
    3         1            942            0.5        187.944        1.87944
    3         1           1010            0.5        198.909        1.98909
    3         1           1078            0.5        209.727        2.09727
    3         1           1146            0.5        220.418        2.20418
    3         1           1218            0.5        231.618        2.31618
    3         1           1290            0.5        242.709        2.42709
    3         2             94            0.5        21.0992       0.210992
    3         2            124            0.5        32.2831       0.322831
    3         2            157            0.5        43.6482       0.436482
    3         2            190            0.5        54.2713       0.542713
    3         2            226            0.5        65.1997       0.651997
    3         2            265            0.5        76.4207       0.764207
    3         2            307            0.5        87.9301       0.879301
    3         2            349            0.5        98.9584       0.989584
    3         2            391            0.5        109.594        1.09594
    3         2            436            0.5        120.629        1.20629
    3         2            481            0.5        131.354        1.31354
    3         2            529            0.5        142.509        1.42509
    3         2            577            0.5        153.418        1.53418
    3         2            628            0.5        164.782        1.64782
    3         2            679            0.5        175.949        1.75949
    3         2            730            0.5         186.95         1.8695
    3         2            781            0.5        197.812        1.97812
    3         2            832            0.5        208.554        2.08554
    3         2            886            0.5        219.817        2.19817
    3         2            940            0.5        230.985        2.30985
    3         2            991            0.5        241.459        2.41459
    3         3             75            0.5         15.844        0.15844
    3         3            111            0.5        27.5243       0.275243
    3         3            151            0.5        38.2955       0.382955
    3         3            199            0.5        49.7675       0.497675
    3         3            247            0.5        60.3415       0.603415
    3         3            303            0.5        71.9442       0.719442
    3         3            359            0.5         82.973        0.82973
    3         3            415            0.5        93.5546       0.935546
    3         3            475            0.5        104.486        1.04486
    3         3            539            0.5         115.76         1.1576
    3         3            603            0.5        126.695        1.26695
    3         3            671            0.5        137.996        1.37996
    3         3            735            0.5        148.375        1.48375
    3         3            807            0.5        159.791        1.59791
    3         3            879            0.5        170.969        1.70969
    3         3            951            0.5        181.939        1.81939
    3         3           1023            0.5        192.726        1.92726
    3         3           1099            0.5         203.94         2.0394
    3         3           1175            0.5        214.997        2.14997
    3         3           1251            0.5        225.917        2.25917
    3         3           1327            0.5        236.716        2.36716
    4         0            106            0.5        12.2024       0.122024
    4         0            146            0.5        24.5889       0.245889
    4         0            196            0.5        36.9187       0.369187
    4         0            251            0.5        48.5158       0.485158
    4         0            316            0.5        60.8536       0.608536
    4         0            381            0.5        72.3414       0.723414
    4         0            456            0.5        84.9202       0.849202
    4         0            531            0.5        96.9759       0.969759
    4         0            606            0.5        108.622        1.08622
    4         0            686            0.5         120.67         1.2067
    4         0            766            0.5        132.388        1.32388
    4         0            851            0.5        144.525        1.44525
    4         0            936            0.5        156.378        1.56378
    4         0           1026            0.5        168.656        1.68656
    4         0           1116            0.5        180.687        1.80687
    4         0           1206            0.5        192.497        1.92497
    4         0           1301            0.5        204.751        2.04751
    4         0           1396            0.5        216.812        2.16812
    4         0           1491            0.5          228.7          2.287
    4         0           1586            0.5        240.433        2.40433
    4         0           1686            0.5        252.634        2.52634
    4         1             77            0.5          13.98         0.1398
    4         1            117            0.5        25.0974       0.250974
    4         1            167            0.5        36.9286       0.369286
    4         1            217            0.5        47.3028       0.473028
    4         1            277            0.5        58.5145       0.585145
    4         1            342            0.5        69.6743       0.696743
    4         1            412            0.5        80.9516       0.809516
    4         1            482            0.5        91.7151       0.917151
    4         1            557            0.5        102.849        1.02849
    4         1            632            0.5        113.677        1.13677
    4         1            712            0.5        124.968        1.24968
    4         1            787            0.5        135.356        1.35356
    4         1            872            0.5        146.935        1.46935
    4         1            952            0.5        157.671        1.57671
    4         1           1037            0.5        168.926        1.68926
    4         1           1117            0.5        179.393        1.79393
    4         1           1202            0.5        190.392        1.90392
    4         1           1292            0.5        201.915        2.01915
    4         1           1377            0.5        212.691        2.12691
    4         1           1467            0.5        223.999        2.23999
    4         2            103            0.5        12.3861       0.123861
    4         2            138            0.5        22.4762       0.224762
    4         2            178            0.5        32.5496       0.325496
    4         2            223            0.5        42.7339       0.427339
    4         2            268            0.5        52.1025       0.521025
    4         2            323            0.5        62.7881       0.627881
    4         2            378            0.5        72.8729       0.728729
    4         2            433            0.5        82.5155       0.825155
    4         2            493            0.5        92.6491       0.926491
    4         2            553            0.5        102.463        1.02463
    4         2            618            0.5        112.803        1.12803
    4         2            683            0.5        122.891        1.22891
    4         2            748            0.5        132.763        1.32763
    4         2            813            0.5        142.449        1.42449
    4         2            883            0.5        152.698        1.52698
    4         2            953            0.5        162.779        1.62779
    4         2           1023            0.5        172.711        1.72711
    4         2           1093            0.5        182.509        1.82509
    4         2           1168            0.5        192.873        1.92873
    4         2           1238            0.5        202.433        2.02433
    4         2           1313            0.5        212.566        2.12566
    4         2           1388            0.5        222.595        2.22595
    4         3             98            0.5        12.4299       0.124299
    4         3            138            0.5        24.4373       0.244373
    4         3            183            0.5        35.9023       0.359023
    4         3            238            0.5        48.2881       0.482881
    4         3            298            0.5         60.584        0.60584
    4         3            358            0.5        72.0744       0.720744
    4         3            428            0.5        84.7868       0.847868
    4         3            498            0.5        96.9532       0.969532
    4         3            568            0.5        108.697        1.08697
    4         3            643            0.5          120.9          1.209
    4         3            718            0.5        132.773        1.32773
    4         3            793            0.5        144.361        1.44361
    4         3            873            0.5        156.451        1.56451
    4         3            953            0.5        168.294        1.68294
    4         3           1038            0.5        180.637        1.80637
    4         3           1123            0.5         192.76         1.9276
    4         3           1208            0.5        204.687        2.04687
    4         3           1293            0.5        216.439        2.16439
    4         3           1383            0.5        228.709        2.28709
    4         3           1473            0.5        240.819        2.40819
    5         0             89            0.5        17.9342       0.179342
    5         0            129            0.5        28.7993       0.287993
    5         0            179            0.5        40.2756       0.402756
    5         0            234            0.5        51.3184       0.513184
    5         0            294            0.5        62.2555       0.622555
    5         0            359            0.5        73.3202       0.733202
    5         0            429            0.5        84.6681       0.846681
    5         0            499            0.5        95.6245       0.956245
    5         0            569            0.5          106.3          1.063
    5         0            644            0.5        117.496        1.17496
    5         0            719            0.5        128.488        1.28488
    5         0            794            0.5        139.306        1.39306
    5         0            874            0.5        150.677        1.50677
    5         0            954            0.5        161.893        1.61893
    5         0           1034            0.5        172.968        1.72968
    5         0           1114            0.5        183.916        1.83916
    5         0           1194            0.5        194.746        1.94746
    5         0           1274            0.5        205.468        2.05468
    5         0           1359            0.5        216.751        2.16751
    5         0           1444            0.5         227.93         2.2793
    5         0           1524            0.5        238.365        2.38365
    5         0           1609            0.5        249.367        2.49367
    5         1             85            0.5        13.3961       0.133961
    5         1            121            0.5        22.7815       0.227815
    5         1            169            0.5        33.2671       0.332671
    5         1            223            0.5        43.3316       0.433316
    5         1            283            0.5        53.1956       0.531956
    5         1            355            0.5        63.9388       0.639388
    5         1            427            0.5        73.9693       0.739693
    5         1            499            0.5        83.5592       0.835592
    5         1            577            0.5        93.6187       0.936187
    5         1            655            0.5        103.433        1.03433
    5         1            739            0.5        113.794        1.13794
    5         1            823            0.5         123.98         1.2398
    5         1            901            0.5        133.304        1.33304
    5         1            991            0.5        143.921        1.43921
    5         1           1075            0.5        153.708        1.53708
    5         1           1159            0.5        163.386        1.63386
    5         1           1249            0.5        173.645        1.73645
    5         1           1339            0.5        183.799        1.83799
    5         1           1429            0.5        193.855        1.93855
    5         1           1519            0.5        203.821        2.03821
    5         1           1609            0.5        213.703        2.13703
    5         1           1699            0.5        223.507        2.23507
    5         2             88            0.5        20.9167       0.209167
    5         2            138            0.5        29.7617       0.297617
    5         2            188            0.5        38.2895       0.382895
    5         2            243            0.5        47.3493       0.473493
    5         2            303            0.5         56.886        0.56886
    5         2            358            0.5        65.3376       0.653376
    5         2            418            0.5         74.269        0.74269
    5         2            483            0.5        83.6359       0.836359
    5         2            548            0.5        92.7143       0.927143
    5         2            613            0.5        101.534        1.01534
    5         2            683            0.5        110.776        1.10776
    5         2            753            0.5        119.783        1.19783
    5         2            823            0.5        128.582        1.28582
    5         2            898            0.5        137.807        1.37807
    5         2            973            0.5        146.848        1.46848
    5         2           1048            0.5        155.728        1.55728
    5         2           1123            0.5        164.468        1.64468
    5         2           1203            0.5        173.654        1.73654
    5         2           1283            0.5        182.716        1.82716
    5         2           1363            0.5        191.671        1.91671
    5         2           1443            0.5        200.531        2.00531
    5         2           1528            0.5        209.853        2.09853
    5         3             98            0.5        16.3577       0.163577
    5         3            154            0.5         26.223        0.26223
    5         3            226            0.5        36.2531       0.362531
    5         3            314            0.5        46.6431       0.466431
    5         3            410            0.5          56.84         0.5684
    5         3            506            0.5        66.3735       0.663735
    5         3            618            0.5        76.9456       0.769456
    5         3            722            0.5        86.3637       0.863637
    5         3            842            0.5        96.8454       0.968454
    5         3            962            0.5        106.977        1.06977
    5         3           1082            0.5        116.807        1.16807
    5         3           1202            0.5        126.371        1.26371
    5         3           1338            0.5        136.927        1.36927
    5         3           1466            0.5         146.62         1.4662
    5         3           1602            0.5        156.688        1.56688
    5         3           1738            0.5        166.548        1.66548
    5         3           1882            0.5        176.783        1.76783
    5         3           2026            0.5        186.832        1.86832
    5         3           2170            0.5        196.716        1.96716
    5         3           2322            0.5        206.987        2.06987
    6         0             70            0.5        17.1445       0.171445
    6         0            110            0.5        29.9323       0.299323
    6         0            155            0.5          41.72         0.4172
    6         0            205            0.5        53.1171       0.531171
    6         0            265            0.5        65.4471       0.654471
    6         0            330            0.5         77.785        0.77785
    6         0            395            0.5        89.4104       0.894104
    6         0            465            0.5        101.348        1.01348
    6         0            540            0.5        113.618        1.13618
    6         0            615            0.5        125.454        1.25454
    6         0            695            0.5        137.683        1.37683
    6         0            775            0.5        149.565        1.49565
    6         0            860            0.5        161.866        1.61866
    6         0            945            0.5         173.88         1.7388
    6         0           1030            0.5        185.644        1.85644
    6         0           1120            0.5        197.863        1.97863
    6         0           1210            0.5        209.869        2.09869
    6         0           1300            0.5        221.686        2.21686
    6         0           1395            0.5        233.981        2.33981
    6         0           1485            0.5         245.48         2.4548
    6         0           1580            0.5        257.478        2.57478
    6         1             77            0.5        16.9977       0.169977
    6         1            119            0.5         28.765        0.28765
    6         1            173            0.5         41.144        0.41144
    6         1            233            0.5        53.1854       0.531854
    6         1            299            0.5        65.3747       0.653747
    6         1            371            0.5        77.9415       0.779415
    6         1            443            0.5        89.9965       0.899965
    6         1            515            0.5        101.664        1.01664
    6         1            593            0.5        113.946        1.13946
    6         1            671            0.5        125.911        1.25911
    6         1            749            0.5          137.6          1.376
    6         1            833            0.5        149.916        1.49916
    6         1            917            0.5        161.983        1.61983
    6         1           1001            0.5        173.828        1.73828
    6         1           1085            0.5        185.475        1.85475
    6         1           1175            0.5        197.758        1.97758
    6         1           1265            0.5        209.859        2.09859
    6         1           1355            0.5        221.797        2.21797
    6         1           1445            0.5        233.592        2.33592
    6         1           1535            0.5        245.255        2.45255
    6         1           1631            0.5        257.568        2.57568
    6         1           1727            0.5        269.762        2.69762
    6         2             86            0.5        19.7964       0.197964
    6         2            121            0.5        28.9883       0.289883
    6         2            161            0.5        38.9447       0.389447
    6         2            206            0.5        49.1348       0.491348
    6         2            256            0.5        59.4083       0.594083
    6         2            311            0.5        69.7339       0.697339
    6         2            366            0.5        79.2866       0.792866
    6         2            431            0.5        89.8234       0.898234
    6         2            496            0.5        99.7361       0.997361
    6         2            566            0.5        109.876        1.09876
    6         2            636            0.5        119.581        1.19581
    6         2            711            0.5        129.599        1.29599
    6         2            791            0.5        139.943        1.39943
    6         2            866            0.5        149.384        1.49384
    6         2            951            0.5        159.842        1.59842
    6         2           1031            0.5        169.498        1.69498
    6         2           1116            0.5        179.596        1.79596
    6         2           1201            0.5        189.561        1.89561
    6         2           1291            0.5        199.996        1.99996
    6         2           1376            0.5        209.765        2.09765
    6         3             87            0.5        18.1428       0.181428
    6         3            117            0.5        27.6959       0.276959
    6         3            157            0.5        38.3619       0.383619
    6         3            202            0.5        48.6363       0.486363
    6         3            252            0.5        58.7685       0.587685
    6         3            307            0.5        68.9755       0.689755
    6         3            362            0.5        78.5711       0.785711
    6         3            422            0.5         88.583        0.88583
    6         3            482            0.5        98.2608       0.982608
    6         3            547            0.5        108.463        1.08463
    6         3            612            0.5        118.434        1.18434
    6         3            682            0.5        128.957        1.28957
    6         3            747            0.5        138.555        1.38555
    6         3            817            0.5         148.73         1.4873
    6         3            887            0.5        158.752        1.58752
    6         3            957            0.5        168.637        1.68637
    6         3           1027            0.5        178.397        1.78397
    6         3           1102            0.5        188.727        1.88727
    6         3           1177            0.5        198.937        1.98937
    6         3           1247            0.5        208.367        2.08367
    6         3           1322            0.5        218.372        2.18372
    6         3           1402            0.5        228.941        2.28941
    7         0             97            0.5        15.9043       0.159043
    7         0            137            0.5        26.8591       0.268591
    7         0            182            0.5        36.9291       0.369291
    7         0            227            0.5        46.1458       0.461458
    7         0            282            0.5         56.714        0.56714
    7         0            337            0.5        66.7309       0.667309
    7         0            392            0.5          76.32         0.7632
    7         0            452            0.5        86.3837       0.863837
    7         0            517            0.5        96.8973       0.968973
    7         0            577            0.5        106.299        1.06299
    7         0            647            0.5        116.953        1.16953
    7         0            712            0.5        126.584        1.26584
    7         0            782            0.5        136.712        1.36712
    7         0            852            0.5        146.619        1.46619
    7         0            922            0.5        156.329        1.56329
    7         0            997            0.5        166.543        1.66543
    7         0           1072            0.5        176.582        1.76582
    7         0           1147            0.5        186.466        1.86466
    7         0           1227            0.5        196.857        1.96857
    7         0           1302            0.5        206.471        2.06471
    7         0           1382            0.5        216.605        2.16605
    7         1             90            0.5        14.5372       0.145372
    7         1            125            0.5        24.3936       0.243936
    7         1            165            0.5        34.1123       0.341123
    7         1            215            0.5        44.7955       0.447955
    7         1            265            0.5        54.4075       0.544075
    7         1            320            0.5        64.1543       0.641543
    7         1            385            0.5        74.9109       0.749109
    7         1            445            0.5        84.3227       0.843227
    7         1            515            0.5        94.8472       0.948472
    7         1            585            0.5        104.998        1.04998
    7         1            655            0.5        114.854        1.14854
    7         1            725            0.5         124.47         1.2447
    7         1            800            0.5        134.548        1.34548
    7         1            875            0.5        144.429        1.44429
    7         1            955            0.5        154.779        1.54779
    7         1           1035            0.5         164.96         1.6496
    7         1           1115            0.5         174.99         1.7499
    7         1           1195            0.5        184.886        1.84886
    7         1           1275            0.5        194.663        1.94663
    7         1           1360            0.5        204.933        2.04933
    7         1           1440            0.5        214.498        2.14498
    7         2            106            0.5        13.1582       0.131582
    7         2            138            0.5        22.7142       0.227142
    7         2            174            0.5        31.9214       0.319214
    7         2            210            0.5        40.1519       0.401519
    7         2            254            0.5        49.3514       0.493514
    7         2            302            0.5         58.647        0.58647
    7         2            350            0.5        67.3881       0.673881
    7         2            402            0.5        76.3847       0.763847
    7         2            458            0.5        85.6409       0.856409
    7         2            514            0.5        94.5334       0.945334
    7         2            574            0.5        103.726        1.03726
    7         2            634            0.5        112.625        1.12625
    7         2            698            0.5        121.841        1.21841
    7         2            762            0.5        130.807        1.30807
    7         2            826            0.5        139.558        1.39558
    7         2            894            0.5        148.645        1.48645
    7         2            962            0.5        157.541        1.57541
    7         2           1034            0.5        166.775        1.66775
    7         2           1106            0.5         175.84         1.7584
    7         2           1178            0.5        184.753        1.84753
    7         3             78            0.5        15.7842       0.157842
    7         3            118            0.5        26.1623       0.261623
    7         3            170            0.5        36.8947       0.368947
    7         3            222            0.5        46.7754       0.467754
    7         3            278            0.5        56.9107       0.569107
    7         3            334            0.5        66.6827       0.666827
    7         3            394            0.5        76.8416       0.768416
    7         3            454            0.5         86.736        0.86736
    7         3            514            0.5        96.4059       0.964059
    7         3            578            0.5        106.506        1.06506
    7         3            642            0.5        116.409        1.16409
    7         3            710            0.5        126.742        1.26742
    7         3            778            0.5        136.899        1.36899
    7         3            846            0.5        146.899        1.46899
    7         3            914            0.5        156.756        1.56756
    7         3            982            0.5        166.482        1.66482
    7         3           1054            0.5        176.651        1.76651
    7         3           1126            0.5        186.698        1.86698
