 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    0         2            603            0.5        91.7595       0.917595
    0         2            687            0.5        105.263        1.05263
    0         2            777            0.5        119.707        1.19707
    0         2            861            0.5        133.187        1.33187
    0         2            951            0.5        147.643        1.47643
    0         2           1035            0.5         161.16         1.6116
    0         2           1125            0.5        175.683        1.75683
    0         2           1209            0.5        189.283        1.89283
    0         2           1299            0.5        203.909        2.03909
    0         2           1383            0.5        217.617        2.17617
    0         2           1467            0.5        231.388        2.31388
    0         2           1551            0.5        245.221        2.45221
    0         2           1635            0.5        259.123        2.59123
    0         2           1719            0.5        273.091        2.73091
    0         2           1803            0.5        287.133        2.87133
    0         2           1887            0.5        301.244        3.01244
    0         3             44            0.5        7.03111      0.0703111
    0         3            114            0.5        19.8504       0.198504
    0         3            184            0.5         31.995        0.31995
    0         3            254            0.5        43.9303       0.439303
    0         3            324            0.5        55.7501       0.557501
    0         3            394            0.5        67.5038       0.675038
    0         3            464            0.5        79.2217       0.792217
    0         3            539            0.5        91.7629       0.917629
    0         3            609            0.5        103.471        1.03471
    0         3            679            0.5        115.197        1.15197
    0         3            754            0.5        127.789        1.27789
    0         3            824            0.5        139.578        1.39578
    0         3            894            0.5         151.41         1.5141
    0         3            964            0.5        163.288        1.63288
    0         3           1034            0.5        175.221        1.75221
    0         3           1104            0.5        187.209        1.87209
    0         3           1174            0.5        199.256        1.99256
    0         3           1244            0.5        211.367        2.11367
    0         3           1314            0.5        223.545        2.23545
    0         3           1384            0.5        235.787        2.35787
    0         3           1449            0.5        247.216        2.47216
    1         0            111            0.5        8.83719      0.0883719
    1         0            189            0.5        22.2845       0.222845
    1         0            285            0.5         36.935        0.36935
    1         0            375            0.5        50.6422       0.506422
    1         0            465            0.5        64.4253       0.644253
    1         0            555            0.5        78.2536       0.782536
    1         0            645            0.5         92.112        0.92112
    1         0            741            0.5        106.925        1.06925
    1         0            831            0.5        120.849        1.20849
    1         0            921            0.5        134.816        1.34816
    1         0           1011            0.5        148.838        1.48838
    1         0           1101            0.5        162.922        1.62922
    1         0           1185            0.5        176.132        1.76132
    1         0           1275            0.5        190.361        1.90361
    1         0           1365            0.5        204.673        2.04673
    1         0           1449            0.5        218.114        2.18114
    1         0           1539            0.5          232.6          2.326
    1         0           1623            0.5        246.211        2.46211
    1         0           1713            0.5        260.887        2.60887
    1         0           1797            0.5        274.677        2.74677
    1         0           1881            0.5        288.559        2.88559
    1         1             97            0.5         6.8377       0.068377
    1         1            169            0.5        19.0346       0.190346
    1         1            253            0.5        32.8534       0.328534
    1         1            331            0.5        45.4634       0.454634
    1         1            415            0.5        58.8874       0.588874
    1         1            493            0.5        71.2531       0.712531
    1         1            577            0.5        84.4968       0.844968
    1         1            661            0.5        97.6925       0.976925
    1         1            745            0.5        110.861        1.10861
    1         1            823            0.5         123.08         1.2308
    1         1            907            0.5        136.243        1.36243
    1         1            991            0.5        149.419        1.49419
    1         1           1075            0.5        162.621        1.62621
    1         1           1159            0.5        175.855        1.75855
    1         1           1237            0.5         188.18         1.8818
    1         1           1321            0.5        201.494        2.01494
    1         1           1405            0.5         214.86         2.1486
    1         1           1483            0.5        227.317        2.27317
    1         1           1567            0.5        240.789        2.40789
    1         1           1645            0.5        253.349        2.53349
    1         1           1729            0.5        266.935        2.66935
    1         1           1807            0.5        279.607        2.79607
    1         2             82            0.5        7.60476      0.0760476
    1         2            157            0.5        20.5923       0.205923
    1         2            232            0.5        33.2217       0.332217
    1         2            312            0.5        46.4778       0.464778
    1         2            392            0.5        59.5948       0.595948
    1         2            472            0.5        72.6249       0.726249
    1         2            552            0.5        85.6028       0.856028
    1         2            632            0.5        98.5546       0.985546
    1         2            712            0.5        111.499        1.11499
    1         2            792            0.5        124.452        1.24452
    1         2            872            0.5        137.427        1.37427
    1         2            952            0.5        150.434        1.50434
    1         2           1032            0.5        163.483        1.63483
    1         2           1112            0.5        176.581        1.76581
    1         2           1192            0.5         189.73         1.8973
    1         2           1272            0.5        202.942        2.02942
    1         2           1347            0.5        215.384        2.15384
    1         2           1427            0.5        228.722        2.28722
    1         2           1502            0.5         241.29         2.4129
    1         2           1582            0.5        254.764        2.54764
    1         2           1657            0.5        267.464        2.67464
    1         3            108            0.5        7.93891      0.0793891
    1         3            173            0.5        20.1725       0.201725
    1         3            248            0.5        33.3282       0.333282
    1         3            328            0.5        46.9764       0.469764
    1         3            403            0.5          59.59         0.5959
    1         3            483            0.5        72.9414       0.729414
    1         3            558            0.5        85.4093       0.854093
    1         3            638            0.5        98.6913       0.986913
    1         3            718            0.5        111.982        1.11982
    1         3            793            0.5        124.467        1.24467
    1         3            873            0.5        137.824        1.37824
    1         3            948            0.5        150.396        1.50396
    1         3           1028            0.5         163.87         1.6387
    1         3           1103            0.5        176.564        1.76564
    1         3           1178            0.5         189.33         1.8933
    1         3           1253            0.5        202.169        2.02169
    1         3           1333            0.5        215.945        2.15945
    1         3           1408            0.5        228.945        2.28945
    1         3           1478            0.5         241.15         2.4115
    1         3           1553            0.5        254.311        2.54311
    1         3           1628            0.5        267.558        2.67558
    2         0             83            0.5        9.89012      0.0989012
    2         0            158            0.5        21.8633       0.218633
    2         0            233            0.5        33.5649       0.335649
    2         0            308            0.5        45.4289       0.454289
    2         0            383            0.5        57.3265       0.573265
    2         0            463            0.5        69.9833       0.699833
    2         0            538            0.5        81.8012       0.818012
    2         0            613            0.5        93.5772       0.935772
    2         0            688            0.5        105.324        1.05324
    2         0            768            0.5        117.836        1.17836
    2         0            843            0.5        129.566        1.29566
    2         0            918            0.5        141.307        1.41307
    2         0            998            0.5        153.855        1.53855
    2         0           1073            0.5         165.65         1.6565
    2         0           1148            0.5        177.488        1.77488
    2         0           1223            0.5         189.37         1.8937
    2         0           1298            0.5        201.307        2.01307
    2         0           1373            0.5        213.299        2.13299
    2         0           1448            0.5        225.356        2.25356
    2         0           1523            0.5        237.477        2.37477
    2         0           1598            0.5        249.662        2.49662
    2         1            102            0.5        7.08604      0.0708604
    2         1            162            0.5        19.5716       0.195716
    2         1            227            0.5        31.2215       0.312215
    2         1            297            0.5        43.4314       0.434314
    2         1            367            0.5        55.6072       0.556072
    2         1            437            0.5        67.8074       0.678074
    2         1            502            0.5        79.1714       0.791714
    2         1            572            0.5         91.457        0.91457
    2         1            642            0.5        103.802        1.03802
    2         1            707            0.5        115.325        1.15325
    2         1            777            0.5        127.807        1.27807
    2         1            842            0.5        139.474        1.39474
    2         1            907            0.5        151.217        1.51217
    2         1            977            0.5        163.958        1.63958
    2         1           1042            0.5        175.878        1.75878
    2         1           1107            0.5         187.89         1.8789
    2         1           1172            0.5        199.996        1.99996
    2         1           1232            0.5        211.257        2.11257
    2         1           1297            0.5        223.551        2.23551
    2         1           1362            0.5        235.945        2.35945
    2         1           1422            0.5        247.479        2.47479
    2         2             81            0.5        6.99385      0.0699385
    2         2            141            0.5        17.6026       0.176026
    2         2            206            0.5        28.6022       0.286022
    2         2            271            0.5        39.2855       0.392855
    2         2            341            0.5        50.5583       0.505583
    2         2            411            0.5        61.6728       0.616728
    2         2            481            0.5         72.687        0.72687
    2         2            551            0.5        83.6407       0.836407
    2         2            621            0.5        94.5646       0.945646
    2         2            691            0.5        105.481        1.05481
    2         2            761            0.5        116.407        1.16407
    2         2            831            0.5        127.358        1.27358
    2         2            901            0.5        138.343        1.38343
    2         2            971            0.5        149.373        1.49373
    2         2           1041            0.5        160.453        1.60453
    2         2           1111            0.5         171.59         1.7159
    2         2           1181            0.5        182.792        1.82792
    2         2           1246            0.5        193.252        1.93252
    2         2           1316            0.5        204.584        2.04584
    2         2           1386            0.5         215.99         2.1599
    2         2           1451            0.5        226.649        2.26649
    2         2           1516            0.5        237.373        2.37373
    2         3            102            0.5        7.78811      0.0778811
    2         3            154            0.5        17.6682       0.176682
    2         3            214            0.5        27.6206       0.276206
    2         3            274            0.5        37.4857       0.374857
    2         3            334            0.5        47.3877       0.473877
    2         3            398            0.5        57.9647       0.579647
    2         3            458            0.5        67.8739       0.678739
    2         3            518            0.5        77.7691       0.777691
    2         3            578            0.5        87.6501       0.876501
    2         3            638            0.5         97.522        0.97522
    2         3            698            0.5         107.39         1.0739
    2         3            762            0.5        117.921        1.17921
    2         3            822            0.5        127.804        1.27804
    2         3            882            0.5        137.705        1.37705
    2         3            942            0.5        147.628        1.47628
    2         3           1002            0.5        157.577        1.57577
    2         3           1062            0.5         167.56         1.6756
    2         3           1122            0.5        177.579        1.77579
    2         3           1182            0.5        187.636        1.87636
    2         3           1242            0.5        197.736        1.97736
    2         3           1302            0.5        207.883        2.07883
    2         3           1358            0.5        217.395        2.17395
    3         0             83            0.5         8.6018       0.086018
    3         0            139            0.5        18.4868       0.184868
    3         0            203            0.5        28.5478       0.285478
    3         0            267            0.5        38.4178       0.384178
    3         0            335            0.5        48.8697       0.488697
    3         0            399            0.5        58.6874       0.586874
    3         0            463            0.5        68.4847       0.684847
    3         0            531            0.5        78.8746       0.788746
    3         0            595            0.5        88.6394       0.886394
    3         0            659            0.5        98.3981       0.983981
    3         0            727            0.5        108.768        1.08768
    3         0            791            0.5        118.536        1.18536
    3         0            859            0.5        128.933        1.28933
    3         0            923            0.5        138.739        1.38739
    3         0            987            0.5        148.572        1.48572
    3         0           1051            0.5        158.438        1.58438
    3         0           1119            0.5        168.958        1.68958
    3         0           1183            0.5        178.902        1.78902
    3         0           1247            0.5        188.888        1.88888
    3         0           1311            0.5         198.92         1.9892
    3         0           1375            0.5        208.999        2.08999
    3         1            108            0.5        7.94115      0.0794115
    3         1            158            0.5        17.6163       0.176163
    3         1            213            0.5        27.4752       0.274752
    3         1            273            0.5        37.5969       0.375969
    3         1            333            0.5        47.2772       0.472772
    3         1            398            0.5        57.4461       0.574461
    3         1            463            0.5        67.4144       0.674144
    3         1            528            0.5        77.2716       0.772716
    3         1            598            0.5        87.8336       0.878336
    3         1            663            0.5        97.6351       0.976351
    3         1            728            0.5        107.461        1.07461
    3         1            793            0.5        117.332        1.17332
    3         1            858            0.5        127.263        1.27263
    3         1            923            0.5        137.264        1.37264
    3         1            988            0.5        147.346        1.47346
    3         1           1053            0.5        157.513        1.57513
    3         1           1118            0.5        167.772        1.67772
    3         1           1178            0.5        177.325        1.77325
    3         1           1243            0.5        187.769        1.87769
    3         1           1303            0.5        197.497        1.97497
    3         1           1363            0.5        207.313        2.07313
    3         1           1423            0.5        217.215        2.17215
    3         2            100            0.5        8.55263      0.0855263
    3         2            136            0.5        17.7447       0.177447
    3         2            172            0.5        26.4433       0.264433
    3         2            211            0.5        35.5197       0.355197
    3         2            250            0.5        44.3615       0.443615
    3         2            292            0.5        53.7148       0.537148
    3         2            334            0.5        62.9603       0.629603
    3         2            373            0.5        71.4905       0.714905
    3         2            415            0.5        80.6496       0.806496
    3         2            457            0.5        89.8044       0.898044
    3         2            499            0.5        98.9744       0.989744
    3         2            538            0.5        107.515        1.07515
    3         2            580            0.5        116.752        1.16752
    3         2            619            0.5        125.373        1.25373
    3         2            661            0.5        134.712        1.34712
    3         2            700            0.5        143.438        1.43438
    3         2            742            0.5        152.899        1.52899
    3         2            781            0.5         161.75         1.6175
    3         2            820            0.5        170.663        1.70663
    3         2            859            0.5        179.642        1.79642
    3         2            898            0.5        188.692        1.88692
    3         2            937            0.5        197.808        1.97808
    3         3             81            0.5        8.21773      0.0821773
    3         3            141            0.5        18.7432       0.187432
    3         3            201            0.5        28.3888       0.283888
    3         3            266            0.5          38.58         0.3858
    3         3            331            0.5        48.6043       0.486043
    3         3            396            0.5        58.5034       0.585034
    3         3            461            0.5        68.3097       0.683097
    3         3            531            0.5        78.7988       0.787988
    3         3            596            0.5        88.4982       0.884982
    3         3            666            0.5        98.9224       0.989224
    3         3            731            0.5          108.6          1.086
    3         3            796            0.5         118.29         1.1829
    3         3            866            0.5        128.751        1.28751
    3         3            931            0.5        138.498        1.38498
    3         3            996            0.5        148.286        1.48286
    3         3           1066            0.5        158.878        1.58878
    3         3           1131            0.5         168.77         1.6877
    3         3           1196            0.5        178.718        1.78718
    3         3           1261            0.5        188.726        1.88726
    3         3           1326            0.5        198.799        1.98799
    3         3           1391            0.5        208.937        2.08937
    4         0            107            0.5        5.26243      0.0526243
    4         0            179            0.5        16.9362       0.169362
    4         0            257            0.5        27.5621       0.275621
    4         0            341            0.5        38.6502       0.386502
    4         0            425            0.5        49.5842       0.495842
    4         0            509            0.5        60.3973       0.603973
    4         0            599            0.5        71.8743       0.718743
    4         0            683            0.5        82.5076       0.825076
    4         0            773            0.5        93.8431       0.938431
    4         0            857            0.5        104.389        1.04389
    4         0            947            0.5        115.673        1.15673
    4         0           1037            0.5        126.957        1.26957
    4         0           1121            0.5        137.502        1.37502
    4         0           1211            0.5        148.828        1.48828
    4         0           1295            0.5        159.432        1.59432
    4         0           1385            0.5        170.839        1.70839
    4         0           1469            0.5        181.533        1.81533
    4         0           1553            0.5         192.28         1.9228
    4         0           1643            0.5        203.856        2.03856
    4         0           1727            0.5        214.721        2.14721
    4         0           1811            0.5        225.649        2.25649
    4         1             84            0.5         6.9907       0.069907
    4         1            150            0.5        17.5961       0.175961
    4         1            234            0.5        28.5164       0.285164
    4         1            324            0.5        39.5318       0.395318
    4         1            414            0.5        50.4463       0.504463
    4         1            504            0.5        61.3761       0.613761
    4         1            594            0.5          72.34         0.7234
    4         1            684            0.5        83.3401       0.833401
    4         1            774            0.5        94.3767       0.943767
    4         1            864            0.5        105.454        1.05454
    4         1            954            0.5        116.574        1.16574
    4         1           1044            0.5        127.742        1.27742
    4         1           1134            0.5        138.961        1.38961
    4         1           1218            0.5        149.482        1.49482
    4         1           1308            0.5        160.813        1.60813
    4         1           1392            0.5        171.443        1.71443
    4         1           1482            0.5        182.895        1.82895
    4         1           1566            0.5        193.646        1.93646
    4         1           1650            0.5        204.459        2.04459
    4         1           1734            0.5        215.332        2.15332
    4         1           1818            0.5        226.271        2.26271
    4         1           1902            0.5        237.273        2.37273
    4         2            108            0.5        6.28227      0.0628227
    4         2            173            0.5        17.6023       0.176023
    4         2            248            0.5        28.5791       0.285791
    4         2            328            0.5        39.5955       0.395955
    4         2            408            0.5        50.3735       0.503735
    4         2            493            0.5        61.7192       0.617192
    4         2            573            0.5         72.351        0.72351
    4         2            658            0.5        83.6259       0.836259
    4         2            743            0.5        94.8992       0.948992
    4         2            823            0.5        105.519        1.05519
    4         2            908            0.5        116.826        1.16826
    4         2            988            0.5          127.5          1.275
    4         2           1073            0.5         138.88         1.3888
    4         2           1153            0.5        149.636        1.49636
    4         2           1233            0.5        160.441        1.60441
    4         2           1318            0.5         171.98         1.7198
    4         2           1398            0.5        182.898        1.82898
    4         2           1478            0.5        193.879        1.93879
    4         2           1558            0.5        204.924        2.04924
    4         2           1633            0.5        215.339        2.15339
    4         3            103            0.5        6.95508      0.0695508
    4         3            158            0.5        16.3153       0.163153
    4         3            228            0.5        26.4442       0.264442
    4         3            303            0.5        36.7175       0.367175
    4         3            378            0.5        46.7709       0.467709
    4         3            453            0.5        56.7025       0.567025
    4         3            528            0.5        66.5505       0.665505
    4         3            608            0.5         76.991        0.76991
    4         3            683            0.5        86.7389       0.867389
    4         3            758            0.5        96.4631       0.964631
    4         3            838            0.5        106.825        1.06825
    4         3            913            0.5        116.541        1.16541
    4         3            993            0.5        126.919        1.26919
    4         3           1068            0.5        136.668        1.36668
    4         3           1143            0.5        146.445        1.46445
    4         3           1223            0.5        156.913        1.56913
    4         3           1298            0.5        166.766        1.66766
    4         3           1373            0.5        176.663        1.76663
    4         3           1448            0.5        186.607        1.86607
    4         3           1523            0.5        196.602        1.96602
    5         0             96            0.5        7.87666      0.0787666
    5         0            156            0.5        17.2119       0.172119
    5         0            234            0.5        27.6274       0.276274
    5         0            312            0.5        37.6533       0.376533
    5         0            390            0.5        47.6306       0.476306
    5         0            468            0.5        57.6178       0.576178
    5         0            546            0.5        67.6203       0.676203
    5         0            624            0.5        77.6372       0.776372
    5         0            702            0.5        87.6695       0.876695
    5         0            780            0.5        97.7189       0.977189
    5         0            858            0.5        107.788        1.07788
    5         0            936            0.5        117.883        1.17883
    5         0           1008            0.5        127.227        1.27227
    5         0           1086            0.5        137.381        1.37381
    5         0           1164            0.5        147.571        1.47571
    5         0           1242            0.5        157.803        1.57803
    5         0           1314            0.5        167.286        1.67286
    5         0           1392            0.5        177.602        1.77602
    5         0           1470            0.5        187.969        1.87969
    5         0           1542            0.5        197.585        1.97585
    5         0           1614            0.5        207.245        2.07245
    5         0           1692            0.5        217.763        2.17763
    5         1             86            0.5        5.02378      0.0502378
    5         1            170            0.5        16.7443       0.167443
    5         1            268            0.5        27.5543       0.275543
    5         1            373            0.5        38.6859       0.386859
    5         1            478            0.5        49.8285       0.498285
    5         1            576            0.5         60.275        0.60275
    5         1            681            0.5        71.5063       0.715063
    5         1            786            0.5        82.7694       0.827694
    5         1            884            0.5        93.3073       0.933073
    5         1            989            0.5        104.628        1.04628
    5         1           1094            0.5        115.986        1.15986
    5         1           1192            0.5        126.623        1.26623
    5         1           1290            0.5        137.302        1.37302
    5         1           1395            0.5        148.794        1.48794
    5         1           1493            0.5        159.574        1.59574
    5         1           1591            0.5        170.407        1.70407
    5         1           1689            0.5        181.297        1.81297
    5         1           1787            0.5        192.247        1.92247
    5         1           1885            0.5        203.263        2.03263
    5         1           1983            0.5        214.341        2.14341
    5         1           2081            0.5        225.488        2.25488
    5         2             87            0.5        6.53034      0.0653034
    5         2            164            0.5        16.9488       0.169488
    5         2            241            0.5         26.618        0.26618
    5         2            325            0.5        36.5236       0.365236
    5         2            416            0.5        46.7264       0.467264
    5         2            507            0.5        56.5839       0.565839
    5         2            605            0.5        66.9838       0.669838
    5         2            696            0.5        76.5448       0.765448
    5         2            794            0.5        86.8102       0.868102
    5         2            885            0.5         96.356        0.96356
    5         2            983            0.5        106.679        1.06679
    5         2           1074            0.5        116.321        1.16321
    5         2           1172            0.5         126.78         1.2678
    5         2           1263            0.5        136.568        1.36568
    5         2           1354            0.5        146.436        1.46436
    5         2           1445            0.5        156.385        1.56385
    5         2           1536            0.5        166.418        1.66418
    5         2           1627            0.5        176.538        1.76538
    5         2           1718            0.5        186.744        1.86744
    5         2           1802            0.5        196.245        1.96245
    5         2           1893            0.5         206.62         2.0662
    5         2           1977            0.5        216.278        2.16278
    5         3            108            0.5        7.20481      0.0720481
    5         3            225            0.5        16.9694       0.169694
    5         3            342            0.5        25.7016       0.257016
    5         3            468            0.5        34.9054       0.349054
    5         3            594            0.5        43.9639       0.439639
    5         3            720            0.5        52.8882       0.528882
    5         3            846            0.5         61.695        0.61695
    5         3            972            0.5        70.4055       0.704055
    5         3           1107            0.5        79.6546       0.796546
    5         3           1242            0.5        88.8407       0.888407
    5         3           1377            0.5        97.9835       0.979835
    5         3           1503            0.5        106.493        1.06493
    5         3           1638            0.5        115.597        1.15597
    5         3           1773            0.5        124.701        1.24701
    5         3           1908            0.5        133.813        1.33813
    5         3           2043            0.5        142.945        1.42945
    5         3           2169            0.5        151.489        1.51489
    5         3           2304            0.5        160.674        1.60674
    5         3           2439            0.5        169.896        1.69896
    5         3           2565            0.5        178.537        1.78537
    5         3           2700            0.5         187.84         1.8784
    5         3           2826            0.5        196.567        1.96567
    6         0             70            0.5         7.0506       0.070506
    6         0            130            0.5        17.5153       0.175153
    6         0            200            0.5         27.639        0.27639
    6         0            275            0.5        37.9233       0.379233
    6         0            350            0.5        47.9696       0.479696
    6         0            425            0.5        57.8714       0.578714
    6         0            500            0.5        67.6742       0.676742
    6         0            575            0.5        77.4107       0.774107
    6         0            655            0.5        87.7508       0.877508
    6         0            730            0.5        97.4244       0.974244
    6         0            810            0.5        107.741        1.07741
    6         0            885            0.5        117.423        1.17423
    6         0            965            0.5        127.778        1.27778
    6         0           1040            0.5        137.519        1.37519
    6         0           1120            0.5        147.954        1.47954
    6         0           1195            0.5        157.785        1.57785
    6         0           1270            0.5        167.671        1.67671
    6         0           1345            0.5        177.612        1.77612
    6         0           1420            0.5        187.615        1.87615
    6         0           1495            0.5        197.685        1.97685
    6         0           1570            0.5        207.819        2.07819
    6         0           1640            0.5        217.344        2.17344
    6         1             86            0.5        9.68201      0.0968201
    6         1            156            0.5        19.6972       0.196972
    6         1            231            0.5        29.6053       0.296053
    6         1            306            0.5        39.4383       0.394383
    6         1            386            0.5        49.8953       0.498953
    6         1            461            0.5        59.6604       0.596604
    6         1            536            0.5        69.3871       0.693871
    6         1            616            0.5        79.7268       0.797268
    6         1            691            0.5        89.3989       0.893989
    6         1            771            0.5        99.7033       0.997033
    6         1            846            0.5        109.365        1.09365
    6         1            926            0.5        119.681        1.19681
    6         1           1001            0.5        129.372        1.29372
    6         1           1081            0.5        139.737        1.39737
    6         1           1156            0.5        149.489        1.49489
    6         1           1236            0.5        159.933        1.59933
    6         1           1311            0.5        169.769        1.69769
    6         1           1386            0.5        179.652        1.79652
    6         1           1461            0.5        189.586        1.89586
    6         1           1536            0.5        199.572        1.99572
    6         1           1611            0.5        209.616        2.09616
    6         2             91            0.5        7.84853      0.0784853
    6         2            141            0.5        15.8968       0.158968
    6         2            191            0.5        23.3511       0.233511
    6         2            251            0.5        31.6868       0.316868
    6         2            311            0.5        39.5924       0.395924
    6         2            376            0.5        47.8559       0.478559
    6         2            441            0.5        55.9279       0.559279
    6         2            506            0.5        63.8895       0.638895
    6         2            571            0.5        71.7936       0.717936
    6         2            636            0.5        79.6787       0.796787
    6         2            701            0.5         87.571        0.87571
    6         2            766            0.5        95.4914       0.954914
    6         2            831            0.5        103.454        1.03454
    6         2            896            0.5        111.472        1.11472
    6         2            961            0.5        119.555        1.19555
    6         2           1026            0.5        127.708        1.27708
    6         2           1091            0.5        135.939        1.35939
    6         2           1151            0.5         143.61         1.4361
    6         2           1211            0.5        151.355        1.51355
    6         2           1276            0.5        159.829        1.59829
    6         2           1336            0.5        167.734        1.67734
    6         3             94            0.5        7.88071      0.0788071
    6         3            146            0.5        16.9973       0.169973
    6         3            206            0.5        25.7415       0.257415
    6         3            270            0.5        34.5508       0.345508
    6         3            338            0.5        43.7724       0.437724
    6         3            406            0.5        52.9547       0.529547
    6         3            470            0.5        61.5792       0.615792
    6         3            538            0.5        70.7279       0.707279
    6         3            606            0.5        79.8646       0.798646
    6         3            674            0.5        88.9926       0.889926
    6         3            738            0.5        97.5791       0.975791
    6         3            806            0.5        106.703        1.06703
    6         3            874            0.5        115.832        1.15832
    6         3            942            0.5        124.972        1.24972
    6         3           1006            0.5        133.587        1.33587
    6         3           1074            0.5         142.76         1.4276
    6         3           1142            0.5        151.955        1.51955
    6         3           1206            0.5        160.633        1.60633
    6         3           1274            0.5        169.882        1.69882
    6         3           1338            0.5        178.614        1.78614
    7         0            100            0.5        5.55417      0.0555417
    7         0            148            0.5         13.657        0.13657
    7         0            200            0.5        21.4735       0.214735
    7         0            256            0.5        29.4808       0.294808
    7         0            316            0.5        37.7833       0.377833
    7         0            376            0.5        45.8946       0.458946
    7         0            436            0.5        53.8709       0.538709
    7         0            496            0.5        61.7485       0.617485
    7         0            556            0.5         69.554        0.69554
    7         0            620            0.5        77.8222       0.778222
    7         0            680            0.5        85.5343       0.855343
    7         0            744            0.5        93.7331       0.937331
    7         0            808            0.5        101.914        1.01914
    7         0            868            0.5        109.575        1.09575
    7         0            932            0.5        117.745        1.17745
    7         0            996            0.5        125.921        1.25921
    7         0           1056            0.5        133.594        1.33594
    7         0           1120            0.5        141.793        1.41793
    7         0           1180            0.5        149.497        1.49497
    7         0           1244            0.5        157.736        1.57736
    7         0           1308            0.5        165.997        1.65997
    7         1             95            0.5        7.09336      0.0709336
    7         1            155            0.5        16.9443       0.169443
    7         1            220            0.5        25.7037       0.257037
    7         1            290            0.5         34.465        0.34465
    7         1            365            0.5        43.6018       0.436018
    7         1            440            0.5        52.6452       0.526452
    7         1            515            0.5        61.6511       0.616511
    7         1            590            0.5        70.6419       0.706419
    7         1            665            0.5        79.6302       0.796302
    7         1            740            0.5         88.624        0.88624
    7         1            815            0.5        97.6312       0.976312
    7         1            890            0.5        106.657        1.06657
    7         1            965            0.5        115.707        1.15707
    7         1           1040            0.5        124.788        1.24788
    7         1           1115            0.5        133.901        1.33901
    7         1           1185            0.5        142.441        1.42441
    7         1           1260            0.5        151.631        1.51631
    7         1           1335            0.5        160.863        1.60863
    7         1           1405            0.5        169.522        1.69522
    7         1           1480            0.5        178.847        1.78847
    7         1           1550            0.5        187.597        1.87597
    7         2            117            0.5        7.92174      0.0792174
    7         2            172            0.5        16.5542       0.165542
    7         2            237            0.5        25.4175       0.254175
    7         2            307            0.5        34.3994       0.343994
    7         2            382            0.5        43.6959       0.436959
    7         2            457            0.5        52.7804       0.527804
    7         2            532            0.5        61.7211       0.617211
    7         2            607            0.5        70.5628       0.705628
    7         2            687            0.5         79.921        0.79921
    7         2            762            0.5         88.653        0.88653
    7         2            842            0.5        97.9434       0.979434
    7         2            917            0.5        106.649        1.06649
    7         2            997            0.5        115.944        1.15944
    7         2           1072            0.5        124.675        1.24675
    7         2           1147            0.5        133.433        1.33433
    7         2           1227            0.5        142.813        1.42813
    7         2           1302            0.5        151.645        1.51645
    7         2           1377            0.5        160.523        1.60523
    7         2           1452            0.5        169.449        1.69449
    7         2           1527            0.5        178.426        1.78426
    7         2           1602            0.5         187.46         1.8746
    7         2           1677            0.5        196.549        1.96549
    7         3             86            0.5        5.87875      0.0587875
    7         3            134            0.5        13.5111       0.135111
    7         3            190            0.5        21.6088       0.216088
    7         3            250            0.5        29.9843       0.299843
    7         3            306            0.5         37.653        0.37653
    7         3            366            0.5        45.7681       0.457681
    7         3            426            0.5        53.8108       0.538108
    7         3            486            0.5        61.8016       0.618016
