 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    0         2      0.0258548    0.000258548        20.2524       0.202524
    0         2      0.0946633    0.000946633        33.8416       0.338416
    0         2       0.172218     0.00172218        48.5632       0.485632
    0         2       0.251429     0.00251429         62.611        0.62611
    0         2       0.329761     0.00329761        76.1588       0.761588
    0         2       0.414049     0.00414049        90.2924       0.902924
    0         2       0.505746     0.00505746        104.993        1.04993
    0         2       0.590727     0.00590727        118.359        1.18359
    0         2        0.68119      0.0068119        132.351        1.32351
    0         2       0.778187     0.00778187        146.947        1.46947
    0         2       0.869291     0.00869291         160.36         1.6036
    0         2       0.967974     0.00967974        174.412        1.74412
    0         2         1.0667       0.010667        188.231        1.88231
    0         2        1.17357      0.0117357        202.685        2.02685
    0         2        1.28282      0.0128282        216.929        2.16929
    0         2        1.39483      0.0139483        230.986        2.30986
    0         2        1.50924      0.0150924        244.875        2.44875
    0         2        1.62532      0.0162532        258.613        2.58613
    0         2         1.7429       0.017429        272.213        2.72213
    0         2        1.86859      0.0186859        286.481        2.86481
    0         2        1.99425      0.0199425        300.623        3.00623
    0         3      0.0233842    0.000233842        21.6471       0.216471
    0         3      0.0880336    0.000880336        34.5765       0.345765
    0         3       0.158203     0.00158203        47.3351       0.473351
    0         3       0.232808     0.00232808        60.6223       0.606223
    0         3       0.306959     0.00306959        73.4418       0.734418
    0         3       0.389395     0.00389395         86.905        0.86905
    0         3       0.470304     0.00470304        99.9973       0.999973
    0         3       0.551278     0.00551278        112.772        1.12772
    0         3       0.632674     0.00632674         125.27         1.2527
    0         3        0.72116      0.0072116        138.459        1.38459
    0         3       0.808237     0.00808237        151.399        1.51399
    0         3       0.895831     0.00895831        164.121        1.64121
    0         3       0.991748     0.00991748        177.536        1.77536
    0         3        1.08768      0.0108768        190.751        1.90751
    0         3        1.18522      0.0118522         203.79         2.0379
    0         3         1.2851       0.012851         216.67         2.1667
    0         3        1.38669      0.0138669        229.406        2.29406
    0         3        1.49743      0.0149743        242.851        2.42851
    0         3        1.60289      0.0160289        255.336        2.55336
    0         3        1.71671      0.0171671        268.538        2.68538
    0         3        1.83123      0.0183123        281.633        2.81633
    1         0      0.0262005    0.000262005        16.9526       0.169526
    1         0      0.0849804    0.000849804        31.7059       0.317059
    1         0       0.154897     0.00154897        46.6962       0.466962
    1         0       0.231287     0.00231287        61.0938       0.610938
    1         0       0.322395     0.00322395        76.7389       0.767389
    1         0       0.413831     0.00413831        91.5921       0.915921
    1         0       0.505614     0.00505614        105.958        1.05958
    1         0       0.603521     0.00603521        121.041        1.21041
    1         0        0.70941      0.0070941        136.846        1.36846
    1         0        0.80786      0.0080786        151.317        1.51317
    1         0        0.91451      0.0091451        166.558        1.66558
    1         0        1.02123      0.0102123        181.557        1.81557
    1         0        1.12962      0.0112962        196.336        1.96336
    1         0        1.24827      0.0124827        211.883        2.11883
    1         0        1.36199      0.0136199        226.272        2.26272
    1         0        1.48632      0.0148632        241.442        2.41442
    1         0        1.61289      0.0161289        256.444        2.56444
    1         0        1.74074      0.0174074        271.293        2.71293
    1         0        1.87833      0.0187833         286.92         2.8692
    1         0        2.00788      0.0200788        301.499        3.01499
    1         0        2.14738      0.0214738        316.866        3.16866
    1         0        2.27793      0.0227793        331.223        3.31223
    1         1      0.0333099    0.000333099        21.9765       0.219765
    1         1        0.11843      0.0011843        37.6166       0.376166
    1         1       0.209216     0.00209216        53.8166       0.538166
    1         1       0.299356     0.00299356        69.4346       0.694346
    1         1       0.398027     0.00398027        85.7243       0.857243
    1         1       0.495609     0.00495609        101.553        1.01553
    1         1       0.593323     0.00593323        116.986        1.16986
    1         1       0.697768     0.00697768        133.144        1.33144
    1         1       0.803352     0.00803352        148.962        1.48962
    1         1       0.915842     0.00915842        165.505        1.65505
    1         1        1.02946      0.0102946        181.751        1.81751
    1         1         1.1446       0.011446        197.735        1.97735
    1         1        1.26257      0.0126257        213.486        2.13486
    1         1        1.39124      0.0139124        229.997        2.29997
    1         1        1.51527      0.0151527        245.346        2.45346
    1         1        1.64845      0.0164845        261.475        2.61475
    1         1        1.78363      0.0178363        277.437        2.77437
    1         1        1.92069      0.0192069        293.251        2.93251
    1         1        2.06669      0.0206669        309.848        3.09848
    1         1        2.20403      0.0220403          325.4          3.254
    1         1        2.35138      0.0235138        341.749        3.41749
    1         2      0.0318352    0.000318352        22.9303       0.229303
    1         2       0.101115     0.00101115        35.5964       0.355964
    1         2       0.173346     0.00173346        48.8482       0.488482
    1         2       0.245803     0.00245803        61.6411       0.616411
    1         2       0.319433     0.00319433        74.0533       0.740533
    1         2       0.397774     0.00397774         87.134        0.87134
    1         2       0.482858     0.00482858        100.855        1.00855
    1         2       0.562735     0.00562735        113.299        1.13299
    1         2       0.647551     0.00647551        126.422        1.26422
    1         2       0.732418     0.00732418         139.29         1.3929
    1         2        0.82466      0.0082466        152.826        1.52826
    1         2       0.909976     0.00909976        165.252        1.65252
    1         2        1.00211      0.0100211        178.366        1.78366
    1         2        1.09644      0.0109644        191.296        1.91296
    1         2        1.19803      0.0119803        204.906        2.04906
    1         2        1.29534      0.0129534        217.512        2.17512
    1         2         1.4018       0.014018        230.812        2.30812
    1         2        1.50965      0.0150965        243.975        2.43975
    1         2        1.61237      0.0161237        256.202        2.56202
    1         2        1.72983      0.0172983        269.941        2.69941
    1         2        1.84127      0.0184127        282.767        2.82767
    1         2         1.9533       0.019533        295.502        2.95502
    1         3      0.0256955    0.000256955         18.177        0.18177
    1         3      0.0827469    0.000827469        30.9934       0.309934
    1         3       0.149603     0.00149603        44.5242       0.445242
    1         3       0.215375     0.00215375        57.1348       0.571348
    1         3       0.287616     0.00287616        70.2323       0.702323
    1         3       0.367103     0.00367103        83.8475       0.838475
    1         3        0.44519      0.0044519        96.9925       0.969925
    1         3       0.524159     0.00524159        109.753        1.09753
    1         3       0.603462     0.00603462        122.189        1.22189
    1         3       0.687879     0.00687879        135.275        1.35275
    1         3       0.778691     0.00778691        148.992        1.48992
    1         3       0.864633     0.00864633        161.549        1.61549
    1         3       0.956049     0.00956049        174.776        1.74776
    1         3        1.04817      0.0104817        187.797        1.87797
    1         3        1.14291      0.0114291        200.637        2.00637
    1         3        1.23845      0.0123845        213.319        2.13319
    1         3        1.34267      0.0134267        226.692        2.26692
    1         3        1.44962      0.0144962        239.923        2.39923
    1         3        1.55084      0.0155084        252.214        2.52214
    1         3        1.66039      0.0166039        265.218        2.65218
    1         3        1.77811      0.0177811        278.927        2.78927
    1         3        1.88923      0.0188923        291.739        2.91739
    2         0      0.0284385    0.000284385        16.4909       0.164909
    2         0      0.0760926    0.000760926        29.2477       0.292477
    2         0       0.134813     0.00134813        42.0393       0.420393
    2         0       0.205378     0.00205378        55.4983       0.554983
    2         0       0.274587     0.00274587        68.0765       0.680765
    2         0       0.351008     0.00351008        81.2018       0.812018
    2         0       0.432307     0.00432307         94.959        0.94959
    2         0       0.508674     0.00508674        107.456        1.07456
    2         0       0.590584     0.00590584         120.65         1.2065
    2         0        0.67173      0.0067173        133.592        1.33592
    2         0       0.754097     0.00754097        146.301        1.46301
    2         0       0.841922     0.00841922        159.677        1.59677
    2         0       0.929828     0.00929828        172.822        1.72822
    2         0         1.0186       0.010186        185.753        1.85753
    2         0        1.10958      0.0110958        198.488        1.98488
    2         0        1.20689      0.0120689        211.874        2.11874
    2         0        1.29995      0.0129995        224.251        2.24251
    2         0        1.40223      0.0140223        237.287        2.37287
    2         0        1.51195      0.0151195        250.963        2.50963
    2         0         1.6169       0.016169        263.687        2.63687
    2         0        1.72399      0.0172399        276.278        2.76278
    2         1      0.0228025    0.000228025        14.4006       0.144006
    2         1      0.0679264    0.000679264        26.7351       0.267351
    2         1        0.12314      0.0012314        40.1613       0.401613
    2         1       0.183925     0.00183925        53.3781       0.533781
    2         1       0.251264     0.00251264        66.7415       0.667415
    2         1       0.317982     0.00317982        79.3427       0.793427
    2         1       0.392422     0.00392422        92.5052       0.925052
    2         1       0.465349     0.00465349        105.224        1.05224
    2         1       0.544777     0.00544777        118.618        1.18618
    2         1       0.625419     0.00625419        131.688        1.31688
    2         1       0.704456     0.00704456         144.49         1.4449
    2         1       0.783816     0.00783816        157.062        1.57062
    2         1       0.871025     0.00871025         170.38         1.7038
    2         1        0.95707      0.0095707        183.496        1.83496
    2         1        1.04422      0.0104422        196.435        1.96435
    2         1         1.1323       0.011323        209.219        2.09219
    2         1        1.23022      0.0123022        222.763        2.22763
    2         1        1.32221      0.0132221        235.276        2.35276
    2         1        1.42246      0.0142246        248.563        2.48563
    2         1        1.52442      0.0152442        261.739        2.61739
    2         1        1.62801      0.0162801        274.816        2.74816
    2         2      0.0282488    0.000282488        19.4814       0.194814
    2         2      0.0774504    0.000774504        29.2733       0.292733
    2         2       0.129976     0.00129976        39.5436       0.395436
    2         2       0.183058     0.00183058        49.3923       0.493923
    2         2       0.239437     0.00239437        59.7341       0.597341
    2         2       0.297214     0.00297214        69.7178       0.697178
    2         2       0.354653     0.00354653        79.3925       0.793925
    2         2       0.416501     0.00416501        89.5701       0.895701
    2         2       0.478439     0.00478439        99.4721       0.994721
    2         2       0.545884     0.00545884        109.866        1.09866
    2         2       0.608259     0.00608259        119.295        1.19295
    2         2       0.679962     0.00679962        129.942        1.29942
    2         2       0.746173     0.00746173        139.679        1.39679
    2         2       0.818916     0.00818916         149.92         1.4992
    2         2       0.890221     0.00890221        159.985        1.59985
    2         2       0.963799     0.00963799        169.894        1.69894
    2         2        1.03614      0.0103614         179.66         1.7966
    2         2        1.11465      0.0111465        189.939        1.89939
    2         2        1.19027      0.0119027        199.457        1.99457
    2         2        1.27107      0.0127107        209.497        2.09497
    2         2          1.354        0.01354         219.43         2.1943
    2         3      0.0235034    0.000235034        12.5182       0.125182
    2         3      0.0637324    0.000637324        24.0357       0.240357
    2         3        0.11783      0.0011783        36.9165       0.369165
    2         3       0.170448     0.00170448        48.1037       0.481037
    2         3       0.234025     0.00234025        60.2079       0.602079
    2         3       0.301185     0.00301185        72.4872       0.724872
    2         3       0.369896     0.00369896        84.2818       0.842818
    2         3        0.44203      0.0044203        96.5415       0.965415
    2         3       0.515119     0.00515119        108.496        1.08496
    2         3       0.592976     0.00592976        120.968        1.20968
    2         3       0.665836     0.00665836         132.43         1.3243
    2         3       0.743781     0.00743781        144.437        1.44437
    2         3       0.825948     0.00825948        156.969        1.56969
    2         3        0.90456      0.0090456        168.573        1.68573
    2         3       0.988127     0.00988127        180.715        1.80715
    2         3         1.0722       0.010722        192.682        1.92682
    2         3        1.15797      0.0115797        204.487        2.04487
    2         3        1.25042      0.0125042        216.827        2.16827
    2         3         1.3393       0.013393        228.342        2.28342
    2         3        1.43512      0.0143512        240.399        2.40399
    2         3        1.53807      0.0153807         252.99         2.5299
    3         0      0.0250569    0.000250569        18.4594       0.184594
    3         0       0.063491     0.00063491        28.8925       0.288925
    3         0       0.116996     0.00116996        40.8101       0.408101
    3         0        0.16628      0.0016628        51.2229       0.512229
    3         0       0.227028     0.00227028        62.4807       0.624807
    3         0       0.292427     0.00292427        73.8715       0.738715
    3         0       0.358159     0.00358159         84.787        0.84787
    3         0       0.423332     0.00423332        95.3708       0.953708
    3         0       0.494435     0.00494435        106.428        1.06428
    3         0       0.569003     0.00569003        117.957        1.17957
    3         0       0.638884     0.00638884        128.554        1.28554
    3         0       0.714519     0.00714519        139.657        1.39657
    3         0       0.788914     0.00788914        150.574        1.50574
    3         0       0.869743     0.00869743         161.99         1.6199
    3         0       0.944696     0.00944696        172.576        1.72576
    3         0        1.02544      0.0102544        183.671        1.83671
    3         0        1.10799      0.0110799         194.62         1.9462
    3         0        1.19078      0.0119078        205.437        2.05437
    3         0           1.28         0.0128        216.758        2.16758
    3         0        1.37235      0.0137235        227.953        2.27953
    3         0        1.45973      0.0145973        238.421        2.38421
    3         0        1.55339      0.0155339        249.402        2.49402
    3         1      0.0282605    0.000282605        22.0259       0.220259
    3         1      0.0846502    0.000846502        33.8213       0.338213
    3         1       0.137346     0.00137346        44.9153       0.449153
    3         1       0.190825     0.00190825        55.4421       0.554421
    3         1       0.249648     0.00249648         66.386        0.66386
    3         1       0.312254     0.00312254        77.7072       0.777072
    3         1       0.376269     0.00376269        88.5592       0.885592
    3         1        0.44423      0.0044423        99.8027       0.998027
    3         1        0.51281      0.0051281        110.655        1.10655
    3         1       0.586137     0.00586137        121.915        1.21915
    3         1       0.659541     0.00659541         132.85         1.3285
    3         1        0.73307      0.0073307        143.507        1.43507
    3         1       0.810682     0.00810682        154.611        1.54611
    3         1       0.890087     0.00890087        165.481        1.65481
    3         1       0.973904     0.00973904        176.811        1.76811
    3         1        1.05824      0.0105824        187.944        1.87944
    3         1        1.14374      0.0114374        198.909        1.98909
    3         1        1.23227      0.0123227        209.727        2.09727
    3         1        1.32143      0.0132143        220.418        2.20418
    3         1        1.41732      0.0141732        231.618        2.31618
    3         1        1.51481      0.0151481        242.709        2.42709
    3         2      0.0249064    0.000249064        21.0992       0.210992
    3         2       0.061439     0.00061439        32.2831       0.322831
    3         2       0.101784     0.00101784        43.6482       0.436482
    3         2       0.140334     0.00140334        54.2713       0.542713
    3         2       0.183203     0.00183203        65.1997       0.651997
    3         2       0.230481     0.00230481        76.4207       0.764207
    3         2        0.28019      0.0028019        87.9301       0.879301
    3         2       0.330401     0.00330401        98.9584       0.989584
    3         2       0.381424     0.00381424        109.594        1.09594
    3         2       0.434759     0.00434759        120.629        1.20629
    3         2        0.48924      0.0048924        131.354        1.31354
    3         2       0.546015     0.00546015        142.509        1.42509
    3         2       0.604398     0.00604398        153.418        1.53418
    3         2       0.665327     0.00665327        164.782        1.64782
    3         2       0.726752     0.00726752        175.949        1.75949
    3         2        0.78719      0.0078719         186.95         1.8695
    3         2       0.849233     0.00849233        197.812        1.97812
    3         2       0.910629     0.00910629        208.554        2.08554
    3         2       0.976383     0.00976383        219.817        2.19817
    3         2        1.04166      0.0104166        230.985        2.30985
    3         2        1.10553      0.0110553        241.459        2.41459
    3         3      0.0217896    0.000217896         15.844        0.15844
    3         3      0.0651707    0.000651707        27.5243       0.275243
    3         3       0.114572     0.00114572        38.2955       0.382955
    3         3       0.168714     0.00168714        49.7675       0.497675
    3         3       0.225388     0.00225388        60.3415       0.603415
    3         3       0.291076     0.00291076        71.9442       0.719442
    3         3       0.357559     0.00357559         82.973        0.82973
    3         3       0.423057     0.00423057        93.5546       0.935546
    3         3       0.494691     0.00494691        104.486        1.04486
    3         3       0.569867     0.00569867         115.76         1.1576
    3         3       0.644852     0.00644852        126.695        1.26695
    3         3       0.725998     0.00725998        137.996        1.37996
    3         3       0.800872     0.00800872        148.375        1.48375
    3         3       0.886937     0.00886937        159.791        1.59791
    3         3       0.972593     0.00972593        170.969        1.70969
    3         3         1.0588       0.010588        181.939        1.81939
    3         3         1.1472       0.011472        192.726        1.92726
    3         3        1.24179      0.0124179         203.94         2.0394
    3         3        1.33832      0.0133832        214.997        2.14997
    3         3         1.4363       0.014363        225.917        2.25917
    3         3        1.53594      0.0153594        236.716        2.36716
    4         0      0.0141645    0.000141645        12.2024       0.122024
    4         0      0.0535637    0.000535637        24.5889       0.245889
    4         0      0.0996326    0.000996326        36.9187       0.369187
    4         0       0.150673     0.00150673        48.5158       0.485158
    4         0       0.210886     0.00210886        60.8536       0.608536
    4         0       0.271485     0.00271485        72.3414       0.723414
    4         0       0.340496     0.00340496        84.9202       0.849202
    4         0       0.410225     0.00410225        96.9759       0.969759
    4         0       0.480061     0.00480061        108.622        1.08622
    4         0       0.554283     0.00554283         120.67         1.2067
    4         0       0.627979     0.00627979        132.388        1.32388
    4         0       0.707124     0.00707124        144.525        1.44525
    4         0       0.786275     0.00786275        156.378        1.56378
    4         0       0.868959     0.00868959        168.656        1.68656
    4         0       0.953285     0.00953285        180.687        1.80687
    4         0         1.0369       0.010369        192.497        1.92497
    4         0        1.12737      0.0112737        204.751        2.04751
    4         0        1.21981      0.0121981        216.812        2.16812
    4         0        1.31271      0.0131271          228.7          2.287
    4         0        1.40832      0.0140832        240.433        2.40433
    4         0        1.50976      0.0150976        252.634        2.52634
    4         1      0.0189584    0.000189584          13.98         0.1398
    4         1      0.0557221    0.000557221        25.0974       0.250974
    4         1       0.101518     0.00101518        36.9286       0.369286
    4         1       0.146387     0.00146387        47.3028       0.473028
    4         1       0.200215     0.00200215        58.5145       0.585145
    4         1       0.257605     0.00257605        69.6743       0.696743
    4         1       0.320752     0.00320752        80.9516       0.809516
    4         1       0.383751     0.00383751        91.7151       0.917151
    4         1       0.451298     0.00451298        102.849        1.02849
    4         1       0.518114     0.00518114        113.677        1.13677
    4         1        0.58964      0.0058964        124.968        1.24968
    4         1       0.656949     0.00656949        135.356        1.35356
    4         1       0.733435     0.00733435        146.935        1.46935
    4         1       0.804399     0.00804399        157.671        1.57671
    4         1       0.880936     0.00880936        168.926        1.68926
    4         1       0.953156     0.00953156        179.393        1.79393
    4         1        1.03037      0.0103037        190.392        1.90392
    4         1          1.112        0.01112        201.915        2.01915
    4         1         1.1914       0.011914        212.691        2.12691
    4         1          1.276        0.01276        223.999        2.23999
    4         2      0.0202763    0.000202763        12.3861       0.123861
    4         2      0.0596376    0.000596376        22.4762       0.224762
    4         2       0.103133     0.00103133        32.5496       0.325496
    4         2       0.151541     0.00151541        42.7339       0.427339
    4         2       0.198852     0.00198852        52.1025       0.521025
    4         2       0.258501     0.00258501        62.7881       0.627881
    4         2       0.317994     0.00317994        72.8729       0.728729
    4         2        0.37662      0.0037662        82.5155       0.825155
    4         2       0.441148     0.00441148        92.6491       0.926491
    4         2       0.505772     0.00505772        102.463        1.02463
    4         2       0.574996     0.00574996        112.803        1.12803
    4         2       0.645266     0.00645266        122.891        1.22891
    4         2       0.714357     0.00714357        132.763        1.32763
    4         2        0.78483      0.0078483        142.449        1.42449
    4         2       0.859161     0.00859161        152.698        1.52698
    4         2       0.935467     0.00935467        162.779        1.62779
    4         2        1.01078      0.0101078        172.711        1.72711
    4         2        1.08794      0.0108794        182.509        1.82509
    4         2        1.17073      0.0117073        192.873        1.92873
    4         2        1.24987      0.0124987        202.433        2.02433
    4         2         1.3362       0.013362        212.566        2.12566
    4         2        1.42323      0.0142323        222.595        2.22595
    4         3      0.0206936    0.000206936        12.4299       0.124299
    4         3      0.0638059    0.000638059        24.4373       0.244373
    4         3       0.109914     0.00109914        35.9023       0.359023
    4         3       0.166718     0.00166718        48.2881       0.482881
    4         3       0.227552     0.00227552         60.584        0.60584
    4         3       0.288643     0.00288643        72.0744       0.720744
    4         3        0.36042      0.0036042        84.7868       0.847868
    4         3       0.431628     0.00431628        96.9532       0.969532
    4         3       0.503761     0.00503761        108.697        1.08697
    4         3       0.579906     0.00579906          120.9          1.209
    4         3        0.65685      0.0065685        132.773        1.32773
    4         3       0.732732     0.00732732        144.361        1.44361
    4         3        0.81494      0.0081494        156.451        1.56451
    4         3        0.89708      0.0089708        168.294        1.68294
    4         3         0.9842       0.009842        180.637        1.80637
    4         3        1.07195      0.0107195         192.76         1.9276
    4         3        1.16192      0.0116192        204.687        2.04687
    4         3        1.25313      0.0125313        216.439        2.16439
    4         3        1.35199      0.0135199        228.709        2.28709
    4         3        1.45187      0.0145187        240.819        2.40819
    5         0      0.0199709    0.000199709        17.9342       0.179342
    5         0      0.0603461    0.000603461        28.7993       0.287993
    5         0       0.110859     0.00110859        40.2756       0.402756
    5         0       0.165431     0.00165431        51.3184       0.513184
    5         0       0.224037     0.00224037        62.2555       0.622555
    5         0       0.288423     0.00288423        73.3202       0.733202
    5         0       0.357685     0.00357685        84.6681       0.846681
    5         0       0.426435     0.00426435        95.6245       0.956245
    5         0       0.496077     0.00496077          106.3          1.063
    5         0        0.56975      0.0056975        117.496        1.17496
    5         0       0.643768     0.00643768        128.488        1.28488
    5         0       0.718312     0.00718312        139.306        1.39306
    5         0       0.796501     0.00796501        150.677        1.50677
    5         0       0.876016     0.00876016        161.893        1.61893
    5         0       0.955328     0.00955328        172.968        1.72968
    5         0        1.03505      0.0103505        183.916        1.83916
    5         0        1.11642      0.0111642        194.746        1.94746
    5         0        1.19772      0.0119772        205.468        2.05468
    5         0        1.28701      0.0128701        216.751        2.16751
    5         0        1.37726      0.0137726         227.93         2.2793
    5         0         1.4633       0.014633        238.365        2.38365
    5         0        1.55669      0.0155669        249.367        2.49367
    5         1      0.0155099    0.000155099        13.3961       0.133961
    5         1      0.0513907    0.000513907        22.7815       0.227815
    5         1      0.0984686    0.000984686        33.2671       0.332671
    5         1       0.149764     0.00149764        43.3316       0.433316
    5         1       0.207184     0.00207184        53.1956       0.531956
    5         1         0.2754       0.002754        63.9388       0.639388
    5         1       0.344615     0.00344615        73.9693       0.739693
    5         1       0.413422     0.00413422        83.5592       0.835592
    5         1       0.487848     0.00487848        93.6187       0.936187
    5         1        0.56282      0.0056282        103.433        1.03433
    5         1       0.643077     0.00643077        113.794        1.13794
    5         1       0.723306     0.00723306         123.98         1.2398
    5         1       0.798295     0.00798295        133.304        1.33304
    5         1       0.883809     0.00883809        143.921        1.43921
    5         1       0.965025     0.00965025        153.708        1.53708
    5         1        1.04641      0.0104641        163.386        1.63386
    5         1        1.13459      0.0113459        173.645        1.73645
    5         1        1.22509      0.0122509        183.799        1.83799
    5         1        1.31635      0.0131635        193.855        1.93855
    5         1        1.40914      0.0140914        203.821        2.03821
    5         1        1.50414      0.0150414        213.703        2.13703
    5         1        1.59974      0.0159974        223.507        2.23507
    5         2      0.0303884    0.000303884        20.9167       0.209167
    5         2      0.0834265    0.000834265        29.7617       0.297617
    5         2       0.134544     0.00134544        38.2895       0.382895
    5         2       0.189501     0.00189501        47.3493       0.473493
    5         2       0.250488     0.00250488         56.886        0.56886
    5         2       0.306308     0.00306308        65.3376       0.653376
    5         2       0.366765     0.00366765         74.269        0.74269
    5         2       0.433106     0.00433106        83.6359       0.836359
    5         2       0.499535     0.00499535        92.7143       0.927143
    5         2       0.564614     0.00564614        101.534        1.01534
    5         2       0.635966     0.00635966        110.776        1.10776
    5         2       0.706549     0.00706549        119.783        1.19783
    5         2       0.777637     0.00777637        128.582        1.28582
    5         2       0.853553     0.00853553        137.807        1.37807
    5         2       0.929715     0.00929715        146.848        1.46848
    5         2        1.00697      0.0100697        155.728        1.55728
    5         2        1.08372      0.0108372        164.468        1.64468
    5         2        1.16812      0.0116812        173.654        1.73654
    5         2        1.25261      0.0125261        182.716        1.82716
    5         2        1.33973      0.0133973        191.671        1.91671
    5         2        1.42774      0.0142774        200.531        2.00531
    5         2        1.52234      0.0152234        209.853        2.09853
    5         3      0.0213653    0.000213653        16.3577       0.163577
    5         3      0.0744688    0.000744688         26.223        0.26223
    5         3       0.139739     0.00139739        36.2531       0.362531
    5         3       0.219994     0.00219994        46.6431       0.466431
    5         3       0.306456     0.00306456          56.84         0.5684
    5         3       0.394364     0.00394364        66.3735       0.663735
    5         3         0.4967       0.004967        76.9456       0.769456
    5         3       0.590728     0.00590728        86.3637       0.863637
    5         3       0.700047     0.00700047        96.8454       0.968454
    5         3       0.808921     0.00808921        106.977        1.06977
    5         3       0.918024     0.00918024        116.807        1.16807
    5         3        1.02833      0.0102833        126.371        1.26371
    5         3        1.15453      0.0115453        136.927        1.36927
    5         3        1.27658      0.0127658         146.62         1.4662
    5         3        1.41034      0.0141034        156.688        1.56688
    5         3        1.54574      0.0154574        166.548        1.66548
    5         3        1.69177      0.0169177        176.783        1.76783
    5         3        1.83989      0.0183989        186.832        1.86832
    5         3         1.9884       0.019884        196.716        1.96716
    5         3        2.14623      0.0214623        206.987        2.06987
    6         0      0.0169618    0.000169618        17.1445       0.171445
    6         0      0.0574021    0.000574021        29.9323       0.299323
    6         0        0.10252      0.0010252          41.72         0.4172
    6         0       0.151421     0.00151421        53.1171       0.531171
    6         0       0.209056     0.00209056        65.4471       0.654471
    6         0       0.272748     0.00272748         77.785        0.77785
    6         0       0.336711     0.00336711        89.4104       0.894104
    6         0       0.404328     0.00404328        101.348        1.01348
    6         0       0.477968     0.00477968        113.618        1.13618
    6         0       0.551405     0.00551405        125.454        1.25454
    6         0       0.628869     0.00628869        137.683        1.37683
    6         0       0.707439     0.00707439        149.565        1.49565
    6         0       0.789867     0.00789867        161.866        1.61866
    6         0       0.873142     0.00873142         173.88         1.7388
    6         0       0.956508     0.00956508        185.644        1.85644
    6         0        1.04538      0.0104538        197.863        1.97863
    6         0        1.13569      0.0113569        209.869        2.09869
    6         0         1.2271       0.012271        221.686        2.21686
    6         0        1.32531      0.0132531        233.981        2.33981
    6         0         1.4213       0.014213         245.48         2.4548
    6         0        1.52296      0.0152296        257.478        2.57478
    6         1      0.0245442    0.000245442        16.9977       0.169977
    6         1      0.0673219    0.000673219         28.765        0.28765
    6         1       0.121735     0.00121735         41.144        0.41144
    6         1       0.180922     0.00180922        53.1854       0.531854
    6         1       0.246299     0.00246299        65.3747       0.653747
    6         1       0.317676     0.00317676        77.9415       0.779415
    6         1       0.388898     0.00388898        89.9965       0.899965
    6         1       0.460725     0.00460725        101.664        1.01664
    6         1        0.53747      0.0053747        113.946        1.13946
    6         1       0.614979     0.00614979        125.911        1.25911
    6         1       0.692718     0.00692718          137.6          1.376
    6         1       0.775326     0.00775326        149.916        1.49916
    6         1       0.859173     0.00859173        161.983        1.61983
    6         1       0.942162     0.00942162        173.828        1.73828
    6         1        1.02694      0.0102694        185.475        1.85475
    6         1        1.11787      0.0111787        197.758        1.97758
    6         1         1.2113       0.012113        209.859        2.09859
    6         1        1.30543      0.0130543        221.797        2.21797
