 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    1         1        1.81623      0.0181623        240.789        2.40789
    1         1        1.92069      0.0192069        253.349        2.53349
    1         1        2.03408      0.0203408        266.935        2.66935
    1         1        2.13972      0.0213972        279.607        2.79607
    1         2      0.0318352    0.000318352        7.60476      0.0760476
    1         2       0.126216     0.00126216        20.5923       0.205923
    1         2       0.216161     0.00216161        33.2217       0.332217
    1         2       0.313284     0.00313284        46.4778       0.464778
    1         2       0.410041     0.00410041        59.5948       0.595948
    1         2        0.50707      0.0050707        72.6249       0.726249
    1         2       0.605401     0.00605401        85.6028       0.856028
    1         2       0.702563     0.00702563        98.5546       0.985546
    1         2         0.8001       0.008001        111.499        1.11499
    1         2       0.897562     0.00897562        124.452        1.24452
    1         2       0.995868     0.00995868        137.427        1.37427
    1         2        1.09644      0.0109644        150.434        1.50434
    1         2        1.19803      0.0119803        163.483        1.63483
    1         2         1.3018       0.013018        176.581        1.76581
    1         2        1.40859      0.0140859         189.73         1.8973
    1         2        1.51651      0.0151651        202.942        2.02942
    1         2        1.61927      0.0161927        215.384        2.15384
    1         2        1.72983      0.0172983        228.722        2.28722
    1         2        1.83444      0.0183444         241.29         2.4129
    1         2        1.94636      0.0194636        254.764        2.54764
    1         2        2.05217      0.0205217        267.464        2.67464
    1         3      0.0321544    0.000321544        7.93891      0.0793891
    1         3       0.112883     0.00112883        20.1725       0.201725
    1         3       0.203191     0.00203191        33.3282       0.333282
    1         3       0.299618     0.00299618        46.9764       0.469764
    1         3       0.391359     0.00391359          59.59         0.5959
    1         3       0.488229     0.00488229        72.9414       0.729414
    1         3       0.578758     0.00578758        85.4093       0.854093
    1         3       0.675851     0.00675851        98.6913       0.986913
    1         3       0.772729     0.00772729        111.982        1.11982
    1         3       0.864633     0.00864633        124.467        1.24467
    1         3       0.962286     0.00962286        137.824        1.37824
    1         3        1.05447      0.0105447        150.396        1.50396
    1         3         1.1553       0.011553         163.87         1.6387
    1         3        1.25108      0.0125108        176.564        1.76564
    1         3        1.34911      0.0134911         189.33         1.8933
    1         3        1.44962      0.0144962        202.169        2.02169
    1         3        1.55777      0.0155777        215.945        2.15945
    1         3        1.66039      0.0166039        228.945        2.28945
    1         3        1.75731      0.0175731         241.15         2.4115
    1         3        1.86176      0.0186176        254.311        2.54311
    1         3        1.96663      0.0196663        267.558        2.67558
    2         0      0.0404516    0.000404516        9.89012      0.0989012
    2         0       0.128919     0.00128919        21.8633       0.218633
    2         0       0.216817     0.00216817        33.5649       0.335649
    2         0       0.304169     0.00304169        45.4289       0.454289
    2         0       0.391221     0.00391221        57.3265       0.573265
    2         0       0.485602     0.00485602        69.9833       0.699833
    2         0       0.572876     0.00572876        81.8012       0.818012
    2         0       0.659912     0.00659912        93.5772       0.935772
    2         0       0.748341     0.00748341        105.324        1.05324
    2         0       0.841922     0.00841922        117.836        1.17836
    2         0       0.929828     0.00929828        129.566        1.29566
    2         0         1.0186       0.010186        141.307        1.41307
    2         0        1.11568      0.0111568        153.855        1.53855
    2         0        1.20689      0.0120689         165.65         1.6565
    2         0        1.29995      0.0129995        177.488        1.77488
    2         0        1.39593      0.0139593         189.37         1.8937
    2         0        1.49283      0.0149283        201.307        2.01307
    2         0        1.59095      0.0159095        213.299        2.13299
    2         0        1.69076      0.0169076        225.356        2.25356
    2         0        1.79095      0.0179095        237.477        2.37477
    2         0         1.8915       0.018915        249.662        2.49662
    2         1      0.0228025    0.000228025        7.08604      0.0708604
    2         1      0.0988162    0.000988162        19.5716       0.195716
    2         1       0.177957     0.00177957        31.2215       0.312215
    2         1       0.263354     0.00263354        43.4314       0.434314
    2         1       0.349122     0.00349122        55.6072       0.556072
    2         1       0.434478     0.00434478        67.8074       0.678074
    2         1       0.514585     0.00514585        79.1714       0.791714
    2         1       0.600607     0.00600607         91.457        0.91457
    2         1       0.685919     0.00685919        103.802        1.03802
    2         1       0.765754     0.00765754        115.325        1.15325
    2         1       0.852243     0.00852243        127.807        1.27807
    2         1       0.932012     0.00932012        139.474        1.39474
    2         1        1.01306      0.0101306        151.217        1.51217
    2         1        1.10098      0.0110098        163.958        1.63958
    2         1        1.18433      0.0118433        175.878        1.75878
    2         1        1.26867      0.0126867         187.89         1.8789
    2         1        1.35491      0.0135491        199.996        1.99996
    2         1        1.43585      0.0143585        211.257        2.11257
    2         1        1.52442      0.0152442        223.551        2.23551
    2         1        1.61391      0.0161391        235.945        2.35945
    2         1        1.69741      0.0169741        247.479        2.47479
    2         2      0.0370827    0.000370827        6.99385      0.0699385
    2         2       0.109513     0.00109513        17.6026       0.176026
    2         2       0.187821     0.00187821        28.6022       0.286022
    2         2       0.264475     0.00264475        39.2855       0.392855
    2         2       0.348775     0.00348775        50.5583       0.505583
    2         2       0.432292     0.00432292        61.6728       0.616728
    2         2       0.515417     0.00515417         72.687        0.72687
    2         2       0.600042     0.00600042        83.6407       0.836407
    2         2        0.68357      0.0068357        94.5646       0.945646
    2         2       0.766665     0.00766665        105.481        1.05481
    2         2       0.851123     0.00851123        116.407        1.16407
    2         2       0.935348     0.00935348        127.358        1.27358
    2         2        1.02036      0.0102036        138.343        1.38343
    2         2        1.10617      0.0110617        149.373        1.49373
    2         2        1.19405      0.0119405        160.453        1.60453
    2         2        1.28279      0.0128279         171.59         1.7159
    2         2        1.37322      0.0137322        182.792        1.82792
    2         2        1.45874      0.0145874        193.252        1.93252
    2         2        1.55213      0.0155213        204.584        2.04584
    2         2        1.64758      0.0164758         215.99         2.1599
    2         2         1.7357       0.017357        226.649        2.26649
    2         2        1.82452      0.0182452        237.373        2.37373
    2         3       0.028617     0.00028617        7.78811      0.0778811
    2         3      0.0940251    0.000940251        17.6682       0.176682
    2         3       0.165606     0.00165606        27.6206       0.276206
    2         3       0.238891     0.00238891        37.4857       0.374857
    2         3       0.310888     0.00310888        47.3877       0.473877
    2         3       0.389415     0.00389415        57.9647       0.579647
    2         3       0.461635     0.00461635        67.8739       0.678739
    2         3       0.534161     0.00534161        77.7691       0.777691
    2         3       0.607832     0.00607832        87.6501       0.876501
    2         3        0.68016      0.0068016         97.522        0.97522
    2         3       0.753388     0.00753388         107.39         1.0739
    2         3       0.830903     0.00830903        117.921        1.17921
    2         3        0.90456      0.0090456        127.804        1.27804
    2         3       0.978298     0.00978298        137.705        1.37705
    2         3        1.05186      0.0105186        147.628        1.47628
    2         3        1.12812      0.0112812        157.577        1.57577
    2         3        1.20409      0.0120409         167.56         1.6756
    2         3        1.28123      0.0128123        177.579        1.77579
    2         3        1.35997      0.0135997        187.636        1.87636
    2         3        1.44041      0.0144041        197.736        1.97736
    2         3        1.52142      0.0152142        207.883        2.07883
    2         3        1.59805      0.0159805        217.395        2.17395
    3         0       0.034886     0.00034886         8.6018       0.086018
    3         0       0.102353     0.00102353        18.4868       0.184868
    3         0       0.175774     0.00175774        28.5478       0.285478
    3         0       0.249891     0.00249891        38.4178       0.384178
    3         0       0.330305     0.00330305        48.8697       0.488697
    3         0       0.404412     0.00404412        58.6874       0.586874
    3         0       0.480428     0.00480428        68.4847       0.684847
    3         0       0.559459     0.00559459        78.8746       0.788746
    3         0       0.634256     0.00634256        88.6394       0.886394
    3         0       0.709773     0.00709773        98.3981       0.983981
    3         0       0.788914     0.00788914        108.768        1.08768
    3         0       0.864994     0.00864994        118.536        1.18536
    3         0       0.944696     0.00944696        128.933        1.28933
    3         0        1.02073      0.0102073        138.739        1.38739
    3         0        1.09823      0.0109823        148.572        1.48572
    3         0        1.17591      0.0117591        158.438        1.58438
    3         0        1.26016      0.0126016        168.958        1.68958
    3         0        1.34155      0.0134155        178.902        1.78902
    3         0          1.423        0.01423        188.888        1.88888
    3         0        1.50603      0.0150603         198.92         1.9892
    3         0        1.59024      0.0159024        208.999        2.08999
    3         1      0.0362631    0.000362631        7.94115      0.0794115
    3         1      0.0992694    0.000992694        17.6163       0.176163
    3         1       0.164974     0.00164974        27.4752       0.274752
    3         1       0.238774     0.00238774        37.5969       0.375969
    3         1       0.311025     0.00311025        47.2772       0.472772
    3         1       0.390851     0.00390851        57.4461       0.574461
    3         1       0.470229     0.00470229        67.4144       0.674144
    3         1       0.548928     0.00548928        77.2716       0.772716
    3         1       0.635487     0.00635487        87.8336       0.878336
    3         1       0.714478     0.00714478        97.6351       0.976351
    3         1       0.793527     0.00793527        107.461        1.07461
    3         1       0.874167     0.00874167        117.332        1.17332
    3         1       0.953761     0.00953761        127.263        1.27263
    3         1        1.03412      0.0103412        137.264        1.37264
    3         1        1.11599      0.0111599        147.346        1.47346
    3         1        1.19978      0.0119978        157.513        1.57513
    3         1        1.28394      0.0128394        167.772        1.67772
    3         1        1.36316      0.0136316        177.325        1.77325
    3         1        1.45064      0.0145064        187.769        1.87769
    3         1        1.53256      0.0153256        197.497        1.97497
    3         1        1.61506      0.0161506        207.313        2.07313
    3         1        1.69839      0.0169839        217.215        2.17215
    3         2      0.0323869    0.000323869        8.55263      0.0855263
    3         2      0.0759761    0.000759761        17.7447       0.177447
    3         2       0.119401     0.00119401        26.4433       0.264433
    3         2       0.165144     0.00165144        35.5197       0.355197
    3         2       0.212333     0.00212333        44.3615       0.443615
    3         2       0.262586     0.00262586        53.7148       0.537148
    3         2       0.312261     0.00312261        62.9603       0.629603
    3         2       0.359616     0.00359616        71.4905       0.714905
    3         2       0.409971     0.00409971        80.6496       0.806496
    3         2       0.460076     0.00460076        89.8044       0.898044
    3         2       0.510605     0.00510605        98.9744       0.989744
    3         2       0.556849     0.00556849        107.515        1.07515
    3         2       0.608048     0.00608048        116.752        1.16752
    3         2       0.654729     0.00654729        125.373        1.25373
    3         2       0.704833     0.00704833        134.712        1.34712
    3         2       0.751842     0.00751842        143.438        1.43438
    3         2       0.801586     0.00801586        152.899        1.52899
    3         2       0.849233     0.00849233         161.75         1.6175
    3         2         0.8964       0.008964        170.663        1.70663
    3         2       0.943122     0.00943122        179.642        1.79642
    3         2       0.990959     0.00990959        188.692        1.88692
    3         2        1.03797      0.0103797        197.808        1.97808
    3         3      0.0289593    0.000289593        8.21773      0.0821773
    3         3       0.101901     0.00101901        18.7432       0.187432
