      *tel    numcsi         Z         A     -dE/dx (MeV/um)                Leff           LeffErrUp         LeffErrLow
5	0	2	4	0.202811	4.1398388	0.202631108	0.202631108
5	0	2	4	0.146684	4.8594326	0.237853744	0.237853744
5	0	2	4	0.117918	5.1881906	0.253946244	0.253946244
*5	0	2	4	0.0997564	5.3758998	0.263134198	0.263134198
*5	0	2	4	0.0870507	5.4972294	0.269071938	0.269071938
