 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    1    2       984       0.5       0.905989     0.00905989          130.208        1.30208        2.64379      0.0264379
    5    0    1    2       989       0.5       0.910979     0.00910979          130.969        1.30969        2.63218      0.0263218
    5    0    1    2       994       0.5        0.91596      0.0091596          131.729        1.31729        2.62067      0.0262067
    5    0    1    2       999       0.5       0.920931     0.00920931          132.491        1.32491        2.60929      0.0260929
    5    0    1    2      1004       0.5       0.925889     0.00925889          133.252        1.33252        2.59801      0.0259801
    5    0    1    2      1009       0.5       0.930831     0.00930831          134.014        1.34014        2.58684      0.0258684
    5    0    1    2      1014       0.5       0.935755     0.00935755          134.777        1.34777        2.57578      0.0257578
    5    0    1    2      1019       0.5       0.940663     0.00940663           135.54         1.3554        2.56483      0.0256483
    5    0    1    2      1024       0.5       0.945558     0.00945558          136.303        1.36303        2.55399      0.0255399
    5    0    1    2      1029       0.5       0.950445     0.00950445          137.067        1.37067        2.54325      0.0254325
    5    0    1    2      1034       0.5       0.955328     0.00955328          137.832        1.37832        2.53261      0.0253261
    5    0    1    2      1039       0.5        0.96021      0.0096021          138.597        1.38597        2.52207      0.0252207
    5    0    1    2      1044       0.5       0.965097     0.00965097          139.362        1.39362        2.51163      0.0251163
    5    0    1    2      1049       0.5       0.969993     0.00969993          140.128        1.40128        2.50129      0.0250129
    5    0    1    2      1054       0.5       0.974901     0.00974901          140.894        1.40894        2.49105      0.0249105
    5    0    1    2      1059       0.5       0.979826     0.00979826           141.66         1.4166         2.4809       0.024809
    5    0    1    2      1064       0.5       0.984773     0.00984773          142.427        1.42427        2.47085      0.0247085
    5    0    1    2      1069       0.5        0.98974      0.0098974          143.195        1.43195        2.46089      0.0246089
    5    0    1    2      1074       0.5       0.994728     0.00994728          143.962        1.43962        2.45102      0.0245102
    5    0    1    2      1079       0.5       0.999732     0.00999732          144.731        1.44731        2.44124      0.0244124
    5    0    1    2      1084       0.5        1.00475      0.0100475            145.5          1.455        2.43155      0.0243155
    5    0    1    2      1089       0.5        1.00978      0.0100978          146.269        1.46269        2.42195      0.0242195
    5    0    1    2      1094       0.5        1.01482      0.0101482          147.038        1.47038        2.41243      0.0241243
    5    0    1    2      1099       0.5        1.01987      0.0101987          147.809        1.47809          2.403        0.02403
    5    0    1    2      1104       0.5        1.02493      0.0102493          148.579        1.48579        2.39365      0.0239365
    5    0    1    2      1109       0.5        1.02999      0.0102999           149.35         1.4935        2.38439      0.0238439
    5    0    1    2      1114       0.5        1.03505      0.0103505          150.122        1.50122        2.37521      0.0237521
    5    0    1    2      1119       0.5        1.04011      0.0104011          150.893        1.50893        2.36611      0.0236611
    5    0    1    2      1124       0.5        1.04517      0.0104517          151.666        1.51666        2.35709      0.0235709
    5    0    1    2      1129       0.5        1.05024      0.0105024          152.438        1.52438        2.34815      0.0234815
    5    0    1    2      1134       0.5         1.0553       0.010553          153.212        1.53212        2.33928      0.0233928
    5    0    1    2      1139       0.5        1.06038      0.0106038          153.985        1.53985        2.33049      0.0233049
    5    0    1    2      1144       0.5        1.06545      0.0106545          154.759        1.54759        2.32178      0.0232178
    5    0    1    2      1149       0.5        1.07053      0.0107053          155.534        1.55534        2.31315      0.0231315
    5    0    1    2      1154       0.5        1.07562      0.0107562          156.309        1.56309        2.30458      0.0230458
    5    0    1    2      1159       0.5        1.08071      0.0108071          157.084        1.57084        2.29609      0.0229609
    5    0    1    2      1164       0.5        1.08581      0.0108581           157.86         1.5786        2.28767      0.0228767
    5    0    1    2      1169       0.5        1.09092      0.0109092          158.637        1.58637        2.27933      0.0227933
    5    0    1    2      1174       0.5        1.09602      0.0109602          159.414        1.59414        2.27105      0.0227105
    5    0    1    2      1179       0.5        1.10113      0.0110113          160.191        1.60191        2.26284      0.0226284
    5    0    1    2      1184       0.5        1.10623      0.0110623          160.969        1.60969         2.2547       0.022547
    5    0    1    2      1189       0.5        1.11133      0.0111133          161.747        1.61747        2.24663      0.0224663
    5    0    1    2      1194       0.5        1.11642      0.0111642          162.526        1.62526        2.23862      0.0223862
    5    0    1    2      1199       0.5         1.1215       0.011215          163.305        1.63305        2.23068      0.0223068
    5    0    1    2      1204       0.5        1.12657      0.0112657          164.084        1.64084        2.22281      0.0222281
    5    0    1    2      1209       0.5        1.13163      0.0113163          164.864        1.64864          2.215        0.02215
    5    0    1    2      1214       0.5        1.13667      0.0113667          165.645        1.65645        2.20725      0.0220725
    5    0    1    2      1219       0.5        1.14171      0.0114171          166.426        1.66426        2.19957      0.0219957
    5    0    1    2      1224       0.5        1.14674      0.0114674          167.208        1.67208        2.19194      0.0219194
    5    0    1    2      1229       0.5        1.15177      0.0115177           167.99         1.6799        2.18438      0.0218438
    5    0    1    2      1234       0.5         1.1568       0.011568          168.772        1.68772        2.17688      0.0217688
    5    0    1    2      1239       0.5        1.16185      0.0116185          169.555        1.69555        2.16944      0.0216944
    5    0    1    2      1244       0.5        1.16691      0.0116691          170.338        1.70338        2.16206      0.0216206
    5    0    1    2      1249       0.5        1.17198      0.0117198          171.122        1.71122        2.15473      0.0215473
    5    0    1    2      1254       0.5        1.17708      0.0117708          171.906        1.71906        2.14746      0.0214746
    5    0    1    2      1259       0.5         1.1822       0.011822          172.691        1.72691        2.14025      0.0214025
    5    0    1    2      1264       0.5        1.18735      0.0118735          173.476        1.73476         2.1331       0.021331
    5    0    1    2      1269       0.5        1.19253      0.0119253          174.261        1.74261          2.126        0.02126
    5    0    1    2      1274       0.5        1.19772      0.0119772          175.047        1.75047        2.11896      0.0211896
    5    0    1    2      1279       0.5        1.20293      0.0120293          175.834        1.75834        2.11197      0.0211197
    5    0    1    2      1284       0.5        1.20817      0.0120817          176.621        1.76621        2.10503      0.0210503
    5    0    1    2      1289       0.5        1.21341      0.0121341          177.408        1.77408        2.09815      0.0209815
    5    0    1    2      1294       0.5        1.21867      0.0121867          178.196        1.78196        2.09132      0.0209132
    5    0    1    2      1299       0.5        1.22394      0.0122394          178.984        1.78984        2.08454      0.0208454
    5    0    1    2      1304       0.5        1.22922      0.0122922          179.773        1.79773        2.07781      0.0207781
    5    0    1    2      1309       0.5         1.2345       0.012345          180.562        1.80562        2.07113      0.0207113
    5    0    1    2      1314       0.5        1.23979      0.0123979          181.352        1.81352        2.06451      0.0206451
    5    0    1    2      1319       0.5        1.24508      0.0124508          182.142        1.82142        2.05793      0.0205793
    5    0    1    2      1324       0.5        1.25036      0.0125036          182.932        1.82932         2.0514       0.020514
    5    0    1    2      1329       0.5        1.25564      0.0125564          183.723        1.83723        2.04492      0.0204492
    5    0    1    2      1334       0.5        1.26091      0.0126091          184.515        1.84515        2.03849      0.0203849
    5    0    1    2      1339       0.5        1.26616      0.0126616          185.307        1.85307         2.0321       0.020321
    5    0    1    2      1344       0.5         1.2714       0.012714          186.099        1.86099        2.02576      0.0202576
    5    0    1    2      1349       0.5        1.27663      0.0127663          186.892        1.86892        2.01947      0.0201947
    5    0    1    2      1354       0.5        1.28183      0.0128183          187.686        1.87686        2.01322      0.0201322
    5    0    1    2      1359       0.5        1.28701      0.0128701           188.48         1.8848        2.00702      0.0200702
    5    0    1    2      1364       0.5        1.29219      0.0129219          189.274        1.89274        2.00086      0.0200086
    5    0    1    2      1369       0.5        1.29737      0.0129737          190.069        1.90069        1.99475      0.0199475
    5    0    1    2      1374       0.5        1.30255      0.0130255          190.864        1.90864        1.98868      0.0198868
    5    0    1    2      1379       0.5        1.30774      0.0130774           191.66         1.9166        1.98266      0.0198266
    5    0    1    2      1384       0.5        1.31294      0.0131294          192.457        1.92457        1.97668      0.0197668
    5    0    1    2      1389       0.5        1.31816      0.0131816          193.253        1.93253        1.97073      0.0197073
    5    0    1    2      1394       0.5        1.32342      0.0132342          194.051        1.94051        1.96484      0.0196484
    5    0    1    2      1399       0.5         1.3287       0.013287          194.849        1.94849        1.95898      0.0195898
    5    0    1    2      1404       0.5        1.33402      0.0133402          195.647        1.95647        1.95316      0.0195316
    5    0    1    2      1409       0.5        1.33937      0.0133937          196.445        1.96445        1.94739      0.0194739
    5    0    1    2      1414       0.5        1.34474      0.0134474          197.245        1.97245        1.94165      0.0194165
    5    0    1    2      1419       0.5        1.35013      0.0135013          198.044        1.98044        1.93596      0.0193596
    5    0    1    2      1424       0.5        1.35554      0.0135554          198.845        1.98845         1.9303       0.019303
    5    0    1    2      1429       0.5        1.36096      0.0136096          199.645        1.99645        1.92468      0.0192468
    5    0    1    2      1434       0.5        1.36639      0.0136639          200.446        2.00446        1.91911      0.0191911
    5    0    1    2      1439       0.5        1.37183      0.0137183          201.248        2.01248        1.91357      0.0191357
    5    0    1    2      1444       0.5        1.37726      0.0137726           202.05         2.0205        1.90806      0.0190806
    5    0    1    2      1449       0.5        1.38269      0.0138269          202.852        2.02852         1.9026       0.019026
    5    0    1    2      1454       0.5        1.38812      0.0138812          203.655        2.03655        1.89717      0.0189717
    5    0    1    2      1459       0.5        1.39354      0.0139354          204.459        2.04459        1.89178      0.0189178
    5    0    1    2      1464       0.5        1.39896      0.0139896          205.262        2.05262        1.88642      0.0188642
    5    0    1    2      1469       0.5        1.40437      0.0140437          206.067        2.06067         1.8811       0.018811
    5    0    1    2      1474       0.5        1.40977      0.0140977          206.872        2.06872        1.87582      0.0187582
    5    0    1    2      1479       0.5        1.41516      0.0141516          207.677        2.07677        1.87057      0.0187057
    5    0    1    2      1484       0.5        1.42053      0.0142053          208.483        2.08483        1.86535      0.0186535
    5    0    1    2      1489       0.5        1.42589      0.0142589          209.289        2.09289        1.86017      0.0186017
    5    0    1    2      1494       0.5        1.43124      0.0143124          210.096        2.10096        1.85503      0.0185503
    5    0    1    2      1499       0.5        1.43659      0.0143659          210.903        2.10903        1.84991      0.0184991
    5    0    1    2      1504       0.5        1.44192      0.0144192          211.711        2.11711        1.84484      0.0184484
    5    0    1    2      1509       0.5        1.44726      0.0144726          212.519        2.12519        1.83979      0.0183979
    5    0    1    2      1514       0.5         1.4526       0.014526          213.328        2.13328        1.83478      0.0183478
    5    0    1    2      1519       0.5        1.45794      0.0145794          214.137        2.14137         1.8298       0.018298
    5    0    1    2      1524       0.5         1.4633       0.014633          214.947        2.14947        1.82485      0.0182485
    5    0    1    2      1529       0.5        1.46866      0.0146866          215.757        2.15757        1.81993      0.0181993
    5    0    1    2      1534       0.5        1.47405      0.0147405          216.568        2.16568        1.81505      0.0181505
    5    0    1    2      1539       0.5        1.47945      0.0147945          217.379        2.17379        1.81019      0.0181019
    5    0    1    2      1544       0.5        1.48487      0.0148487          218.191        2.18191        1.80537      0.0180537
    5    0    1    2      1549       0.5        1.49032      0.0149032          219.003        2.19003        1.80058      0.0180058
    5    0    1    2      1554       0.5        1.49577      0.0149577          219.816        2.19816        1.79581      0.0179581
    5    0    1    2      1559       0.5        1.50125      0.0150125          220.629        2.20629        1.79108      0.0179108
    5    0    1    2      1564       0.5        1.50675      0.0150675          221.443        2.21443        1.78638      0.0178638
    5    0    1    2      1569       0.5        1.51226      0.0151226          222.257        2.22257        1.78171      0.0178171
    5    0    1    2      1574       0.5        1.51779      0.0151779          223.071        2.23071        1.77706      0.0177706
    5    0    1    2      1579       0.5        1.52333      0.0152333          223.886        2.23886        1.77245      0.0177245
    5    0    1    2      1584       0.5        1.52889      0.0152889          224.702        2.24702        1.76786      0.0176786
    5    0    1    2      1589       0.5        1.53445      0.0153445          225.518        2.25518         1.7633       0.017633
    5    0    1    2      1594       0.5        1.54002      0.0154002          226.334        2.26334        1.75877      0.0175877
    5    0    1    2      1599       0.5        1.54559      0.0154559          227.151        2.27151        1.75427      0.0175427
    5    0    1    2      1604       0.5        1.55114      0.0155114          227.969        2.27969        1.74979      0.0174979
    5    0    1    2      1609       0.5        1.55669      0.0155669          228.787        2.28787        1.74535      0.0174535
    5    0    1    2      1614       0.5        1.56221      0.0156221          229.605        2.29605        1.74093      0.0174093
    5    0    1    2      1619       0.5         1.5677       0.015677          230.424        2.30424        1.73653      0.0173653
    5    0    1    2      1624       0.5        1.57316      0.0157316          231.244        2.31244        1.73217      0.0173217
    5    0    1    2      1629       0.5         1.5786       0.015786          232.064        2.32064        1.72783      0.0172783
    5    0    1    2      1634       0.5        1.58401      0.0158401          232.884        2.32884        1.72351      0.0172351
    5    0    1    2      1639       0.5        1.58941      0.0158941          233.705        2.33705        1.71922      0.0171922
    5    0    1    2      1644       0.5         1.5948       0.015948          234.527        2.34527        1.71496      0.0171496
    5    0    1    2      1649       0.5         1.6002       0.016002          235.349        2.35349        1.71072      0.0171072
    5    0    1    2      1654       0.5        1.60561      0.0160561          236.171        2.36171        1.70651      0.0170651
    5    0    1    2      1659       0.5        1.61103      0.0161103          236.994        2.36994        1.70232      0.0170232
    5    0    1    2      1664       0.5        1.61648      0.0161648          237.818        2.37818        1.69816      0.0169816
    5    0    1    2      1669       0.5        1.62197      0.0162197          238.642        2.38642        1.69402      0.0169402
    5    0    1    2      1674       0.5        1.62749      0.0162749          239.466        2.39466        1.68991      0.0168991
    5    0    1    2      1679       0.5        1.63304      0.0163304          240.291        2.40291        1.68582      0.0168582
    5    0    1    2      1684       0.5        1.63862      0.0163862          241.116        2.41116        1.68175      0.0168175
    5    0    1    2      1689       0.5        1.64422      0.0164422          241.942        2.41942        1.67771      0.0167771
    5    0    1    2      1694       0.5        1.64984      0.0164984          242.769        2.42769        1.67369      0.0167369
    5    0    1    2      1699       0.5        1.65547      0.0165547          243.596        2.43596        1.66969      0.0166969
    5    0    1    2      1704       0.5        1.66111      0.0166111          244.423        2.44423        1.66572      0.0166572
    5    0    1    2      1709       0.5        1.66676      0.0166676          245.252        2.45252        1.66177      0.0166177
    5    0    1    2      1714       0.5         1.6724       0.016724           246.08         2.4608        1.65784      0.0165784
    5    0    1    2      1719       0.5        1.67804      0.0167804          246.909        2.46909        1.65393      0.0165393
    5    0    1    2      1724       0.5        1.68368      0.0168368          247.739        2.47739        1.65005      0.0165005
    5    0    1    2      1729       0.5        1.68931      0.0168931          248.569        2.48569        1.64619      0.0164619
    5    0    1    3        84       0.5      0.0149278    0.000149278          1.89084      0.0189084         21.945        0.21945
    5    0    1    3        90       0.5       0.020985     0.00020985          2.62711      0.0262711        21.3716       0.213716
    5    0    1    3        96       0.5      0.0270936    0.000270936          3.34547      0.0334547        20.8331       0.208331
    5    0    1    3       102       0.5      0.0332149    0.000332149          4.05086      0.0405086        20.3224       0.203224
    5    0    1    3       108       0.5      0.0392799    0.000392799          4.75295      0.0475295        19.8346       0.198346
    5    0    1    3       114       0.5      0.0453225    0.000453225          5.45396      0.0545396        19.3663       0.193663
    5    0    1    3       120       0.5        0.05146      0.0005146          6.15637      0.0615637        18.9152       0.189152
    5    0    1    3       126       0.5      0.0574135    0.000574135          6.86187      0.0686187        18.4795       0.184795
    5    0    1    3       132       0.5       0.063419     0.00063419          7.57157      0.0757157        18.0582       0.180582
    5    0    1    3       138       0.5      0.0701688    0.000701688          8.28626      0.0828626        17.6504       0.176504
    5    0    1    3       144       0.5      0.0765171    0.000765171          9.00633      0.0900633        17.2554       0.172554
    5    0    1    3       150       0.5      0.0822459    0.000822459          9.73204      0.0973204        16.8728       0.168728
    5    0    1    3       156       0.5      0.0881555    0.000881555          10.4635       0.104635         16.502        0.16502
    5    0    1    3       162       0.5      0.0941115    0.000941115          11.2005       0.112005        16.1429       0.161429
    5    0    1    3       168       0.5            0.1          0.001          11.9431       0.119431         15.795        0.15795
    5    0    1    3       174       0.5       0.105909     0.00105909           12.691        0.12691        15.4581       0.154581
    5    0    1    3       180       0.5       0.111852     0.00111852          13.4444       0.134444        15.1318       0.151318
    5    0    1    3       186       0.5       0.117819     0.00117819          14.2038       0.142038        14.8158       0.148158
    5    0    1    3       192       0.5       0.123801     0.00123801          14.9697       0.149697          14.51         0.1451
    5    0    1    3       198       0.5        0.12979      0.0012979          15.7427       0.157427         14.214        0.14214
    5    0    1    3       204       0.5       0.135778     0.00135778          16.5227       0.165227        13.9274       0.139274
    5    0    1    3       210       0.5       0.141755     0.00141755           17.309        0.17309        13.6501       0.136501
    5    0    1    3       216       0.5       0.147713     0.00147713          18.1009       0.181009        13.3817       0.133817
    5    0    1    3       222       0.5       0.153643     0.00153643          18.8973       0.188973        13.1219       0.131219
    5    0    1    3       228       0.5       0.159548     0.00159548          19.6977       0.196977        12.8705       0.128705
    5    0    1    3       234       0.5       0.165431     0.00165431          20.5014       0.205014        12.6272       0.126272
    5    0    1    3       240       0.5       0.171296     0.00171296          21.3083       0.213083        12.3916       0.123916
    5    0    1    3       246       0.5        0.17715      0.0017715          22.1186       0.221186        12.1636       0.121636
    5    0    1    3       252       0.5       0.182996     0.00182996          22.9325       0.229325        11.9428       0.119428
    5    0    1    3       258       0.5        0.18884      0.0018884          23.7499       0.237499        11.7289       0.117289
    5    0    1    3       264       0.5       0.194685     0.00194685           24.571        0.24571        11.5219       0.115219
    5    0    1    3       270       0.5       0.200537     0.00200537          25.3955       0.253955        11.3213       0.113213
    5    0    1    3       276       0.5       0.206398     0.00206398          26.2228       0.262228        11.1269       0.111269
    5    0    1    3       282       0.5       0.212268     0.00212268          27.0525       0.270525        10.9385       0.109385
    5    0    1    3       288       0.5       0.218148     0.00218148          27.8853       0.278853        10.7559       0.107559
    5    0    1    3       294       0.5       0.224037     0.00224037          28.7203       0.287203        10.5789       0.105789
    5    0    1    3       300       0.5       0.229936     0.00229936          29.5518       0.295518        10.4072       0.104072
    5    0    1    3       306       0.5       0.235845     0.00235845           30.376        0.30376        10.2407       0.102407
    5    0    1    3       312       0.5       0.241763     0.00241763          31.1956       0.311956        10.0791       0.100791
    5    0    1    3       318       0.5       0.247692     0.00247692          32.0153       0.320153        9.92226      0.0992226
    5    0    1    3       324       0.5       0.253631     0.00253631          32.8377       0.328377        9.77001      0.0977001
    5    0    1    3       330       0.5       0.259579     0.00259579          33.6635       0.336635        9.62217      0.0962217
    5    0    1    3       336       0.5       0.265535     0.00265535          34.4913       0.344913        9.47857      0.0947857
    5    0    1    3       342       0.5       0.271498     0.00271498          35.3196       0.353196        9.33905      0.0933905
    5    0    1    3       348       0.5       0.277467     0.00277467          36.1477       0.361477        9.20345      0.0920345
    5    0    1    3       354       0.5       0.283441     0.00283441          36.9757       0.369757        9.07164      0.0907164
    5    0    1    3       360       0.5        0.28942      0.0028942          37.8041       0.378041        8.94347      0.0894347
    5    0    1    3       366       0.5       0.295402     0.00295402          38.6333       0.386333         8.8188       0.088188
    5    0    1    3       372       0.5       0.301385     0.00301385          39.4633       0.394633        8.69751      0.0869751
    5    0    1    3       378       0.5       0.307368     0.00307368           40.294        0.40294        8.57947      0.0857947
    5    0    1    3       384       0.5       0.313346     0.00313346          41.1254       0.411254        8.46456      0.0846456
    5    0    1    3       390       0.5       0.319315     0.00319315          41.9572       0.419572        8.35268      0.0835268
    5    0    1    3       396       0.5       0.325273     0.00325273          42.7894       0.427894         8.2437       0.082437
    5    0    1    3       402       0.5       0.331215     0.00331215          43.6221       0.436221        8.13754      0.0813754
    5    0    1    3       408       0.5       0.337138     0.00337138          44.4553       0.444553        8.03408      0.0803408
    5    0    1    3       414       0.5       0.343039     0.00343039           45.289        0.45289        7.93323      0.0793323
    5    0    1    3       420       0.5       0.348914     0.00348914          46.1232       0.461232        7.83491      0.0783491
    5    0    1    3       426       0.5       0.354765     0.00354765          46.9579       0.469579        7.73901      0.0773901
    5    0    1    3       432       0.5       0.360602     0.00360602           47.793        0.47793        7.64547      0.0764547
    5    0    1    3       438       0.5       0.366429     0.00366429          48.6285       0.486285        7.55419      0.0755419
    5    0    1    3       444       0.5       0.372253     0.00372253          49.4645       0.494645        7.46511      0.0746511
    5    0    1    3       450       0.5       0.378083     0.00378083          50.3009       0.503009        7.37814      0.0737814
    5    0    1    3       456       0.5       0.383925     0.00383925          51.1378       0.511378        7.29323      0.0729323
    5    0    1    3       462       0.5       0.389785     0.00389785           51.975        0.51975        7.21029      0.0721029
    5    0    1    3       468       0.5       0.395671     0.00395671          52.8127       0.528127        7.12926      0.0712926
    5    0    1    3       474       0.5       0.401585     0.00401585          53.6508       0.536508        7.05008      0.0705008
    5    0    1    3       480       0.5       0.407523     0.00407523          54.4893       0.544893         6.9727       0.069727
    5    0    1    3       486       0.5       0.413482     0.00413482          55.3281       0.553281        6.89705      0.0689705
    5    0    1    3       492       0.5       0.419455     0.00419455          56.1674       0.561674        6.82307      0.0682307
    5    0    1    3       498       0.5       0.425438     0.00425438           57.007        0.57007        6.75073      0.0675073
    5    0    1    3       504       0.5       0.431426     0.00431426           57.847        0.57847        6.67995      0.0667995
    5    0    1    3       510       0.5       0.437414     0.00437414          58.6874       0.586874         6.6107       0.066107
    5    0    1    3       516       0.5       0.443399     0.00443399          59.5282       0.595282        6.54293      0.0654293
    5    0    1    3       522       0.5       0.449375     0.00449375          60.3694       0.603694        6.47659      0.0647659
    5    0    1    3       528       0.5       0.455344     0.00455344           61.211        0.61211        6.41164      0.0641164
    5    0    1    3       534       0.5       0.461308     0.00461308          62.0529       0.620529        6.34803      0.0634803
    5    0    1    3       540       0.5       0.467269     0.00467269          62.8951       0.628951        6.28574      0.0628574
    5    0    1    3       546       0.5       0.473227     0.00473227          63.7378       0.637378        6.22471      0.0622471
    5    0    1    3       552       0.5       0.479184     0.00479184          64.5808       0.645808        6.16491      0.0616491
    5    0    1    3       558       0.5       0.485143     0.00485143          65.4241       0.654241         6.1063       0.061063
    5    0    1    3       564       0.5       0.491105     0.00491105          66.2678       0.662678        6.04886      0.0604886
    5    0    1    3       570       0.5       0.497071     0.00497071          67.1119       0.671119        5.99254      0.0599254
    5    0    1    3       576       0.5       0.503039     0.00503039          67.9563       0.679563        5.93732      0.0593732
    5    0    1    3       582       0.5       0.509004     0.00509004          68.8011       0.688011        5.88316      0.0588316
    5    0    1    3       588       0.5       0.514962     0.00514962          69.6462       0.696462        5.83003      0.0583003
    5    0    1    3       594       0.5        0.52091      0.0052091          70.4916       0.704916        5.77791      0.0577791
    5    0    1    3       600       0.5       0.526843     0.00526843          71.3375       0.713375        5.72677      0.0572677
    5    0    1    3       606       0.5       0.532758     0.00532758          72.1836       0.721836        5.67658      0.0567658
    5    0    1    3       612       0.5        0.53865      0.0053865          73.0301       0.730301        5.62731      0.0562731
    5    0    1    3       618       0.5       0.544516     0.00544516          73.8769       0.738769        5.57894      0.0557894
    5    0    1    3       624       0.5       0.550359     0.00550359          74.7242       0.747242        5.53145      0.0553145
    5    0    1    3       630       0.5       0.556184     0.00556184          75.5717       0.755717        5.48481      0.0548481
    5    0    1    3       636       0.5       0.561999     0.00561999          76.4196       0.764196          5.439        0.05439
    5    0    1    3       642       0.5       0.567812     0.00567812          77.2679       0.772679          5.394        0.05394
    5    0    1    3       648       0.5       0.573629     0.00573629          78.1166       0.781166        5.34978      0.0534978
    5    0    1    3       654       0.5       0.579458     0.00579458          78.9656       0.789656        5.30634      0.0530634
    5    0    1    3       660       0.5       0.585304     0.00585304          79.8149       0.798149        5.26364      0.0526364
    5    0    1    3       666       0.5       0.591177     0.00591177          80.6645       0.806645        5.22167      0.0522167
    5    0    1    3       672       0.5       0.597078     0.00597078          81.5145       0.815145        5.18041      0.0518041
    5    0    1    3       678       0.5       0.603005     0.00603005          82.3648       0.823648        5.13984      0.0513984
    5    0    1    3       684       0.5       0.608951     0.00608951          83.2155       0.832155        5.09995      0.0509995
    5    0    1    3       690       0.5       0.614912     0.00614912          84.0666       0.840666        5.06072      0.0506072
    5    0    1    3       696       0.5       0.620883     0.00620883           84.918        0.84918        5.02213      0.0502213
    5    0    1    3       702       0.5       0.626858     0.00626858          85.7697       0.857697        4.98417      0.0498417
    5    0    1    3       708       0.5       0.632833     0.00632833          86.6218       0.866218        4.94682      0.0494682
    5    0    1    3       714       0.5       0.638801     0.00638801          87.4743       0.874743        4.91007      0.0491007
    5    0    1    3       720       0.5        0.64476      0.0064476          88.3271       0.883271         4.8739       0.048739
    5    0    1    3       726       0.5       0.650711     0.00650711          89.1802       0.891802         4.8383       0.048383
    5    0    1    3       732       0.5       0.656656     0.00656656          90.0337       0.900337        4.80326      0.0480326
    5    0    1    3       738       0.5       0.662599     0.00662599          90.8875       0.908875        4.76876      0.0476876
    5    0    1    3       744       0.5       0.668542     0.00668542          91.7417       0.917417        4.73479      0.0473479
    5    0    1    3       750       0.5        0.67449      0.0067449          92.5962       0.925962        4.70135      0.0470135
    5    0    1    3       756       0.5       0.680444     0.00680444           93.451        0.93451         4.6684       0.046684
    5    0    1    3       762       0.5       0.686408     0.00686408          94.3062       0.943062        4.63596      0.0463596
    5    0    1    3       768       0.5       0.692384     0.00692384          95.1617       0.951617          4.604        0.04604
    5    0    1    3       774       0.5       0.698369     0.00698369          96.0176       0.960176        4.57251      0.0457251
    5    0    1    3       780       0.5       0.704357     0.00704357          96.8739       0.968739        4.54149      0.0454149
    5    0    1    3       786       0.5       0.710343     0.00710343          97.7305       0.977305        4.51092      0.0451092
    5    0    1    3       792       0.5       0.716322     0.00716322          98.5875       0.985875        4.48079      0.0448079
    5    0    1    3       798       0.5       0.722286     0.00722286          99.4448       0.994448         4.4511       0.044511
    5    0    1    3       804       0.5       0.728231     0.00728231          100.303        1.00303        4.42184      0.0442184
    5    0    1    3       810       0.5        0.73415      0.0073415          101.161        1.01161        4.39298      0.0439298
    5    0    1    3       816       0.5       0.740038     0.00740038          102.019        1.02019        4.36454      0.0436454
    5    0    1    3       822       0.5       0.745897     0.00745897          102.878        1.02878        4.33649      0.0433649
    5    0    1    3       828       0.5       0.751732     0.00751732          103.737        1.03737        4.30884      0.0430884
    5    0    1    3       834       0.5       0.757553     0.00757553          104.596        1.04596        4.28156      0.0428156
    5    0    1    3       840       0.5       0.763365     0.00763365          105.456        1.05456        4.25466      0.0425466
    5    0    1    3       846       0.5       0.769177     0.00769177          106.316        1.06316        4.22813      0.0422813
    5    0    1    3       852       0.5       0.774996     0.00774996          107.177        1.07177        4.20195      0.0420195
    5    0    1    3       858       0.5        0.78083      0.0078083          108.037        1.08037        4.17613      0.0417613
    5    0    1    3       864       0.5       0.786684     0.00786684          108.899        1.08899        4.15065      0.0415065
    5    0    1    3       870       0.5       0.792566     0.00792566           109.76         1.0976        4.12551      0.0412551
    5    0    1    3       876       0.5       0.798471     0.00798471          110.622        1.10622         4.1007       0.041007
    5    0    1    3       882       0.5       0.804397     0.00804397          111.485        1.11485        4.07621      0.0407621
    5    0    1    3       888       0.5        0.81034      0.0081034          112.347        1.12347        4.05204      0.0405204
    5    0    1    3       894       0.5       0.816296     0.00816296           113.21         1.1321        4.02819      0.0402819
    5    0    1    3       900       0.5       0.822261     0.00822261          114.074        1.14074        4.00464      0.0400464
    5    0    1    3       906       0.5       0.828231     0.00828231          114.937        1.14937        3.98139      0.0398139
    5    0    1    3       912       0.5       0.834204     0.00834204          115.802        1.15802        3.95843      0.0395843
    5    0    1    3       918       0.5       0.840175     0.00840175          116.666        1.16666        3.93577      0.0393577
    5    0    1    3       924       0.5       0.846145     0.00846145          117.531        1.17531        3.91339      0.0391339
    5    0    1    3       930       0.5       0.852114     0.00852114          118.396        1.18396        3.89128      0.0389128
    5    0    1    3       936       0.5       0.858085     0.00858085          119.262        1.19262        3.86945      0.0386945
    5    0    1    3       942       0.5       0.864058     0.00864058          120.128        1.20128        3.84788      0.0384788
    5    0    1    3       948       0.5       0.870035     0.00870035          120.994        1.20994        3.82658      0.0382658
    5    0    1    3       954       0.5       0.876016     0.00876016          121.861        1.21861        3.80554      0.0380554
    5    0    1    3       960       0.5       0.882003     0.00882003          122.728        1.22728        3.78475      0.0378475
    5    0    1    3       966       0.5       0.887997     0.00887997          123.595        1.23595        3.76421      0.0376421
    5    0    1    3       972       0.5       0.893995     0.00893995          124.463        1.24463        3.74391      0.0374391
