 *tel    csi      Z      A                       Horn's Formula  Npar                                          Par0        Par1       Par2
    4      3      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     0.000172593  0.00802475    0.221693
    4      3      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     0.000172593  0.00802475    0.221693
    4      3      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     0.000172593  0.00802475    0.221693
    5      0      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3      0.00208563  0.00856203    0.284499
    5      0      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3      0.00208563  0.00856203    0.284499
    5      0      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3      0.00208563  0.00856203    0.284499
    5      0      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3      0.00208563  0.00856203    0.284499
    5      0      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3      0.00208563  0.00856203    0.284499
    5      0      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3      0.00208563  0.00856203    0.284499
    5      0      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3      0.00208563  0.00856203    0.284499
    5      0      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3      0.00208563  0.00856203    0.284499
    5      1      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3      0.00191113  0.00986675    0.249916
    5      1      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3      0.00191113  0.00986675    0.249916
    5      1      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3      0.00191113  0.00986675    0.249916
    5      1      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3      0.00191113  0.00986675    0.249916
    5      1      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3      0.00191113  0.00986675    0.249916
    5      1      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3      0.00191113  0.00986675    0.249916
    5      1      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3      0.00191113  0.00986675    0.249916
    5      1      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3      0.00191113  0.00986675    0.249916
    5      2      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3     0.000753554   0.0105378    0.307622
    5      2      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3     0.000753554   0.0105378    0.307622
    5      2      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3     0.000753554   0.0105378    0.307622
    5      2      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3     0.000753554   0.0105378    0.307622
    5      2      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3     0.000753554   0.0105378    0.307622
    5      2      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     0.000753554   0.0105378    0.307622
    5      2      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     0.000753554   0.0105378    0.307622
    5      2      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     0.000753554   0.0105378    0.307622
    5      3      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3     -0.00654755   0.0151508    0.332535
    5      3      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3     -0.00654755   0.0151508    0.332535
    5      3      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3     -0.00654755   0.0151508    0.332535
    5      3      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3     -0.00654755   0.0151508    0.332535
    5      3      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3     -0.00654755   0.0151508    0.332535
    5      3      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     -0.00654755   0.0151508    0.332535
    5      3      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     -0.00654755   0.0151508    0.332535
    5      3      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     -0.00654755   0.0151508    0.332535
    6      0      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3     -0.00398545   0.0084646    0.352127
    6      0      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3     -0.00398545   0.0084646    0.352127
    6      0      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3     -0.00398545   0.0084646    0.352127
    6      0      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3     -0.00398545   0.0084646    0.352127
    6      0      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3     -0.00398545   0.0084646    0.352127
    6      0      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     -0.00398545   0.0084646    0.352127
    6      0      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     -0.00398545   0.0084646    0.352127
    6      0      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     -0.00398545   0.0084646    0.352127
    6      1      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3      -0.0024144   0.0085313    0.268237
    6      1      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3      -0.0024144   0.0085313    0.268237
    6      1      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3      -0.0024144   0.0085313    0.268237
    6      1      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3      -0.0024144   0.0085313    0.268237
    6      1      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3      -0.0024144   0.0085313    0.268237
    6      1      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3      -0.0024144   0.0085313    0.268237
    6      1      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3      -0.0024144   0.0085313    0.268237
    6      1      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3      -0.0024144   0.0085313    0.268237
    6      2      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3     0.000290578  0.00883558    0.362711
    6      2      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3     0.000290578  0.00883558    0.362711
    6      2      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3     0.000290578  0.00883558    0.362711
    6      2      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3     0.000290578  0.00883558    0.362711
    6      2      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3     0.000290578  0.00883558    0.362711
    6      2      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     0.000290578  0.00883558    0.362711
    6      2      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     0.000290578  0.00883558    0.362711
    6      2      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     0.000290578  0.00883558    0.362711
    6      3      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3     -0.00269242  0.00859163    0.354126
    6      3      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3     -0.00269242  0.00859163    0.354126
    6      3      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3     -0.00269242  0.00859163    0.354126
    6      3      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3     -0.00269242  0.00859163    0.354126
    6      3      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3     -0.00269242  0.00859163    0.354126
    6      3      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     -0.00269242  0.00859163    0.354126
    6      3      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     -0.00269242  0.00859163    0.354126
    6      3      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     -0.00269242  0.00859163    0.354126
    7      0      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3     -0.00379213  0.00819722    0.252785
    7      0      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3     -0.00379213  0.00819722    0.252785
    7      0      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3     -0.00379213  0.00819722    0.252785
    7      0      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3     -0.00379213  0.00819722    0.252785
    7      0      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3     -0.00379213  0.00819722    0.252785
    7      0      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     -0.00379213  0.00819722    0.252785
    7      0      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     -0.00379213  0.00819722    0.252785
    7      0      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     -0.00379213  0.00819722    0.252785
    7      1      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3    -9.46106e-05  0.00872764    0.268621
    7      1      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3    -9.46106e-05  0.00872764    0.268621
    7      1      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3    -9.46106e-05  0.00872764    0.268621
    7      1      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3    -9.46106e-05  0.00872764    0.268621
    7      1      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3    -9.46106e-05  0.00872764    0.268621
    7      1      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3    -9.46106e-05  0.00872764    0.268621
    7      1      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3    -9.46106e-05  0.00872764    0.268621
    7      1      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3    -9.46106e-05  0.00872764    0.268621
    7      2      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3      0.00154664  0.00842062    0.271488
    7      2      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3      0.00154664  0.00842062    0.271488
    7      2      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3      0.00154664  0.00842062    0.271488
    7      2      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3      0.00154664  0.00842062    0.271488
    7      2      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3      0.00154664  0.00842062    0.271488
    7      2      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3      0.00154664  0.00842062    0.271488
    7      2      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3      0.00154664  0.00842062    0.271488
    7      2      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3      0.00154664  0.00842062    0.271488
    7      3      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3     -0.00788444   0.0084733    0.227772
    7      3      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3     -0.00788444   0.0084733    0.227772
    7      3      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3     -0.00788444   0.0084733    0.227772
    7      3      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3     -0.00788444   0.0084733    0.227772
    7      3      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3     -0.00788444   0.0084733    0.227772
    7      3      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     -0.00788444   0.0084733    0.227772
    7      3      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     -0.00788444   0.0084733    0.227772
    7      3      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     -0.00788444   0.0084733    0.227772
    8      0      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3       0.0122829   0.0079032    0.298111
    8      0      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3       0.0122829   0.0079032    0.298111
    8      0      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3       0.0122829   0.0079032    0.298111
    8      0      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3       0.0122829   0.0079032    0.298111
    8      0      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3       0.0122829   0.0079032    0.298111
    8      0      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3       0.0122829   0.0079032    0.298111
    8      0      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3       0.0122829   0.0079032    0.298111
    8      0      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3       0.0122829   0.0079032    0.298111
    8      1      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3      0.00180615  0.00867978    0.284745
    8      1      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3      0.00180615  0.00867978    0.284745
    8      1      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3      0.00180615  0.00867978    0.284745
    8      1      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3      0.00180615  0.00867978    0.284745
    8      1      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3      0.00180615  0.00867978    0.284745
    8      1      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3      0.00180615  0.00867978    0.284745
    8      1      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3      0.00180615  0.00867978    0.284745
    8      1      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3      0.00180615  0.00867978    0.284745
    8      2      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3      0.00734189  0.00846516    0.321098
    8      2      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3      0.00734189  0.00846516    0.321098
    8      2      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3      0.00734189  0.00846516    0.321098
    8      2      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3      0.00734189  0.00846516    0.321098
    8      2      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3      0.00734189  0.00846516    0.321098
    8      2      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3      0.00734189  0.00846516    0.321098
    8      2      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3      0.00734189  0.00846516    0.321098
    8      2      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3      0.00734189  0.00846516    0.321098
    8      3      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3      0.00251239  0.00804101    0.255615
    8      3      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3      0.00251239  0.00804101    0.255615
    8      3      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3      0.00251239  0.00804101    0.255615
    8      3      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3      0.00251239  0.00804101    0.255615
    8      3      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3      0.00251239  0.00804101    0.255615
    8      3      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3      0.00251239  0.00804101    0.255615
    8      3      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3      0.00251239  0.00804101    0.255615
    8      3      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3      0.00251239  0.00804101    0.255615
    9      0      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3     -0.00847721  0.00758319    0.212788
    9      0      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3     -0.00847721  0.00758319    0.212788
    9      0      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3     -0.00847721  0.00758319    0.212788
    9      0      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3     -0.00847721  0.00758319    0.212788
    9      0      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3     -0.00847721  0.00758319    0.212788
    9      0      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     -0.00847721  0.00758319    0.212788
    9      0      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     -0.00847721  0.00758319    0.212788
    9      0      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     -0.00847721  0.00758319    0.212788
    9      1      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3      0.00199727  0.00767924    0.258164
    9      1      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3      0.00199727  0.00767924    0.258164
    9      1      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3      0.00199727  0.00767924    0.258164
    9      1      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3      0.00199727  0.00767924    0.258164
    9      1      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3      0.00199727  0.00767924    0.258164
    9      1      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3      0.00199727  0.00767924    0.258164
    9      1      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3      0.00199727  0.00767924    0.258164
    9      1      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3      0.00199727  0.00767924    0.258164
    9      2      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3     -0.00511553  0.00820475    0.257837
    9      2      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3     -0.00511553  0.00820475    0.257837
    9      2      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3     -0.00511553  0.00820475    0.257837
    9      2      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3     -0.00511553  0.00820475    0.257837
    9      2      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3     -0.00511553  0.00820475    0.257837
    9      2      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3     -0.00511553  0.00820475    0.257837
    9      2      4      7  [0]+[1].(x-[2].7.pow(4,2).log(fabs((x+[2].7.pow(4,2))/([2].7.pow(4,2)))))     3     -0.00511553  0.00820475    0.257837
    9      2      4      9  [0]+[1].(x-[2].9.pow(4,2).log(fabs((x+[2].9.pow(4,2))/([2].9.pow(4,2)))))     3     -0.00511553  0.00820475    0.257837
    9      3      2      3  [0]+[1].(x-[2].3.pow(2,2).log(fabs((x+[2].3.pow(2,2))/([2].3.pow(2,2)))))     3       0.0026387   0.0084325    0.241819
    9      3      2      4  [0]+[1].(x-[2].4.pow(2,2).log(fabs((x+[2].4.pow(2,2))/([2].4.pow(2,2)))))     3       0.0026387   0.0084325    0.241819
    9      3      2      6  [0]+[1].(x-[2].6.pow(2,2).log(fabs((x+[2].6.pow(2,2))/([2].6.pow(2,2)))))     3       0.0026387   0.0084325    0.241819
    9      3      3      6  [0]+[1].(x-[2].6.pow(3,2).log(fabs((x+[2].6.pow(3,2))/([2].6.pow(3,2)))))     3       0.0026387   0.0084325    0.241819
    9      3      3      7  [0]+[1].(x-[2].7.pow(3,2).log(fabs((x+[2].7.pow(3,2))/([2].7.pow(3,2)))))     3       0.0026387   0.0084325    0.241819
    9      3      3      8  [0]+[1].(x-[2].8.pow(3,2).log(fabs((x+[2].8.pow(3,2))/([2].8.pow(3,2)))))     3       0.0026387   0.0084325    0.241819
